x;y;z;E;n
-53;-3;16;1;1
-53;-1;16;0;1
-53;1;16;0;1
-53;3;15;1;1
-53;3;16;0;1
-53;5;15;1;1
-52;-12;15;1;1
-52;-10;16;1;1
-52;-6;16;0;1
-52;-6;17;1;1
-52;-5;15;0;1
-52;-5;16;0;1
-52;-5;18;0;1
-52;-4;16;0;1
-52;-4;17;0;1
-52;-3;14;0;1
-52;-3;15;0;1
-52;-3;16;0;1
-52;-3;18;0;1
-52;-2;14;1;1
-52;-2;16;0;1
-52;-1;18;0;1
-52;0;14;1;1
-52;0;15;0;1
-52;1;19;0;1
-52;2;16;0;1
-52;2;18;0;1
-52;3;17;0;1
-52;3;19;0;1
-52;4;15;0;1
-52;4;17;1;1
-52;4;18;1;1
-52;5;14;1;1
-52;5;16;1;1
-52;5;17;0;1
-52;6;16;0;1
-52;6;17;1;1
-52;7;15;0;1
-52;7;16;0;1
-52;8;15;0;1
-52;8;16;0;1
-52;8;17;1;1
-52;9;15;1;1
-52;11;15;0;1
-51;-14;16;0;1
-51;-12;18;1;1
-51;-11;15;0;1
-51;-11;17;0;1
-51;-11;18;0;1
-51;-10;19;0;1
-51;-9;14;0;1
-51;-9;18;1;1
-51;-8;14;0;1
-51;-8;17;1;1
-51;-8;18;1;1
-51;-8;20;0;1
-51;-7;14;0;1
-51;-7;15;1;1
-51;-7;16;0;1
-51;-7;18;0;1
-51;-7;19;0;1
-51;-7;20;0;1
-51;-6;16;0;1
-51;-6;17;0;1
-51;-6;19;1;1
-51;-5;14;1;1
-51;-5;15;0;1
-51;-5;16;0;1
-51;-5;21;1;1
-51;-4;14;0;1
-51;-4;15;0;1
-51;-4;21;1;1
-51;-3;15;1;1
-51;-3;19;1;1
-51;-2;18;0;1
-51;-1;14;0;1
-51;-1;17;0;1
-51;-1;18;0;1
-51;-1;19;1;1
-51;-1;21;1;1
-51;0;14;0;1
-51;0;16;1;1
-51;0;20;0;1
-51;1;15;0;1
-51;1;16;0;1
-51;1;18;0;1
-51;1;19;0;1
-51;1;21;1;1
-51;2;16;1;1
-51;2;20;1;1
