x;y;z;E;n
-53;-7;15;1;1
-53;-6;17;0;1
-53;-3;15;1;1
-53;-2;15;1;1
-53;-2;17;1;1
-53;-1;17;1;1
-53;0;18;0;1
-53;3;15;1;1
-53;3;16;0;1
-53;4;16;0;1
-53;4;17;0;1
-53;6;15;0;1
-53;6;17;1;1
-53;7;16;0;1
-53;8;15;0;1
-53;8;16;0;1
-52;-13;15;1;1
-52;-12;15;1;1
-52;-10;16;0;1
-52;-9;15;1;1
-52;-9;17;0;1
-52;-9;18;0;1
-52;-7;19;1;1
-52;-6;17;0;1
-52;-5;17;1;1
-52;-5;18;0;1
-52;-5;20;0;1
-52;-4;15;1;1
-52;-4;17;1;1
-52;-4;18;0;1
-52;-4;19;1;1
-52;-3;14;0;1
-52;-3;15;0;1
-52;-3;17;1;1
-52;-3;19;0;1
-52;-3;20;0;1
-52;-2;15;1;1
-52;-2;17;0;1
-52;-2;19;1;1
-52;-2;20;1;1
-52;-1;14;0;1
-52;-1;17;0;1
-52;0;15;0;1
-52;0;17;1;1
-52;1;17;0;1
-52;1;19;0;1
-52;2;14;0;1
-52;2;15;0;1
-52;3;14;1;1
-52;3;15;0;1
-52;3;17;1;1
-52;4;14;1;1
-52;4;16;1;1
-52;4;18;0;1
-52;4;20;0;1
-52;5;14;0;1
-52;5;15;0;1
-52;5;16;0;1
-52;5;18;1;1
-52;5;19;0;1
-52;5;20;0;1
-52;6;15;0;1
-52;6;18;0;1
-52;6;19;0;1
-52;7;16;0;1
-52;7;19;0;1
-52;8;15;0;1
-52;8;16;0;1
-52;9;15;1;1
-52;9;17;0;1
-52;11;17;0;1
-52;13;15;1;1
-51;-16;15;1;1
-51;-14;18;0;1
-51;-13;16;1;1
-51;-13;19;0;1
-51;-12;15;1;1
-51;-12;16;1;1
-51;-12;18;0;1
-51;-12;19;1;1
-51;-11;15;0;1
-51;-11;19;0;1
-51;-10;15;0;1
-51;-10;16;1;1
-51;-10;18;0;1
-51;-10;19;1;1
-51;-10;20;0;1
-51;-9;17;0;1
-51;-9;19;0;1
-51;-8;15;0;1
-51;-8;19;0;1
-51;-8;20;0;1
-51;-7;15;1;1
-51;-7;19;1;1
-51;-7;20;0;1
-51;-6;15;0;1
-51;-6;16;0;1
-51;-6;18;1;1
-51;-6;20;1;1
-51;-6;21;0;1
-51;-5;17;0;1
-51;-4;17;1;1
-51;-3;17;1;1
-51;-3;18;0;1
-51;-3;20;0;1
-51;-2;14;0;1
-51;-2;16;0;1
-51;-2;19;1;1
-51;-1;19;1;1
-51;0;16;1;1
-51;0;18;0;1
-51;0;21;0;1
-51;0;22;0;1
-51;1;14;1;1
-51;1;15;0;1
-51;1;17;0;1
-51;1;20;0;1
-51;1;22;0;1
-51;2;16;0;1
-51;3;14;0;1
-51;3;15;1;1
-51;3;17;0;1
-51;3;18;0;1
-51;3;19;1;1
-51;3;21;0;1
-51;3;22;0;1
-51;4;18;0;1
-51;4;19;0;1
-51;4;21;0;1
-51;4;22;0;1
-51;5;14;1;1
-51;5;16;1;1
-51;5;18;0;1
-51;6;14;0;1
-51;6;15;1;1
-51;6;16;1;1
-51;6;20;0;1
-51;6;22;1;1
-51;7;14;0;1
-51;7;16;0;1
-51;7;18;1;1
-51;7;19;1;1
-51;7;21;0;1
-51;7;22;0;1
-51;8;16;1;1
-51;8;17;0;1
-51;8;18;0;1
-51;8;21;1;1
-51;9;14;1;1
-51;9;16;0;1
-51;9;17;1;1
-51;10;14;0;1
-51;10;15;1;1
-51;10;16;0;1
-51;10;18;1;1
-51;10;19;0;1
-51;11;15;1;1
-51;11;19;1;1
-51;11;20;0;1
-51;12;16;0;1
-51;12;17;0;1
-51;12;19;0;1
-51;13;15;1;1
-51;13;17;1;1
-51;14;15;0;1
-51;14;18;1;1
-51;15;15;0;1
-51;15;17;0;1
-51;17;15;0;1
-50;-19;15;0;1
-50;-18;17;0;1
-50;-17;17;0;1
-50;-16;17;1;1
-50;-15;16;1;1
-50;-15;19;1;1
-50;-14;14;0;1
-50;-14;16;0;1
-50;-14;18;1;1
-50;-14;19;1;1
-50;-14;20;1;1
-50;-13;14;1;1
-50;-13;20;1;1
-50;-13;21;0;1
-50;-12;17;0;1
-50;-12;18;0;1
-50;-12;19;0;1
-50;-11;16;0;1
-50;-11;19;1;1
-50;-11;22;0;1
-50;-10;16;0;1
-50;-10;18;0;1
-50;-9;15;1;1
-50;-9;21;1;1
-50;-8;15;1;1
-50;-8;16;0;1
-50;-8;19;0;1
-50;-8;20;1;1
-50;-7;15;0;1
-50;-7;16;1;1
-50;-7;22;0;1
-50;-7;24;0;1
-50;-6;15;1;1
-50;-6;16;0;1
-50;-6;17;0;1
-50;-6;19;1;1
-50;-5;17;0;1
-50;-5;18;0;1
-50;-5;20;1;1
-50;-5;21;0;1
-50;-5;22;0;1
-50;-4;14;0;1
-50;-4;15;0;1
-50;-4;18;0;1
-50;-4;19;0;1
-50;-4;23;1;1
-50;-4;24;0;1
-50;-3;17;0;1
-50;-3;19;1;1
-50;-3;22;1;1
-50;-2;14;1;1
-50;-2;15;1;1
-50;-2;18;1;1
-50;-2;20;0;1
-50;-2;21;1;1
-50;-2;22;0;1
-50;-2;23;0;1
-50;-1;15;1;1
-50;-1;17;0;1
-50;-1;18;0;1
-50;-1;22;0;1
-50;-1;24;0;1
-50;0;20;0;1
-50;1;17;1;1
-50;1;18;0;1
-50;1;22;1;1
-50;2;14;0;1
-50;2;22;0;1
-50;2;24;1;1
-50;2;25;1;1
-50;3;15;0;1
-50;3;18;1;1
-50;3;19;0;1
-50;3;24;0;1
-50;4;15;0;1
-50;4;18;0;1
-50;4;20;0;1
-50;4;21;0;1
-50;4;22;1;1
-50;4;23;0;1
-50;4;24;0;1
-50;5;14;1;1
-50;5;15;0;1
-50;5;16;1;1
-50;5;17;1;1
-50;5;18;0;1
-50;5;19;1;1
-50;5;20;0;1
-50;5;22;0;1
-50;5;23;1;1
-50;5;24;1;1
-50;6;15;0;1
-50;6;17;1;1
-50;6;21;0;1
-50;6;24;0;1
-50;7;14;0;1
-50;7;15;0;1
-50;7;19;1;1
-50;7;21;0;1
-50;8;22;0;1
-50;9;14;1;1
-50;9;15;0;1
-50;9;17;1;1
-50;9;20;0;1
-50;9;21;1;1
-50;10;14;0;1
-50;11;16;1;1
-50;11;17;1;1
-50;11;19;0;1
-50;12;15;1;1
-50;12;17;0;1
-50;12;21;0;1
-50;13;15;1;1
-50;13;20;1;1
-50;13;21;0;1
-50;14;15;0;1
-50;14;18;1;1
-50;15;14;0;1
-50;16;16;0;1
-50;16;17;1;1
-50;16;19;1;1
-50;17;16;0;1
-50;18;15;0;1
-50;18;16;1;1
-50;19;15;0;1
-49;-20;15;0;1
-49;-20;16;1;1
-49;-20;17;0;1
-49;-20;18;1;1
-49;-19;15;1;1
-49;-19;18;1;1
-49;-19;19;1;1
-49;-18;16;0;1
-49;-17;16;1;1
-49;-17;18;0;1
-49;-17;19;0;1
-49;-17;20;1;1
-49;-16;18;0;1
-49;-16;20;0;1
-49;-15;14;0;1
-49;-15;15;0;1
-49;-15;19;1;1
-49;-15;20;1;1
-49;-15;22;0;1
-49;-14;14;1;1
-49;-14;15;0;1
-49;-14;16;1;1
-49;-14;17;1;1
-49;-14;18;0;1
-49;-14;19;0;1
-49;-14;20;0;1
-49;-14;21;0;1
-49;-13;14;0;1
-49;-13;15;1;1
-49;-13;19;0;1
-49;-13;20;0;1
-49;-13;21;1;1
-49;-13;22;0;1
-49;-12;18;0;1
-49;-12;19;0;1
-49;-11;18;0;1
