Galaxias;Celdas;Ocup.Med;Ocupadas;Ocup.Az;Ocup.AzAj
89838;50598;3,9884;22525;22718;22478
Den. = milesimas de galaxia por Mal al cubo
Dist.;Numero;Cel.Ocup;Cel.Ocup;;;
10^6al;Galaxias;Azar;Azar.Aj;Den.;Den.Az;Den.AzAj
805;1539;363;394;0,18555;0,17455;0,189459
815;1763;359;418;0,20737;0,16842;0,196098
825;1915;385;463;0,21982;0,17626;0,211975
835;2081;391;516;0,23319;0,17475;0,230615
845;2202;399;570;0,24095;0,17413;0,248756
855;2422;445;584;0,25886;0,18969;0,248939
865;2300;430;569;0,24017;0,17908;0,236969
875;2360;445;555;0,24083;0,18112;0,225886
885;2226;408;579;0,22205;0,16233;0,230358
895;2321;422;605;0,22638;0,16416;0,235354
905;2221;416;561;0,21187;0,15827;0,213441
915;2371;523;578;0,22126;0,19466;0,215128
925;2287;457;584;0,20883;0,16644;0,212687
935;2263;495;570;0,20225;0,17644;0,203172
945;2487;540;604;0,21759;0,18843;0,210759
955;2470;507;605;0,21160;0,17323;0,206710
965;2903;556;702;0,24356;0,18605;0,234907
975;2581;533;633;0,21213;0,17472;0,207495
985;2554;495;687;0,20567;0,15898;0,220646
995;2670;537;662;0,21071;0,16902;0,208365
1005;2759;571;711;0,21342;0,17616;0,219356
1015;2620;554;685;0,19869;0,16757;0,207191
1025;2622;590;685;0,19499;0,17499;0,203168
1035;2363;617;594;0,17235;0,17948;0,172790
1045;2163;608;519;0,15475;0,17349;0,148098
1055;2262;638;553;0,15878;0,17862;0,154822
1065;2070;593;567;0,14259;0,16292;0,155775
1075;2143;649;498;0,14488;0,17500;0,134284
1085;2412;693;606;0,16008;0,18344;0,160408
1095;2249;598;597;0,14655;0,15541;0,155153
1105;2158;662;560;0,13808;0,16895;0,142915
1115;2167;678;503;0,13618;0,16994;0,126076
1125;2389;794;582;0,14748;0,19549;0,143295
1135;1902;710;530;0,11536;0,17174;0,128203
1145;2036;738;492;0,12133;0,17541;0,116941
1155;1879;755;452;0,11005;0,17636;0,105582
1165;1806;768;460;0,10396;0,17633;0,105614
1175;1924;742;473;0,10888;0,16747;0,106758
1185;2063;857;485;0,11478;0,19018;0,107626
1195;1915;797;487;0,10477;0,17391;0,106269
1205;0;0;0;0,00000;0,00000;0,000000
1215;0;0;0;0,00000;0,00000;0,000000
