Galaxias;Celdas;Ocup.Med;Ocupadas;Ocup.Az;Ocup.AzAj
65946;45557;3,5701;18472;18647;18286
Den. = milesimas de galaxia por Mal al cubo
Dist.;Numero;Cel.Ocup;Cel.Ocup;;;
10^6al;Galaxias;Azar;Azar.Aj;Den.;Den.Az;Den.AzAj
955;2470;453;703;0,21160;0,13854;0,215001
965;2903;461;855;0,24356;0,13808;0,256096
975;2581;498;646;0,21213;0,14612;0,189546
985;2554;456;711;0,20567;0,13109;0,204404
995;2670;521;712;0,21071;0,14679;0,200598
1005;2759;538;749;0,21342;0,14857;0,206843
1015;2620;511;739;0,19869;0,13835;0,200080
1025;2622;560;685;0,19499;0,14867;0,181859
1035;2363;535;640;0,17235;0,13930;0,166645
1045;2163;547;567;0,15475;0,13972;0,144825
1055;2262;602;643;0,15878;0,15086;0,161138
1065;2070;581;576;0,14259;0,14288;0,141650
1075;2143;613;582;0,14488;0,14796;0,140475
1085;2412;639;651;0,16008;0,15140;0,154246
1095;2249;609;616;0,14655;0,14167;0,143300
1105;2158;619;596;0,13808;0,14140;0,136149
1115;2167;626;605;0,13618;0,14045;0,135737
1125;2389;667;660;0,14748;0,14700;0,145456
1135;1902;633;599;0,11536;0,13706;0,129696
1145;2036;650;573;0,12133;0,13829;0,121909
1155;1879;702;521;0,11005;0,14678;0,108935
1165;1806;680;477;0,10396;0,13975;0,098030
1175;1924;692;549;0,10888;0,13981;0,110915
1185;2063;747;587;0,11478;0,14838;0,116599
1195;1915;745;524;0,10477;0,14552;0,102350
1205;1894;720;533;0,10191;0,13831;0,102387
1215;1842;799;495;0,09749;0,15097;0,093529
1225;1639;721;500;0,08533;0,13402;0,092938
1235;1760;750;486;0,09016;0,13716;0,088878
1245;1731;772;506;0,08725;0,13892;0,091055
1255;0;0;0;0,00000;0,00000;0,000000
1265;0;0;0;0,00000;0,00000;0,000000
