x;y;z;E;n
-68;-4;19;0;0
-68;-3;20;0;0
-68;-2;19;1;2
-68;1;20;0;0
-68;2;19;1;1
-68;2;20;0;0
-67;-10;20;0;0
-67;-8;19;0;0
-67;-8;21;1;9
-67;-8;22;1;2
-67;-7;22;1;6
-67;-6;19;0;0
-67;-5;20;0;0
-67;-5;23;1;2
-67;-4;19;0;0
-67;-4;20;1;3
-67;-4;22;0;0
-67;-4;23;0;0
-67;-3;20;0;0
-67;-2;18;1;3
-67;-2;19;0;0
-67;-2;22;0;0
-67;-1;22;0;0
-67;0;23;1;1
-67;1;20;0;0
-67;2;23;0;0
-67;3;18;1;2
-67;3;20;0;0
-67;4;20;0;0
-67;5;20;0;0
-67;6;19;0;0
-67;6;22;0;0
-67;7;19;0;0
-67;8;20;1;4
-67;9;19;1;2
-67;9;21;0;0
-67;10;21;0;0
-66;-16;19;1;2
-66;-15;20;0;0
-66;-14;22;0;0
-66;-13;19;0;0
-66;-12;18;0;0
-66;-12;19;0;0
-66;-12;21;0;0
-66;-11;18;0;0
-66;-11;19;0;0
-66;-11;21;0;0
-66;-11;23;0;0
-66;-10;18;1;2
-66;-10;20;1;4
-66;-10;24;0;0
-66;-8;20;1;1
-66;-8;22;0;0
-66;-8;23;1;2
-66;-7;18;0;0
-66;-7;19;0;0
-66;-7;21;1;2
-66;-7;24;1;5
-66;-7;25;0;0
-66;-6;19;0;0
-66;-6;21;0;0
-66;-6;23;1;3
-66;-5;18;1;1
-66;-5;19;0;0
-66;-5;21;0;0
-66;-5;23;0;0
-66;-4;22;0;0
-66;-3;18;0;0
-66;-3;20;0;0
-66;-2;19;0;0
-66;-2;21;1;2
-66;-1;21;1;1
-66;-1;25;1;1
-66;0;19;0;0
-66;0;20;0;0
-66;0;21;0;0
-66;0;22;1;2
-66;0;24;1;2
-66;1;19;1;1
-66;1;22;0;0
-66;1;23;1;4
-66;2;19;1;3
-66;3;19;0;0
-66;3;20;0;0
-66;3;21;0;0
-66;3;23;0;0
-66;3;24;0;0
-66;4;20;0;0
-66;5;19;0;0
-66;5;20;0;0
-66;5;21;0;0
-66;5;22;1;1
-66;5;25;0;0
-66;6;18;0;0
-66;6;23;0;0
-66;7;18;0;0
