Galaxias;Celdas;Ocup.Med;Ocupadas;Ocup.Az;Ocup.AzAj
65719;46742;3,5078;18735;18933;18522
Den. = milesimas de galaxia por Mal al cubo
Dist.;Numero;Cel.Ocup;Cel.Ocup;;;
10^6al;Galaxias;Azar;Azar.Aj;Den.;Den.Az;Den.AzAj
955;2184;446;615;0,18710;0,13402;0,184809
965;2738;501;750;0,22972;0,14745;0,220730
975;2773;494;775;0,22791;0,14242;0,223433
985;2735;490;739;0,22024;0,13841;0,208750
995;2592;506;765;0,20455;0,14007;0,211773
1005;2676;496;794;0,20700;0,13459;0,215448
1015;2649;556;675;0,20089;0,14791;0,179567
1025;2782;551;808;0,20688;0,14373;0,210775
1035;2262;520;686;0,16498;0,13304;0,175509
1045;2097;564;560;0,15003;0,14155;0,140543
1055;2248;604;644;0,15780;0,14873;0,158576
1065;2071;558;620;0,14266;0,13483;0,149812
1075;2288;546;724;0,15469;0,12949;0,171703
1085;2250;627;604;0,14933;0,14597;0,140615
1095;2291;656;610;0,14928;0,14994;0,139430
1105;2148;626;572;0,13744;0,14051;0,128389
1115;2405;671;656;0,15114;0,14792;0,144614
1125;2060;652;580;0,12717;0,14119;0,125597
1135;2060;644;553;0,12494;0,13701;0,117649
1145;2037;711;580;0,12139;0,14863;0,121247
1155;1630;651;487;0,09546;0,13374;0,100051
1165;2076;759;574;0,11951;0,15327;0,115909
1175;1914;747;532;0,10831;0,14829;0,105607
1185;2087;738;582;0,11612;0,14404;0,113591
1195;1916;746;561;0,10483;0,14317;0,107667
1205;1865;737;518;0,10035;0,13911;0,097771
1215;1705;798;485;0,09024;0,14815;0,090042
1225;1801;789;493;0,09377;0,14410;0,090039
1235;1799;803;506;0,09215;0,14429;0,090923
1245;1564;742;469;0,07883;0,13120;0,082926
1255;16;4;5;0,00079;0,00070;0,000870
1265;0;0;0;0,00000;0,00000;0,000000
1275;0;0;0;0,00000;0,00000;0,000000
