Galaxias;Celdas;Ocup.Med;Ocupadas;Ocup.Az;Ocup.AzAj
172584;71082;4,8869;35316;35691;33350
Den. = milesimas de galaxia por Mal al cubo
Dist.;Numero;Cel.Ocup;Cel.Ocup;;;
10^6al;Galaxias;Azar;Azar.Aj;Den.;Den.Az;Den.AzAj
305;1098;46;85;0,92211;0,18879;0,348843
315;1349;48;103;1,06212;0,18469;0,396305
325;1171;51;100;0,86612;0,18434;0,361451
335;1363;53;113;0,94884;0,18030;0,384421
345;1013;54;105;0,66491;0,17321;0,336799
355;1042;56;129;0,64596;0,16965;0,390800
365;1629;81;167;0,95528;0,23213;0,478579
375;729;56;107;0,40501;0,15204;0,290500
385;1231;67;143;0,64883;0,17258;0,368333
395;894;72;144;0,44765;0,17618;0,352367
405;1264;92;173;0,60206;0,21414;0,402684
415;1135;83;167;0,51487;0,18400;0,370211
425;1245;85;180;0,53851;0,17967;0,380474
435;1180;93;188;0,48720;0,18764;0,379324
445;1104;89;179;0,43556;0,17159;0,345116
455;1413;124;235;0,53324;0,22868;0,433389
465;1265;109;217;0,45708;0,19247;0,383166
475;1172;100;200;0,40583;0,16922;0,338436
485;856;104;183;0,28431;0,16880;0,297031
495;1275;123;254;0,40654;0,19166;0,395784
505;1419;132;255;0,43472;0,19762;0,381763
515;905;123;194;0,26659;0,17706;0,279270
525;1184;144;233;0,33561;0,19947;0,322756
535;1278;152;261;0,34884;0,20276;0,348153
545;998;134;198;0,26251;0,17225;0,254513
555;1206;167;238;0,30589;0,20700;0,295005
565;1440;177;263;0,35243;0,21170;0,314556
575;1144;145;243;0,27033;0,16744;0,280614
585;1397;168;281;0,31893;0,18743;0,313498
595;1345;176;273;0,29682;0,18981;0,294421
605;1394;169;272;0,29755;0,17629;0,283726
615;1638;190;346;0,33836;0,19180;0,349274
625;1616;225;304;0,32322;0,21992;0,297135
635;1245;159;269;0,24123;0,15055;0,254710
645;1420;223;273;0,26667;0,20466;0,250544
655;1368;215;249;0,24912;0,19134;0,221594
665;1371;222;261;0,24222;0,19167;0,225341
675;1489;239;275;0,25533;0,20028;0,230445
685;1410;207;292;0,23477;0,16843;0,237599
695;1554;258;293;0,25136;0,20394;0,231601
705;1766;257;351;0,27760;0,19742;0,269632
715;1509;249;303;0,23062;0,18596;0,226294
725;1702;249;362;0,25299;0,18087;0,262952
735;1463;269;296;0,21158;0,19012;0,209199
745;1590;283;297;0,22382;0,19468;0,204309
755;1257;253;270;0,17229;0,16946;0,180848
765;1420;288;313;0,18957;0,18789;0,204205
775;1299;313;253;0,16897;0,19897;0,160828
785;1403;313;283;0,17788;0,19393;0,175344
795;1373;305;266;0,16973;0,18425;0,160691
805;1563;338;309;0,18844;0,19915;0,182059
815;1830;364;341;0,21525;0,20923;0,196013
825;2061;358;399;0,23658;0,20083;0,223826
835;2146;358;427;0,24048;0,19604;0,233830
845;2218;364;462;0,24270;0,19464;0,247044
855;2254;349;460;0,24090;0,18228;0,240254
865;2156;358;440;0,22513;0,18268;0,224526
875;2489;396;483;0,25400;0,19748;0,240867
885;2421;393;502;0,24150;0,19158;0,244716
895;2266;389;434;0,22102;0,18542;0,206866
905;2237;389;473;0,21340;0,18134;0,220501
915;2407;456;469;0,22462;0,20795;0,213883
925;2210;403;449;0,20180;0,17983;0,200359
935;2423;458;483;0,21654;0,20003;0,210945
945;2459;431;517;0,21514;0,18427;0,221041
955;2358;412;471;0,20200;0,17248;0,197179
965;2752;470;554;0,23089;0,19270;0,227144
975;2689;452;587;0,22100;0,18154;0,235763
985;2355;428;503;0,18964;0,16843;0,197944
995;2839;478;555;0,22405;0,18434;0,214039
1005;2696;530;555;0,20855;0,20035;0,209801
1015;2736;517;543;0,20749;0,19160;0,201240
1025;2443;519;504;0,18167;0,18861;0,183160
1035;2470;543;479;0,18015;0,19354;0,170727
1045;2152;513;473;0,15397;0,17936;0,165377
1055;1862;519;416;0,13071;0,17804;0,142704
1065;2285;563;469;0,15740;0,18952;0,157878
1075;2206;613;412;0,14914;0,20253;0,136122
1085;2456;619;475;0,16300;0,20076;0,154057
1095;2210;619;445;0,14401;0,19711;0,141703
1105;2287;595;471;0,14634;0,18605;0,147280
1115;2134;629;400;0,13411;0,19317;0,122845
1125;2229;614;501;0,13760;0,18523;0,151140
1135;1924;590;419;0,11669;0,17487;0,124185
1145;2042;671;425;0,12169;0,19542;0,123773
1155;1820;646;385;0,10659;0,18489;0,110191
1165;1944;639;410;0,11191;0,17976;0,115340
1175;1838;657;393;0,10401;0,18169;0,108684
1185;1956;681;399;0,10883;0,18516;0,108489
1195;1898;695;386;0,10384;0,18582;0,103205
1205;1982;745;403;0,10665;0,19590;0,105969
1215;1919;711;400;0,10156;0,18389;0,103456
1225;1613;734;316;0,08398;0,18675;0,080401
1235;1705;735;310;0,08734;0,18399;0,077602
1245;1724;766;374;0,08690;0,18869;0,092126
1255;1709;764;365;0,08478;0,18521;0,088482
1265;1751;792;324;0,08549;0,18897;0,077306
1275;1765;816;373;0,08483;0,19165;0,087607
1285;1776;805;377;0,08403;0,18614;0,087173
1295;1888;817;391;0,08796;0,18601;0,089020
1305;0;0;0;0,00000;0,00000;0,000000
1315;0;0;0;0,00000;0,00000;0,000000
