x;y;z;E;n
-36;-2;10;1;1
-36;-2;11;1;1
-36;-1;11;0;1
-36;0;10;1;1
-36;2;11;0;1
-35;-9;10;1;1
-35;-8;10;0;1
-35;-7;10;0;1
-35;-6;12;0;1
-35;-5;13;1;1
-35;-2;13;1;1
-35;-1;10;1;1
-35;0;10;1;1
-35;0;11;0;1
-35;0;13;0;1
-35;1;11;0;1
-35;1;12;0;1
-35;2;11;0;1
-35;3;13;1;1
-35;4;10;0;1
-35;4;12;0;1
-35;5;10;1;1
-35;5;11;0;1
-35;5;13;1;1
-35;6;10;1;1
-35;7;10;0;1
-35;8;11;0;1
-34;-12;10;0;1
-34;-12;11;1;1
-34;-11;11;0;1
-34;-11;12;0;1
-34;-9;10;0;1
-34;-9;13;1;1
-34;-8;11;1;1
-34;-8;13;1;1
-34;-6;10;0;1
-34;-6;11;1;1
-34;-6;14;0;1
-34;-5;11;1;1
-34;-5;12;0;1
-34;-5;14;0;1
-34;-5;15;0;1
-34;-4;10;0;1
-34;-4;11;0;1
-34;-4;13;1;1
-34;-4;14;1;1
-34;-3;12;0;1
-34;-3;14;1;1
-34;-2;12;0;1
-34;-1;12;0;1
-34;-1;13;1;1
-34;-1;14;0;1
-34;-1;15;0;1
-34;0;10;1;1
-34;0;15;1;1
-34;1;10;0;1
-34;1;12;1;1
-34;1;13;0;1
-34;1;14;0;1
-34;1;15;1;1
-34;1;16;0;1
-34;2;10;1;1
-34;2;11;1;1
-34;2;12;0;1
-34;2;14;0;1
-34;3;10;1;1
-34;4;10;1;1
-34;4;11;1;1
-34;4;13;0;1
-34;4;15;1;1
-34;5;12;1;1
-34;5;14;0;1
-34;5;15;0;1
-34;6;10;1;1
-34;6;13;1;1
-34;6;14;0;1
-34;7;11;1;1
-34;7;12;0;1
-34;7;13;1;1
-34;7;14;0;1
-34;9;13;0;1
-34;10;10;0;1
-34;11;10;1;1
-34;12;10;0;1
-34;12;11;1;1
-33;-14;10;1;1
-33;-12;10;0;1
-33;-11;10;0;1
-33;-11;13;1;1
-33;-11;14;1;1
-33;-10;11;1;1
-33;-10;14;1;1
-33;-10;15;0;1
-33;-9;11;0;1
-33;-9;12;0;1
-33;-8;10;1;1
-33;-8;11;0;1
-33;-8;12;0;1
-33;-8;14;0;1
-33;-8;16;1;1
-33;-7;10;1;1
-33;-7;13;1;1
-33;-7;14;1;1
-33;-6;14;1;1
-33;-6;16;0;1
-33;-5;9;0;1
-33;-5;10;1;1
-33;-5;12;1;1
-33;-5;13;1;1
