x;y;z;E;n
-47;-6;14;0;0
-47;-4;15;0;0
-47;-2;15;0;0
-47;-1;14;0;0
-47;0;14;0;0
-47;2;13;1;3
-47;4;13;1;2
-47;4;15;1;2
-46;-11;14;1;1
-46;-10;14;1;16
-46;-9;13;1;3
-46;-9;14;1;18
-46;-8;15;0;0
-46;-7;13;1;8
-46;-7;14;1;11
-46;-7;15;1;1
-46;-6;13;1;7
-46;-6;15;0;0
-46;-6;17;0;0
-46;-5;13;1;3
-46;-5;14;1;1
-46;-5;17;1;2
-46;-4;14;0;0
-46;-3;15;0;0
-46;-3;16;0;0
-46;-3;18;0;0
-46;-2;16;0;0
-46;-2;17;1;3
-46;-2;18;0;0
-46;-1;17;1;2
-46;0;16;0;0
-46;0;18;0;0
-46;1;15;0;0
-46;1;16;0;0
-46;2;13;1;4
-46;2;17;1;4
-46;2;18;0;0
-46;3;16;1;6
-46;4;13;1;1
-46;4;14;1;2
-46;4;16;0;0
-46;4;17;1;1
-46;5;13;1;9
-46;5;14;1;1
-46;5;16;0;0
-46;5;17;0;0
-46;6;13;1;10
-46;6;15;1;1
-46;6;16;0;0
-46;7;15;1;1
-46;8;13;1;14
-46;8;14;0;0
-46;8;16;1;2
-46;9;13;1;6
-46;9;14;0;0
-46;11;14;1;5
-46;12;13;1;1
-45;-15;13;0;0
-45;-12;13;1;8
-45;-12;14;1;9
-45;-12;15;1;13
-45;-11;13;0;0
-45;-11;17;0;0
-45;-10;17;1;2
-45;-9;13;0;0
-45;-9;14;1;17
-45;-9;15;1;3
-45;-9;18;1;1
-45;-8;15;1;2
-45;-8;16;0;0
-45;-8;17;1;1
-45;-7;13;1;16
-45;-7;14;1;17
-45;-7;15;1;1
-45;-7;17;1;2
-45;-7;18;0;0
-45;-6;13;0;0
-45;-6;14;1;1
-45;-6;15;0;0
-45;-6;16;0;0
-45;-6;19;1;1
-45;-5;13;0;0
-45;-5;14;1;3
-45;-5;15;0;0
-45;-5;17;0;0
-45;-4;13;0;0
-45;-4;14;1;1
-45;-4;15;0;0
-45;-3;14;1;1
-45;-3;15;1;1
-45;-3;17;0;0
-45;-3;20;1;1
-45;-2;18;0;0
-45;-1;16;1;1
-45;-1;19;1;2
-45;0;17;0;0
-45;0;19;0;0
-45;0;20;1;1
-45;1;15;1;1
-45;1;16;1;3
-45;1;17;1;1
-45;1;19;1;1
-45;1;20;1;2
-45;2;15;0;0
-45;2;16;0;0
-45;3;13;1;1
-45;3;16;1;1
-45;3;17;0;0
-45;3;18;1;1
-45;3;20;1;1
-45;4;13;1;1
-45;4;14;0;0
-45;4;15;0;0
-45;4;18;1;3
-45;5;17;1;2
-45;5;18;1;8
-45;6;14;1;6
-45;6;16;1;2
-45;6;17;0;0
-45;6;18;1;1
-45;7;15;0;0
-45;7;17;0;0
-45;8;14;1;2
-45;8;15;1;5
-45;9;13;1;3
-45;9;14;0;0
-45;9;15;1;2
-45;9;17;0;0
-45;10;17;0;0
-45;10;18;0;0
-45;11;14;0;0
-45;13;14;1;8
-45;13;15;1;4
-45;14;14;1;1
-45;15;14;1;2
-45;16;13;0;0
-44;-17;13;0;0
-44;-16;13;1;1
-44;-16;16;0;0
-44;-15;15;1;1
-44;-15;16;1;3
-44;-15;17;1;3
-44;-13;16;0;0
-44;-13;17;0;0
-44;-12;16;1;5
-44;-12;17;1;1
-44;-11;18;0;0
-44;-11;19;1;2
-44;-10;13;1;1
-44;-10;14;1;1
-44;-10;16;1;1
-44;-10;17;1;2
-44;-10;20;0;0
-44;-9;14;1;1
-44;-9;18;1;1
-44;-8;12;1;2
-44;-8;13;1;1
-44;-7;12;1;9
-44;-7;13;1;1
-44;-7;15;1;3
-44;-7;17;1;4
-44;-7;18;1;2
-44;-7;20;0;0
-44;-7;21;1;6
-44;-6;12;1;4
-44;-6;14;0;0
-44;-6;17;0;0
-44;-5;13;0;0
-44;-5;14;1;3
-44;-5;15;0;0
-44;-5;16;0;0
-44;-5;17;0;0
-44;-5;22;1;1
-44;-4;13;0;0
-44;-4;14;0;0
-44;-4;16;0;0
-44;-4;17;0;0
-44;-4;21;1;1
-44;-3;12;1;2
-44;-3;14;1;4
-44;-3;15;1;7
-44;-3;17;0;0
-44;-3;20;1;3
-44;-2;12;1;3
-44;-2;14;1;5
-44;-2;15;1;7
-44;-2;16;1;5
-44;-2;19;1;1
-44;-2;22;0;0
-44;-1;13;0;0
-44;-1;14;0;0
-44;-1;17;1;2
-44;-1;19;1;7
-44;-1;20;1;15
-44;-1;21;1;7
-44;-1;22;0;0
-44;0;12;1;4
-44;0;15;1;2
-44;0;17;1;4
-44;0;18;0;0
