x;y;z;E;n
-46;-2;13;1;3
-46;-1;13;1;4
-46;0;14;0;0
-46;1;13;1;2
-46;2;14;1;1
-46;3;13;1;5
-46;4;14;1;3
-45;-10;14;0;0
-45;-9;14;0;0
-45;-8;13;0;0
-45;-8;14;0;0
-45;-8;15;0;0
-45;-7;15;0;0
-45;-7;16;0;0
-45;-6;14;1;5
-45;-5;14;1;1
-45;-4;16;0;0
-45;-4;17;1;1
-45;-3;13;1;1
-45;-2;15;1;1
-45;0;13;1;1
-45;0;17;1;1
-45;1;14;1;3
-45;1;16;0;0
-45;2;13;0;0
-45;2;14;0;0
-45;2;15;1;5
-45;2;16;0;0
-45;3;13;1;1
-45;3;14;0;0
-45;3;16;0;0
-45;4;17;0;0
-45;5;15;1;7
-45;7;14;1;11
-45;7;15;1;2
-45;9;13;1;2
-45;9;15;0;0
-45;11;13;1;1
-44;-14;13;1;5
-44;-14;14;0;0
-44;-13;14;0;0
-44;-12;13;0;0
-44;-12;15;1;3
-44;-10;13;1;2
-44;-10;17;1;3
-44;-9;13;1;6
-44;-9;15;1;1
-44;-8;16;0;0
-44;-7;14;0;0
-44;-7;17;0;0
-44;-6;12;1;2
-44;-6;14;1;2
-44;-6;15;1;2
-44;-5;13;0;0
-44;-5;15;1;1
-44;-5;17;0;0
-44;-5;19;0;0
-44;-4;12;1;2
-44;-4;17;0;0
-44;-3;13;0;0
-44;-3;16;0;0
-44;-3;17;1;6
-44;-3;19;0;0
-44;-2;12;1;8
-44;-2;13;0;0
-44;-2;19;0;0
-44;-1;16;0;0
-44;0;12;1;5
-44;0;15;1;5
-44;0;16;1;6
-44;1;14;0;0
-44;1;15;0;0
-44;1;19;0;0
-44;2;16;0;0
-44;3;18;0;0
-44;3;19;1;2
-44;4;12;1;6
-44;4;14;1;7
-44;4;16;0;0
-44;4;17;0;0
-44;5;12;1;25
-44;5;15;1;6
-44;5;17;1;1
-44;6;16;1;5
-44;6;17;0;0
-44;6;18;0;0
-44;7;14;1;1
-44;7;15;0;0
-44;7;18;0;0
-44;8;14;0;0
-44;8;15;0;0
-44;8;17;1;1
-44;9;14;0;0
-44;9;15;0;0
-44;9;17;0;0
-44;10;14;1;1
-44;10;15;1;3
-44;11;14;1;6
-44;11;16;0;0
-44;12;13;1;13
-44;12;15;1;7
-44;14;14;0;0
-43;-16;13;1;2
-43;-15;13;1;17
-43;-15;14;1;13
-43;-15;16;1;3
-43;-14;13;1;1
-43;-14;14;1;2
-43;-13;15;0;0
-43;-12;13;1;1
-43;-12;14;0;0
-43;-11;12;1;1
-43;-10;12;0;0
-43;-10;13;1;1
-43;-10;16;1;2
-43;-10;19;1;2
-43;-9;12;1;1
-43;-9;14;1;6
-43;-9;15;1;1
-43;-9;20;1;15
-43;-8;12;1;4
-43;-8;14;1;3
-43;-8;15;0;0
-43;-8;19;1;1
-43;-7;16;0;0
-43;-7;17;0;0
-43;-7;18;0;0
-43;-6;12;1;7
-43;-6;14;1;2
-43;-6;17;0;0
-43;-6;18;0;0
-43;-5;12;1;4
-43;-5;18;0;0
-43;-5;20;1;3
-43;-5;21;0;0
-43;-4;14;0;0
-43;-4;18;1;1
-43;-4;19;0;0
-43;-4;21;0;0
-43;-3;15;0;0
-43;-3;17;0;0
-43;-3;18;1;5
-43;-3;19;0;0
-43;-3;21;1;3
-43;-2;18;0;0
-43;-2;20;0;0
-43;-1;13;0;0
-43;-1;14;1;2
-43;-1;16;1;5
-43;-1;17;1;2
-43;-1;18;0;0
-43;-1;19;0;0
-43;-1;20;1;2
-43;0;13;1;4
-43;1;14;1;1
-43;1;21;0;0
-43;2;12;1;4
-43;2;14;1;1
-43;2;15;1;10
-43;2;16;1;5
-43;3;14;1;3
-43;3;16;1;2
-43;3;17;0;0
-43;3;18;1;1
-43;3;21;0;0
-43;4;14;1;1
-43;4;15;0;0
-43;4;19;0;0
