x;y;z;E;n
-44;-6;12;1;1
-44;-5;13;0;1
-44;-4;13;1;1
-44;-3;13;1;1
-44;-3;15;0;1
-44;-2;13;1;1
-44;-1;12;1;1
-44;1;15;0;1
-44;2;12;1;1
-44;2;15;1;1
-44;3;12;0;1
-44;3;14;0;1
-44;4;12;0;1
-44;4;14;1;1
-44;5;12;0;1
-44;5;13;0;1
-44;6;12;1;1
-44;6;14;0;1
-43;-12;12;1;1
-43;-11;12;0;1
-43;-10;12;1;1
-43;-10;14;0;1
-43;-8;12;1;1
-43;-7;12;1;1
-43;-6;14;1;1
-43;-6;16;1;1
-43;-5;14;1;1
-43;-5;15;0;1
-43;-5;17;1;1
-43;-4;12;0;1
-43;-4;14;0;1
-43;-4;15;0;1
-43;-3;13;1;1
-43;-3;14;1;1
-43;-3;15;0;1
-43;-2;12;0;1
-43;-2;13;1;1
-43;-2;14;0;1
-43;-2;16;1;1
-43;-1;16;0;1
-43;-1;17;1;1
-43;0;18;1;1
-43;1;13;0;1
-43;1;14;0;1
-43;1;16;1;1
-43;2;14;1;1
-43;2;15;1;1
-43;3;13;1;1
-43;3;17;0;1
-43;4;12;1;1
-43;4;14;0;1
-43;4;15;0;1
-43;4;16;0;1
-43;5;12;0;1
-43;5;13;1;1
-43;5;14;1;1
-43;5;17;0;1
-43;6;13;1;1
-43;6;16;1;1
-43;7;12;1;1
-43;7;14;0;1
-43;8;13;1;1
-43;8;14;0;1
-43;9;12;1;1
-43;9;15;1;1
-43;11;12;0;1
-43;11;14;1;1
-42;-15;12;0;1
-42;-14;14;0;1
-42;-13;12;1;1
-42;-13;15;1;1
-42;-12;13;1;1
-42;-12;15;0;1
-42;-12;16;1;1
-42;-11;12;0;1
-42;-10;13;0;1
-42;-10;14;1;1
-42;-10;17;0;1
-42;-9;13;0;1
-42;-9;14;0;1
-42;-9;17;0;1
-42;-8;16;1;1
-42;-8;18;0;1
-42;-7;15;0;1
-42;-7;18;0;1
-42;-6;12;0;1
-42;-6;13;1;1
-42;-6;17;0;1
-42;-5;12;1;1
-42;-5;16;1;1
-42;-5;19;1;1
-42;-4;19;1;1
-42;-3;13;1;1
-42;-3;18;0;1
-42;-3;20;1;1
-42;-2;14;1;1
-42;-2;15;0;1
-42;-2;18;1;1
-42;-1;14;0;1
-42;-1;16;0;1
-42;0;17;1;1
-42;0;19;0;1
-42;0;20;1;1
-42;1;13;1;1
-42;1;16;0;1
-42;1;17;0;1
-42;1;18;1;1
-42;1;19;1;1
-42;2;14;0;1
-42;2;16;0;1
-42;3;13;0;1
-42;3;16;1;1
-42;3;18;1;1
-42;3;19;1;1
-42;4;12;1;1
-42;4;16;0;1
-42;4;17;1;1
-42;4;18;0;1
-42;5;12;0;1
-42;5;13;0;1
-42;5;14;1;1
-42;5;18;1;1
-42;6;13;1;1
-42;6;15;1;1
-42;6;16;0;1
-42;7;12;0;1
-42;7;14;1;1
-42;7;15;1;1
-42;7;18;1;1
-42;8;12;1;1
-42;8;14;1;1
-42;8;18;1;1
-42;9;12;0;1
-42;9;13;0;1
-42;9;14;0;1
-42;10;12;1;1
-42;10;14;1;1
-42;10;16;0;1
-42;11;13;0;1
-42;12;13;0;1
-42;12;14;1;1
-42;12;15;1;1
-42;12;16;1;1
-42;13;13;0;1
-42;14;12;1;1
-42;14;13;0;1
-42;14;14;1;1
-42;15;13;1;1
-41;-18;12;1;1
-41;-17;12;1;1
-41;-17;13;1;1
-41;-17;14;0;1
-41;-15;15;0;1
-41;-14;13;0;1
-41;-14;14;0;1
-41;-13;15;1;1
-41;-12;14;1;1
-41;-12;16;1;1
-41;-12;17;0;1
-41;-11;12;0;1
-41;-11;16;0;1
-41;-11;18;0;1
-41;-10;12;1;1
-41;-10;14;1;1
-41;-10;15;0;1
-41;-10;18;1;1
-41;-9;16;1;1
-41;-9;17;1;1
-41;-9;19;1;1
-41;-8;13;0;1
-41;-8;15;0;1
-41;-8;19;0;1
-41;-7;14;0;1
-41;-6;13;0;1
-41;-6;15;0;1
-41;-6;16;0;1
-41;-6;17;1;1
-41;-6;18;1;1
-41;-5;13;0;1
-41;-5;17;0;1
-41;-5;18;1;1
-41;-5;20;0;1
-41;-5;21;0;1
-41;-4;12;0;1
-41;-4;14;1;1
-41;-4;20;1;1
-41;-3;12;1;1
-41;-3;14;1;1
-41;-3;15;1;1
-41;-3;17;1;1
-41;-3;19;1;1
-41;-3;21;0;1
-41;-2;12;1;1
-41;-2;15;1;1
-41;-2;18;1;1
-41;-2;21;1;1
-41;-1;13;1;1
-41;-1;18;0;1
-41;-1;19;1;1
-41;-1;20;1;1
-41;-1;22;0;1
-41;0;12;0;1
-41;0;13;1;1
-41;0;14;0;1
-41;0;15;0;1
-41;0;17;0;1
-41;0;18;1;1
-41;0;19;0;1
-41;0;20;0;1
-41;1;21;0;1
-41;2;14;1;1
-41;2;17;1;1
-41;2;18;0;1
-41;2;21;0;1
-41;3;18;1;1
-41;3;20;1;1
-41;4;14;1;1
-41;4;15;1;1
-41;4;18;1;1
-41;5;15;0;1
-41;5;16;1;1
-41;5;17;1;1
-41;5;18;0;1
-41;5;19;1;1
-41;5;20;0;1
-41;5;21;0;1
-41;6;12;0;1
-41;6;13;1;1
-41;6;14;0;1
-41;6;16;0;1
-41;6;17;0;1
-41;6;20;0;1
-41;6;21;0;1
-41;7;12;0;1
-41;7;14;0;1
-41;7;20;1;1
-41;7;21;1;1
-41;8;13;0;1
-41;8;14;0;1
-41;8;16;1;1
-41;8;18;1;1
-41;9;15;1;1
-41;9;18;0;1
-41;10;13;0;1
-41;10;15;0;1
-41;10;18;1;1
-41;11;12;0;1
-41;11;13;1;1
-41;11;16;1;1
-41;12;15;1;1
-41;12;16;1;1
-41;12;18;1;1
-41;13;15;0;1
-41;14;13;1;1
-41;14;15;1;1
-41;14;16;0;1
-41;15;15;1;1
-41;15;16;1;1
-41;16;15;0;1
-41;17;14;1;1
-40;-20;12;1;1
-40;-19;12;1;1
-40;-18;12;1;1
-40;-17;12;0;1
-40;-17;13;0;1
-40;-17;15;1;1
-40;-16;14;0;1
-40;-16;16;1;1
-40;-15;12;1;1
-40;-15;13;1;1
-40;-15;15;1;1
-40;-15;17;1;1
-40;-15;18;1;1
-40;-14;12;1;1
-40;-14;18;1;1
-40;-13;14;1;1
-40;-13;16;0;1
-40;-13;19;0;1
-40;-13;20;0;1
-40;-12;13;0;1
-40;-12;14;1;1
-40;-12;16;0;1
-40;-12;20;1;1
-40;-11;15;1;1
-40;-11;16;1;1
-40;-11;17;0;1
-40;-11;18;0;1
-40;-11;19;1;1
-40;-11;20;0;1
-40;-11;21;0;1
-40;-10;15;0;1
-40;-10;16;1;1
-40;-10;17;1;1
-40;-10;19;1;1
-40;-10;21;0;1
-40;-9;11;1;1
-40;-9;13;0;1
-40;-9;15;0;1
-40;-8;11;0;1
-40;-8;14;0;1
-40;-8;21;0;1
-40;-7;14;1;1
-40;-7;18;1;1
-40;-7;21;0;1
-40;-6;13;1;1
-40;-6;17;0;1
-40;-6;18;1;1
-40;-6;19;1;1
-40;-6;20;0;1
-40;-6;22;0;1
-40;-6;23;0;1
-40;-5;14;0;1
-40;-5;15;1;1
-40;-5;16;1;1
-40;-5;20;1;1
-40;-5;21;0;1
-40;-4;12;0;1
-40;-4;16;1;1
-40;-4;17;0;1
-40;-4;19;0;1
-40;-4;21;1;1
-40;-4;22;1;1
-40;-3;12;1;1
-40;-3;13;1;1
-40;-3;14;0;1
-40;-3;18;1;1
-40;-3;21;1;1
-40;-3;22;1;1
-40;-2;12;0;1
-40;-2;14;1;1
-40;-2;20;1;1
-40;-2;21;0;1
-40;-2;23;1;1
-40;-1;13;0;1
-40;-1;14;0;1
-40;-1;16;0;1
-40;-1;18;1;1
-40;-1;19;1;1
-40;-1;20;0;1
-40;-1;23;0;1
-40;0;12;0;1
-40;0;14;1;1
-40;0;17;1;1
-40;0;20;0;1
-40;0;21;1;1
-40;0;23;0;1
-40;1;11;1;1
-40;1;12;0;1
-40;1;13;0;1
-40;1;15;1;1
-40;1;16;0;1
-40;1;17;1;1
-40;1;18;1;1
-40;1;19;1;1
-40;1;22;0;1
-40;1;23;1;1
-40;2;14;1;1
-40;2;15;1;1
-40;2;16;1;1
-40;2;19;1;1
-40;2;20;1;1
-40;2;21;0;1
-40;2;22;0;1
-40;3;14;1;1
-40;3;16;0;1
-40;3;17;1;1
-40;3;18;0;1
-40;4;12;0;1
-40;4;17;1;1
-40;4;18;1;1
-40;4;20;1;1
-40;4;22;1;1
-40;5;12;1;1
-40;5;16;0;1
-40;5;17;0;1
-40;6;11;0;1
-40;6;12;1;1
-40;6;14;0;1
-40;6;15;1;1
-40;6;16;0;1
-40;6;17;1;1
-40;6;19;0;1
-40;6;20;0;1
-40;6;23;0;1
-40;7;11;1;1
-40;7;15;1;1
-40;7;16;1;1
-40;7;17;0;1
-40;7;18;1;1
-40;7;20;1;1
-40;7;21;1;1
-40;8;11;1;1
-40;8;17;1;1
-40;8;20;0;1
-40;8;21;0;1
-40;8;22;0;1
-40;9;11;0;1
-40;9;12;0;1
-40;9;15;0;1
