x;y;z;E;n
-49;-2;14;0;1
-49;2;14;0;1
-48;-8;14;1;1
-48;-7;13;0;1
-48;-7;16;0;1
-48;-6;16;0;1
-48;-5;17;0;1
-48;-4;17;1;1
-48;-2;14;0;1
-48;-2;15;0;1
-48;-2;17;0;1
-48;-1;13;0;1
-48;-1;15;0;1
-48;0;14;0;1
-48;0;15;0;1
-48;0;16;0;1
-48;0;17;0;1
-48;1;15;0;1
-48;1;16;1;1
-48;2;13;0;1
-48;2;14;1;1
-48;2;15;0;1
-48;3;13;0;1
-48;3;15;0;1
-48;3;16;0;1
-48;4;17;1;1
-48;5;13;0;1
-48;5;15;0;1
-48;6;14;0;1
-48;6;16;0;1
-48;8;15;0;1
-48;10;14;0;1
-48;11;14;0;1
-47;-13;15;0;1
-47;-12;14;0;1
-47;-11;13;1;1
-47;-11;17;1;1
-47;-10;13;0;1
-47;-10;17;0;1
-47;-9;13;0;1
-47;-9;16;0;1
-47;-9;17;1;1
-47;-8;13;0;1
-47;-8;14;0;1
-47;-8;15;0;1
-47;-8;16;0;1
-47;-8;18;1;1
-47;-7;13;1;1
-47;-7;14;1;1
-47;-7;16;0;1
-47;-7;17;0;1
-47;-6;14;0;1
-47;-6;16;1;1
-47;-6;17;0;1
-47;-6;18;0;1
-47;-5;13;0;1
-47;-5;14;1;1
-47;-5;15;1;1
-47;-4;14;0;1
-47;-4;15;0;1
-47;-4;19;0;1
-47;-3;19;0;1
-47;-2;13;1;1
-47;-2;18;0;1
-47;-1;17;0;1
-47;-1;18;0;1
-47;-1;19;1;1
-47;-1;20;1;1
-47;0;14;0;1
-47;0;19;0;1
-47;0;20;0;1
-47;1;14;1;1
-47;1;16;0;1
-47;1;17;1;1
-47;1;19;0;1
-47;1;20;0;1
-47;2;14;0;1
-47;2;15;0;1
-47;2;16;1;1
-47;2;17;0;1
-47;2;18;0;1
-47;3;13;1;1
-47;3;14;0;1
-47;3;18;0;1
-47;4;15;0;1
-47;4;16;1;1
-47;5;14;0;1
-47;5;16;0;1
-47;5;18;1;1
-47;6;13;1;1
-47;6;15;0;1
-47;7;14;1;1
-47;8;14;0;1
-47;8;16;1;1
-47;9;15;0;1
-47;10;16;0;1
-47;10;17;1;1
-47;11;13;1;1
-47;11;15;1;1
-47;11;16;0;1
-47;12;13;1;1
-47;12;15;0;1
-47;13;14;1;1
-46;-16;14;1;1
-46;-15;14;0;1
-46;-15;15;0;1
-46;-15;16;1;1
-46;-14;14;0;1
-46;-14;15;0;1
-46;-14;16;1;1
-46;-14;17;0;1
-46;-13;15;0;1
-46;-13;16;1;1
-46;-12;18;1;1
-46;-11;15;0;1
-46;-11;17;0;1
-46;-11;18;0;1
-46;-11;19;0;1
-46;-10;15;0;1
-46;-10;18;0;1
-46;-9;14;0;1
-46;-9;15;0;1
-46;-9;20;1;1
-46;-8;13;0;1
-46;-8;14;1;1
-46;-8;16;1;1
-46;-8;17;0;1
-46;-7;14;0;1
-46;-7;15;0;1
-46;-7;17;0;1
-46;-6;17;1;1
-46;-6;18;0;1
-46;-6;21;1;1
-46;-5;15;0;1
-46;-5;16;0;1
-46;-5;17;0;1
-46;-5;19;0;1
-46;-5;22;0;1
-46;-4;18;0;1
-46;-4;19;0;1
-46;-4;20;1;1
-46;-3;17;1;1
-46;-3;20;0;1
-46;-2;14;0;1
-46;-2;16;1;1
