Galaxias;Celdas;Ocup.Med;Ocupadas;Ocup.Az;Ocup.AzAj
65479;28355;4,6249;14158;14305;14109
Den. = milesimas de galaxia por Mal al cubo
Dist.;Numero;Cel.Ocup;Cel.Ocup;;;
10^6al;Galaxias;Azar;Azar.Aj;Den.;Den.Az;Den.AzAj
605;1293;225;271;0,31542;0,25385;0,305747
615;1383;217;296;0,32649;0,23693;0,323181
625;1370;210;312;0,31316;0,22201;0,329836
635;1268;194;285;0,28079;0,19868;0,291878
645;1143;203;264;0,24532;0,20150;0,262053
655;1298;265;270;0,27014;0,25508;0,259888
665;1231;232;246;0,24855;0,21665;0,229719
675;1348;266;274;0,26417;0,24109;0,248341
685;1423;269;289;0,27079;0,23674;0,254344
695;1439;271;295;0,26601;0,23169;0,252208
705;1525;269;330;0,27397;0,22350;0,274184
715;1485;280;289;0,25937;0,22618;0,233449
725;1479;292;349;0,25125;0,22941;0,274193
735;1349;273;303;0,22297;0,20869;0,231619
745;1254;281;295;0,20174;0,20907;0,219491
755;1264;309;273;0,19800;0,22386;0,197777
765;1248;344;262;0,19041;0,24274;0,184878
775;1071;333;237;0,15922;0,22895;0,162949
785;1319;351;295;0,19112;0,23522;0,197692
795;1152;337;263;0,16275;0,22019;0,171842
805;1358;339;302;0,18712;0,21603;0,192452
815;1567;357;309;0,21065;0,22195;0,192110
825;1781;384;385;0,23365;0,23299;0,233594
835;1862;398;376;0,23846;0,23573;0,222701
845;1969;359;483;0,24623;0,20763;0,279346
855;2208;416;449;0,26970;0,23500;0,253643
865;2087;407;439;0,24906;0,22463;0,242293
875;2048;431;419;0,23885;0,23247;0,225999
885;1838;399;416;0,20954;0,21038;0,219339
895;1888;452;413;0,21046;0,23302;0,212918
905;1825;434;364;0,19896;0,21883;0,183533
915;1978;493;433;0,21096;0,24317;0,213577
925;1873;469;400;0,19546;0,22636;0,193057
935;1922;461;417;0,19631;0,21776;0,196980
945;2061;494;458;0,20607;0,22844;0,211793
955;2077;483;464;0,20335;0,21870;0,210097
965;2445;544;497;0,23444;0,24124;0,220400
975;2109;536;433;0,19810;0,23284;0,188100
985;2038;495;482;0,18756;0,21069;0,205156
995;2203;533;472;0,19869;0,22233;0,196882
1005;0;0;0;0,00000;0,00000;0,000000
1015;0;0;0;0,00000;0,00000;0,000000
