Galaxias;Celdas;Ocup.Med;Ocupadas;Ocup.Az;Ocup.AzAj
118937;52510;4,5434;26178;26390;25907
Den. = milesimas de galaxia por Mal al cubo
Dist.;Numero;Cel.Ocup;Cel.Ocup;;;
10^6al;Galaxias;Azar;Azar.Aj;Den.;Den.Az;Den.AzAj
605;1287;197;266;0,27471;0,19105;0,257966
615;1450;183;321;0,29952;0,17175;0,301264
625;1625;212;370;0,32502;0,19265;0,336228
635;1405;201;303;0,27223;0,17695;0,266740
645;1427;225;311;0,26799;0,19198;0,265359
655;1320;247;258;0,24038;0,20437;0,213467
665;1201;192;290;0,21218;0,15412;0,232781
675;1501;238;330;0,25739;0,18542;0,257099
685;1481;236;317;0,24660;0,17854;0,239813
695;1835;277;376;0,29681;0,20357;0,276320
705;1334;244;277;0,20970;0,17426;0,197832
715;1874;282;428;0,28640;0,19581;0,297185
725;1584;289;356;0,23545;0,19517;0,240419
735;1511;276;346;0,21853;0,18135;0,227351
745;1478;298;304;0,20805;0,19059;0,194427
755;1332;284;269;0,18257;0,17686;0,167515
765;1417;316;301;0,18917;0,19167;0,182574
775;1255;305;246;0,16325;0,18026;0,145388
785;1372;324;284;0,17395;0,18664;0,163597
795;1372;326;310;0,16960;0,18310;0,174110
805;1700;373;357;0,20496;0,20432;0,195557
815;1903;355;425;0,22384;0,18972;0,227128
825;1837;327;410;0,21087;0,17054;0,213832
835;1968;387;416;0,22053;0,19703;0,211796
845;2317;362;535;0,25353;0,17997;0,265973
855;2313;358;525;0,24721;0,17384;0,254932
865;2285;374;481;0,23860;0,17743;0,228197
875;2404;423;503;0,24532;0,19612;0,233211
885;2373;398;496;0,23672;0,18038;0,224798
895;2339;412;531;0,22814;0,18258;0,235313
905;2290;434;496;0,21845;0,18810;0,214972
915;2362;480;502;0,22042;0,20352;0,212843
925;2130;438;455;0,19450;0,18171;0,188767
935;2206;416;512;0,19715;0,16891;0,207895
945;2435;437;581;0,21304;0,17371;0,230946
955;2615;520;534;0,22402;0,20239;0,207842
965;2637;485;579;0,22124;0,18488;0,220710
975;2868;512;646;0,23572;0,19119;0,241224
985;2436;485;522;0,19617;0,17745;0,190984
995;2919;567;605;0,23036;0,20330;0,216924
1005;2689;519;601;0,20801;0,18240;0,211223
1015;2688;533;554;0,20385;0,18365;0,190887
1025;2404;558;510;0,17877;0,18853;0,172314
1035;2221;575;472;0,16199;0,19054;0,156408
1045;2244;566;488;0,16055;0,18398;0,158630
1055;2110;564;470;0,14811;0,17988;0,149896
1065;2237;598;492;0,15409;0,18715;0,153980
1075;2028;605;485;0,13711;0,18584;0,148978
1085;2354;624;519;0,15623;0,18816;0,156497
1095;2398;646;507;0,15626;0,19125;0,150099
1105;2280;621;491;0,14589;0,18054;0,142743
1115;2132;594;499;0,13398;0,16960;0,142479
1125;2096;704;449;0,12939;0,19745;0,125933
1135;1946;670;408;0,11802;0,18462;0,112426
1145;2032;692;419;0,12110;0,18737;0,113449
1155;1809;682;419;0,10595;0,18148;0,111493
1165;2026;687;458;0,11663;0,17968;0,119788
1175;2058;749;438;0,11646;0,19258;0,112615
1185;1878;740;436;0,10449;0,18707;0,110217
1195;1909;768;418;0,10445;0,19091;0,103906
1205;0;0;0;0,00000;0,00000;0,000000
1215;0;0;0;0,00000;0,00000;0,000000
