x;y;z;E;n
-49;-3;15;0;1
-49;-2;14;0;1
-49;0;15;1;1
-49;1;14;1;1
-49;1;15;0;1
-49;3;14;1;1
-49;5;15;0;1
-48;-11;15;0;1
-48;-9;14;0;1
-48;-9;15;0;1
-48;-8;14;0;1
-48;-8;15;0;1
-48;-7;13;0;1
-48;-7;16;1;1
-48;-7;17;0;1
-48;-6;13;0;1
-48;-6;15;0;1
-48;-6;17;0;1
-48;-5;18;0;1
-48;-4;15;0;1
-48;-4;16;0;1
-48;-4;18;0;1
-48;-3;18;0;1
-48;-1;16;0;1
-48;-1;18;1;1
-48;0;15;0;1
-48;0;17;0;1
-48;0;18;0;1
-48;1;13;0;1
-48;1;16;1;1
-48;2;13;0;1
-48;2;14;0;1
-48;2;15;0;1
-48;2;18;0;1
-48;3;13;0;1
-48;3;15;0;1
-48;4;13;0;1
-48;4;16;1;1
-48;5;18;1;1
-48;6;13;0;1
-48;6;15;0;1
-48;7;14;1;1
-48;7;17;0;1
-48;8;15;0;1
-48;9;16;0;1
-48;10;15;0;1
-48;11;14;0;1
-48;11;15;0;1
-48;12;14;0;1
-47;-14;14;1;1
-47;-14;15;1;1
-47;-13;16;0;1
-47;-12;14;1;1
-47;-12;17;0;1
-47;-11;15;0;1
-47;-11;18;1;1
-47;-10;13;1;1
-47;-10;16;0;1
-47;-9;14;0;1
-47;-9;18;0;1
-47;-9;19;1;1
-47;-8;18;0;1
-47;-8;19;0;1
-47;-7;15;0;1
-47;-7;18;0;1
-47;-7;19;1;1
-47;-6;13;1;1
-47;-6;14;0;1
-47;-6;20;0;1
-47;-5;16;0;1
-47;-5;17;0;1
-47;-5;19;0;1
-47;-5;20;0;1
-47;-4;16;0;1
-47;-4;20;0;1
-47;-3;18;1;1
-47;-3;19;0;1
-47;-3;20;1;1
-47;-2;13;1;1
-47;-2;18;1;1
-47;-1;14;0;1
-47;-1;17;0;1
-47;-1;21;0;1
-47;0;19;1;1
-47;1;17;0;1
-47;1;18;0;1
-47;1;20;1;1
-47;2;13;1;1
-47;2;19;0;1
-47;3;19;1;1
-47;4;15;0;1
-47;4;18;0;1
-47;4;19;0;1
-47;4;20;1;1
-47;5;13;0;1
-47;5;14;1;1
-47;5;17;1;1
-47;5;19;0;1
-47;6;19;1;1
-47;7;13;1;1
-47;7;14;0;1
-47;7;16;1;1
-47;8;13;0;1
-47;8;14;0;1
-47;8;15;0;1
-47;8;16;0;1
-47;8;18;0;1
-47;8;19;0;1
-47;9;16;1;1
-47;9;18;0;1
-47;10;15;0;1
-47;10;17;0;1
-47;11;14;0;1
-47;11;16;0;1
-47;11;17;1;1
-47;12;14;0;1
-47;12;15;0;1
-47;13;14;0;1
-47;13;16;0;1
-47;14;14;0;1
-46;-18;14;0;1
-46;-16;14;0;1
-46;-15;16;0;1
-46;-14;15;0;1
-46;-14;16;0;1
-46;-14;17;0;1
-46;-14;18;0;1
-46;-13;16;0;1
-46;-13;17;0;1
-46;-13;18;0;1
-46;-13;19;0;1
-46;-12;14;0;1
-46;-12;15;1;1
-46;-12;16;0;1
-46;-12;17;0;1
-46;-11;19;1;1
-46;-10;13;1;1
-46;-10;18;1;1
-46;-9;15;0;1
-46;-9;17;0;1
-46;-9;19;0;1
-46;-9;21;0;1
-46;-8;16;0;1
-46;-8;17;0;1
-46;-8;18;0;1
-46;-8;21;0;1
-46;-7;16;1;1
-46;-7;17;0;1
-46;-7;20;1;1
-46;-7;21;0;1
-46;-6;14;0;1
-46;-6;15;0;1
-46;-6;19;0;1
-46;-5;13;1;1
-46;-5;16;0;1
-46;-5;17;0;1
-46;-5;19;0;1
-46;-5;20;0;1
-46;-4;18;1;1
-46;-4;19;0;1
-46;-4;20;0;1
-46;-4;21;0;1
-46;-3;19;0;1
-46;-3;21;0;1
-46;-3;22;1;1
-46;-3;23;1;1
-46;-2;14;1;1
-46;-2;17;0;1
-46;-2;20;0;1
-46;-1;13;1;1
-46;-1;14;0;1
-46;-1;16;0;1
-46;-1;19;1;1
-46;-1;20;1;1
-46;-1;22;1;1
-46;-1;23;0;1
-46;0;17;0;1
-46;1;14;0;1
-46;1;16;1;1
-46;1;18;1;1
-46;1;20;0;1
-46;1;22;1;1
-46;1;23;1;1
-46;2;13;0;1
-46;2;15;1;1
-46;2;16;0;1
-46;2;17;0;1
-46;2;18;1;1
-46;2;22;0;1
-46;3;14;0;1
-46;3;21;0;1
-46;4;16;1;1
-46;4;20;1;1
-46;4;22;1;1
-46;5;15;1;1
-46;6;13;0;1
-46;6;15;0;1
-46;6;17;0;1
-46;7;14;1;1
-46;7;15;0;1
-46;7;16;0;1
-46;7;17;0;1
-46;7;18;0;1
-46;7;19;1;1
-46;7;20;0;1
-46;7;21;1;1
-46;8;13;1;1
-46;8;14;1;1
-46;8;17;1;1
-46;8;18;0;1
-46;8;19;0;1
-46;8;21;0;1
-46;9;14;0;1
-46;9;15;0;1
-46;9;21;0;1
-46;10;14;0;1
-46;10;16;0;1
-46;11;14;0;1
-46;11;16;0;1
-46;11;20;0;1
-46;12;14;0;1
-46;12;18;0;1
-46;12;19;1;1
-46;13;17;1;1
-46;13;18;0;1
-46;14;16;0;1
-46;15;13;0;1
-46;16;15;0;1
-46;17;14;0;1
-46;18;14;0;1
-45;-20;15;1;1
-45;-18;14;0;1
-45;-18;16;0;1
-45;-17;13;1;1
-45;-17;17;0;1
-45;-16;16;1;1
-45;-16;18;0;1
-45;-16;19;0;1
-45;-15;14;0;1
-45;-15;20;0;1
-45;-14;13;1;1
-45;-14;16;0;1
-45;-14;18;0;1
-45;-14;19;0;1
-45;-14;20;0;1
-45;-13;18;1;1
-45;-13;19;0;1
-45;-12;16;1;1
-45;-12;17;1;1
-45;-12;18;0;1
-45;-12;19;0;1
-45;-12;20;1;1
-45;-12;22;0;1
-45;-11;13;1;1
-45;-11;14;1;1
-45;-11;15;0;1
-45;-11;18;0;1
-45;-11;21;0;1
-45;-10;13;0;1
-45;-10;14;0;1
-45;-10;15;0;1
-45;-10;17;0;1
-45;-10;20;1;1
-45;-10;21;0;1
-45;-10;23;0;1
-45;-9;14;0;1
-45;-9;15;1;1
-45;-9;17;0;1
-45;-9;20;1;1
-45;-9;22;1;1
-45;-8;14;0;1
-45;-8;23;1;1
-45;-7;19;0;1
-45;-6;13;0;1
-45;-6;15;0;1
-45;-6;21;0;1
-45;-6;22;0;1
-45;-6;23;0;1
-45;-5;13;1;1
-45;-5;14;1;1
-45;-5;16;0;1
-45;-5;18;1;1
-45;-5;19;1;1
-45;-5;21;1;1
-45;-5;24;0;1
-45;-4;17;0;1
-45;-4;19;0;1
-45;-4;20;0;1
-45;-4;23;1;1
-45;-3;13;1;1
-45;-3;14;0;1
-45;-3;17;0;1
-45;-3;18;0;1
-45;-3;20;0;1
-45;-2;13;0;1
-45;-2;14;1;1
-45;-2;15;0;1
-45;-2;16;0;1
-45;-2;20;0;1
-45;-2;23;0;1
-45;-1;14;1;1
-45;-1;18;0;1
-45;-1;19;0;1
-45;-1;22;0;1
-45;-1;23;0;1
-45;-1;24;0;1
-45;0;13;1;1
-45;0;17;0;1
-45;0;18;1;1
-45;0;20;0;1
-45;0;23;0;1
-45;0;24;1;1
-45;1;14;0;1
-45;1;15;0;1
-45;1;17;1;1
-45;1;18;0;1
-45;1;19;1;1
-45;1;20;1;1
-45;1;21;0;1
-45;1;24;0;1
-45;1;25;0;1
-45;2;16;0;1
-45;2;17;0;1
-45;2;18;0;1
-45;2;20;0;1
-45;2;21;1;1
-45;2;23;0;1
-45;2;25;0;1
-45;3;15;0;1
-45;3;17;0;1
-45;3;18;0;1
-45;3;19;1;1
-45;3;21;1;1
-45;4;16;0;1
-45;4;21;0;1
-45;4;23;1;1
-45;5;13;0;1
-45;5;16;0;1
-45;5;20;0;1
-45;5;22;0;1
-45;6;16;0;1
-45;6;17;0;1
-45;6;19;1;1
-45;6;20;0;1
-45;6;21;0;1
-45;6;24;0;1
-45;7;15;0;1
-45;7;16;0;1
-45;7;17;1;1
-45;7;18;0;1
-45;7;21;0;1
-45;7;22;0;1
-45;7;24;1;1
-45;8;14;1;1
-45;8;17;1;1
-45;8;22;1;1
-45;8;23;0;1
-45;9;13;1;1
-45;9;15;0;1
-45;9;17;1;1
-45;10;14;0;1
-45;10;15;0;1
-45;10;16;0;1
-45;10;20;0;1
-45;11;13;0;1
-45;11;14;1;1
-45;11;16;0;1
-45;11;18;0;1
-45;11;19;0;1
-45;11;21;0;1
-45;11;22;0;1
-45;12;13;0;1
-45;12;16;1;1
-45;12;21;0;1
-45;13;14;0;1
-45;13;16;0;1
-45;13;19;0;1
-45;13;21;1;1
-45;14;15;0;1
-45;14;19;1;1
-45;15;13;0;1
-45;15;14;0;1
-45;15;15;1;1
-45;15;17;0;1
-45;15;19;1;1
-45;15;20;0;1
-45;16;13;0;1
-45;16;15;0;1
-45;16;17;0;1
-45;16;18;1;1
-45;17;13;1;1
-45;17;14;0;1
-45;17;15;0;1
-45;17;16;0;1
-45;17;18;0;1
-45;18;16;1;1
-45;19;14;0;1
-45;19;15;0;1
-45;20;15;1;1
-44;-22;14;1;1
-44;-21;15;0;1
-44;-21;16;0;1
-44;-20;13;0;1
-44;-20;17;0;1
-44;-19;14;0;1
-44;-19;18;0;1
-44;-18;13;1;1
-44;-18;16;1;1
-44;-18;17;1;1
-44;-18;18;0;1
-44;-17;20;0;1
-44;-16;17;0;1
-44;-15;14;1;1
-44;-15;15;1;1
-44;-15;16;1;1
-44;-15;20;1;1
-44;-15;21;0;1
-44;-14;18;1;1
-44;-14;22;1;1
-44;-13;13;0;1
-44;-13;14;0;1
-44;-13;16;1;1
-44;-13;19;0;1
-44;-13;22;1;1
-44;-13;23;0;1
-44;-12;13;0;1
-44;-12;16;0;1
-44;-12;18;0;1
-44;-12;19;1;1
-44;-12;22;0;1
-44;-11;13;0;1
-44;-11;14;0;1
-44;-11;18;0;1
-44;-11;20;0;1
-44;-11;21;0;1
-44;-11;22;0;1
-44;-10;14;1;1
-44;-10;22;0;1
-44;-10;24;1;1
-44;-9;14;0;1
-44;-9;15;0;1
-44;-9;17;0;1
-44;-9;18;0;1
-44;-9;22;1;1
-44;-8;17;1;1
-44;-8;18;1;1
-44;-8;24;0;1
-44;-8;25;0;1
-44;-7;15;0;1
-44;-7;19;0;1
-44;-7;20;0;1
-44;-7;24;1;1
-44;-7;25;1;1
-44;-6;22;0;1
-44;-6;24;0;1
-44;-6;25;0;1
-44;-5;12;1;1
-44;-5;13;0;1
-44;-5;17;0;1
-44;-5;22;0;1
-44;-5;24;0;1
-44;-4;13;0;1
-44;-4;16;0;1
-44;-4;17;0;1
-44;-4;21;0;1
-44;-4;24;0;1
-44;-4;25;0;1
-44;-4;26;0;1
-44;-3;13;0;1
-44;-3;14;0;1
-44;-3;16;0;1
-44;-3;17;0;1
-44;-3;23;0;1
-44;-3;24;0;1
-44;-3;25;0;1
-44;-2;13;0;1
-44;-2;15;0;1
-44;-2;17;0;1
-44;-2;18;1;1
-44;-1;12;1;1
-44;-1;13;0;1
-44;-1;14;1;1
-44;-1;16;1;1
-44;-1;19;0;1
-44;-1;20;0;1
-44;-1;21;0;1
-44;-1;22;0;1
-44;-1;23;0;1
-44;-1;24;1;1
-44;-1;25;1;1
-44;0;13;0;1
-44;0;14;0;1
-44;0;18;0;1
-44;0;19;1;1
-44;0;22;1;1
-44;0;25;0;1
-44;0;26;0;1
-44;1;13;0;1
-44;1;14;1;1
-44;1;16;0;1
-44;1;19;1;1
-44;1;21;0;1
-44;1;22;0;1
-44;1;23;0;1
-44;1;25;1;1
-44;1;26;0;1
-44;2;13;0;1
-44;2;15;0;1
-44;2;17;1;1
-44;2;19;0;1
-44;2;20;0;1
-44;2;24;0;1
-44;3;13;0;1
-44;3;17;0;1
-44;3;21;0;1
-44;3;23;0;1
-44;3;25;0;1
-44;3;26;0;1
-44;4;12;1;1
-44;4;13;1;1
-44;4;14;1;1
-44;4;16;0;1
-44;4;20;0;1
-44;4;22;1;1
-44;4;26;0;1
-44;5;13;0;1
-44;5;14;1;1
-44;5;16;1;1
-44;5;18;0;1
-44;5;24;0;1
-44;6;12;0;1
-44;6;13;0;1
-44;6;17;0;1
-44;6;20;0;1
-44;6;21;0;1
-44;6;22;0;1
-44;6;25;1;1
-44;6;26;0;1
-44;7;12;1;1
-44;7;13;0;1
-44;7;16;1;1
-44;7;21;1;1
-44;7;23;0;1
-44;7;24;0;1
-44;8;12;0;1
-44;8;13;0;1
-44;8;15;0;1
-44;8;18;0;1
-44;8;22;1;1
-44;8;24;1;1
-44;9;13;0;1
-44;9;20;1;1
-44;9;23;0;1
-44;9;24;0;1
-44;10;18;0;1
-44;10;21;0;1
-44;10;24;1;1
-44;11;13;0;1
-44;11;22;0;1
-44;11;23;0;1
-44;11;24;0;1
-44;12;16;0;1
-44;12;17;0;1
-44;12;18;0;1
-44;12;20;1;1
-44;12;22;0;1
-44;12;23;0;1
-44;13;14;0;1
-44;13;19;1;1
-44;13;20;0;1
-44;14;14;0;1
-44;14;15;1;1
-44;14;18;0;1
-44;14;20;0;1
-44;14;21;0;1
-44;15;13;1;1
-44;15;14;1;1
-44;15;16;1;1
-44;15;18;0;1
-44;15;19;1;1
-44;16;13;0;1
-44;16;15;1;1
-44;16;16;0;1
-44;16;18;0;1
-44;16;19;0;1
-44;16;20;0;1
-44;16;21;0;1
-44;17;14;0;1
-44;17;16;0;1
-44;17;19;0;1
-44;17;20;0;1
-44;18;13;1;1
-44;19;13;0;1
-44;19;15;0;1
-44;19;17;0;1
-44;19;18;0;1
-44;21;15;0;1
-44;21;16;0;1
-44;22;15;1;1
-43;-24;14;0;1
-43;-24;15;0;1
-43;-23;14;0;1
-43;-23;15;1;1
-43;-23;16;1;1
-43;-22;14;0;1
-43;-22;15;0;1
-43;-22;17;1;1
-43;-21;18;0;1
-43;-21;19;1;1
-43;-20;19;0;1
-43;-20;20;0;1
-43;-19;14;0;1
-43;-19;16;0;1
-43;-19;17;1;1
-43;-19;18;1;1
-43;-19;19;0;1
-43;-18;16;0;1
-43;-18;17;1;1
-43;-18;20;1;1
-43;-18;21;0;1
-43;-17;14;1;1
-43;-17;15;0;1
-43;-17;16;0;1
-43;-17;19;0;1
-43;-16;14;0;1
-43;-16;18;0;1
