Galaxias;Celdas;Ocup.Med;Ocupadas;Ocup.Az;Ocup.AzAj
135024;56532;4,7898;28190;28420;26992
Den. = milesimas de galaxia por Mal al cubo
Dist.;Numero;Cel.Ocup;Cel.Ocup;;;
10^6al;Galaxias;Azar;Azar.Aj;Den.;Den.Az;Den.AzAj
305;1472;60;113;1,23620;0,24135;0,454545
315;1185;69;131;0,93300;0,26021;0,494027
325;959;74;137;0,70931;0,26216;0,485352
335;1789;87;177;1,24540;0,29009;0,590185
345;846;75;133;0,55529;0,23579;0,418138
355;1190;74;163;0,73771;0,21973;0,483993
365;1084;75;166;0,63568;0,21066;0,466264
375;1122;91;174;0,62334;0,24215;0,463018
385;1276;107;210;0,67255;0,27013;0,530164
395;920;98;173;0,46067;0,23504;0,414921
405;1072;122;202;0,51060;0,27833;0,460847
415;1303;120;257;0,59108;0,26074;0,558410
425;1256;120;249;0,54327;0,24861;0,515868
435;1253;120;227;0,51734;0,23731;0,448916
445;1202;116;249;0,47423;0,21921;0,470542
455;1166;146;217;0,44003;0,26391;0,392244
465;1215;129;274;0,43901;0,22326;0,474204
475;1057;150;204;0,36601;0,24879;0,338348
485;1238;157;256;0,41119;0,24977;0,407266
495;1124;159;232;0,35840;0,24283;0,354323
505;1243;177;255;0,38080;0,25972;0,374180
515;1275;175;258;0,37558;0,24691;0,364023
525;1109;173;212;0,31436;0,23488;0,287833
535;1181;189;251;0,32237;0,24710;0,328164
545;1069;191;201;0,28119;0,24064;0,253237
555;1335;222;286;0,33861;0,26971;0,347460
565;1160;188;238;0,28390;0,22039;0,279001
575;1332;231;284;0,31476;0,26146;0,321447
585;1280;200;283;0,29222;0,21870;0,309458
595;1304;239;255;0,28778;0,25263;0,269546
605;1622;240;337;0,34622;0,24537;0,344545
615;1448;261;282;0,29911;0,25824;0,279014
625;1408;224;308;0,28161;0,21459;0,295066
635;1582;276;314;0,30653;0,25615;0,291414
645;1406;282;294;0,26405;0,25366;0,264458
655;1277;280;267;0,23255;0,24423;0,232893
665;1496;289;340;0,26430;0,24456;0,287716
675;1421;274;295;0,24367;0,22505;0,242295
685;1525;308;301;0,25392;0,24564;0,240057
695;1623;309;369;0,26252;0,23940;0,285882
705;1645;305;290;0,25858;0,22964;0,218348
715;1451;344;288;0,22175;0,25181;0,210819
725;1743;338;370;0,25908;0,24064;0,263424
735;1469;346;297;0,21245;0,23968;0,205737
745;1627;374;340;0,22903;0,25217;0,229243
755;1423;374;290;0,19504;0,24553;0,190386
765;1175;391;243;0,15687;0,25003;0,155387
775;1413;408;291;0,18380;0,25421;0,181310
785;1255;377;273;0,15912;0,22895;0,165789
795;1407;411;279;0,17393;0,24335;0,165197
805;1575;401;345;0,18989;0,23157;0,199232
815;1774;446;374;0,20867;0,25128;0,210711
825;1996;454;387;0,22912;0,24962;0,212782
835;2045;445;439;0,22916;0,23885;0,235626
845;2159;455;434;0,23624;0,23847;0,227462
855;2307;506;477;0,24657;0,25903;0,244185
865;2471;477;535;0,25802;0,23857;0,267580
875;2229;469;448;0,22746;0,22924;0,218975
885;2460;525;520;0,24539;0,25084;0,248456
895;2186;521;421;0,21322;0,24340;0,196684
905;2441;544;529;0,23286;0,24856;0,241708
915;2119;539;446;0,19775;0,24092;0,199354
925;2405;596;474;0,21961;0,26067;0,207314
935;2237;593;455;0,19992;0,25384;0,194770
945;2410;582;490;0,21085;0,24389;0,205336
955;2636;617;545;0,22582;0,25317;0,223626
965;2457;560;505;0,20614;0,22504;0,202941
975;2578;641;538;0,21188;0,25234;0,211790
985;2647;593;552;0,21316;0,22873;0,212912
995;2768;683;543;0,21844;0,25817;0,205252
1005;2782;668;571;0,21520;0,24750;0,211562
1015;2832;704;595;0,21477;0,25573;0,216132
1025;2553;677;530;0,18985;0,24114;0,188783
1035;2327;739;474;0,16972;0,25817;0,165589
1045;2148;685;458;0,15368;0,23474;0,156952
1055;2070;674;485;0,14531;0,22662;0,163069
1065;2234;710;498;0,15389;0,23426;0,164310
1075;2138;760;429;0,14455;0,24611;0,138923
1085;2133;769;446;0,14156;0,24446;0,141778
1095;2474;842;514;0,16121;0,26280;0,160424
1105;0;0;0;0,00000;0,00000;0,000000
1115;0;0;0;0,00000;0,00000;0,000000
