x;y;z;E;n
-22;0;38;1;1
-43;0;11;1;1
-36;0;30;1;1
-37;0;25;1;1
-40;0;24;1;1
-32;0;32;1;1
-25;0;31;1;1
-21;0;49;1;1
-40;0;28;1;1
-32;0;37;1;1
-22;0;34;1;1
-32;0;30;1;1
-43;0;24;1;1
-32;0;40;1;1
-22;0;36;1;1
-29;0;27;1;1
-29;0;37;1;1
-32;0;40;1;1
-43;0;23;1;1
-40;0;26;1;1
-40;0;28;1;1
-21;0;33;1;1
-39;0;29;1;1
-40;0;27;1;1
-21;0;37;1;1
-32;0;37;1;1
-41;0;34;1;1
-40;0;16;1;1
-27;0;33;1;1
-27;0;29;1;1
-27;0;42;1;1
-36;0;19;1;1
-42;0;34;1;1
-32;0;37;1;1
-46;0;19;1;1
-32;0;40;1;1
-42;0;34;1;1
-30;0;39;1;1
-31;0;38;1;1
-31;0;37;1;1
-32;0;30;1;1
-31;0;30;1;1
-19;0;35;1;1
-32;0;30;1;1
-19;0;35;1;1
-45;0;14;1;1
-35;0;31;1;1
-41;0;16;1;1
-29;0;29;1;1
-35;0;31;1;1
-37;0;19;1;1
-31;0;38;1;1
-32;0;37;1;1
-27;0;31;1;1
-21;0;34;1;1
-37;0;20;1;1
-40;0;26;1;1
-39;0;12;1;1
-32;0;31;1;1
-49;0;24;1;1
-32;0;37;1;1
-37;0;20;1;1
-37;0;20;1;1
-48;0;15;1;1
-28;0;30;1;1
-41;0;25;1;1
-46;0;23;1;1
-43;0;22;1;1
-41;0;24;1;1
-38;0;36;1;1
-46;0;24;1;1
-41;0;16;1;1
-27;0;35;1;1
-42;0;16;1;1
-19;0;35;1;1
-42;0;16;1;1
-38;0;13;1;1
-32;0;30;1;1
-29;0;39;1;1
-41;0;33;1;1
-41;0;25;1;1
-32;0;36;1;1
-32;0;34;1;1
-42;0;15;1;1
-42;0;35;1;1
-32;0;37;1;1
-32;0;33;1;1
-42;0;22;1;1
-30;0;40;1;1
-43;0;23;1;1
-43;0;23;1;1
-40;0;36;1;1
-33;0;30;1;1
-33;0;30;1;1
-19;0;43;1;1
-32;0;37;1;1
-45;0;31;1;1
-42;0;33;1;1
-21;0;33;1;1
-21;0;34;1;1
-28;0;29;1;1
-38;0;13;1;1
-36;0;30;1;1
-40;0;15;1;1
-47;0;21;1;1
-22;0;34;1;1
-38;0;29;1;1
-44;0;20;1;1
-47;0;21;1;1
-42;0;16;1;1
-42;0;14;1;1
-43;0;22;1;1
-39;0;14;1;1
-18;0;45;1;1
-37;0;38;1;1
-31;0;40;1;1
-40;0;17;1;1
-31;0;40;1;1
-35;0;31;1;1
-42;0;24;1;1
-28;0;40;1;1
-37;0;29;1;1
-41;0;23;1;1
-42;0;23;1;1
-43;0;23;1;1
-39;0;17;1;1
-42;0;16;1;1
-36;0;30;1;1
-30;0;40;1;1
-42;0;17;1;1
-53;-1;16;1;1
-31;0;41;1;1
-28;0;40;1;1
-35;0;31;1;1
-39;0;10;1;1
-42;0;24;1;1
-42;0;17;1;1
-27;0;33;1;1
-27;0;32;1;1
-27;0;29;1;1
-30;0;39;1;1
-19;0;35;1;1
-39;0;13;1;1
-42;0;16;1;1
-28;0;40;1;1
-28;0;40;1;1
-33;0;33;1;1
-27;0;33;1;1
-29;0;40;1;1
-41;0;23;1;1
-41;0;20;1;1
-32;0;40;1;1
-42;0;17;1;1
-38;0;21;1;1
-27;0;34;1;1
-39;0;12;1;1
-32;0;42;1;1
-32;0;30;1;1
-39;0;12;1;1
-42;0;16;1;1
-35;0;30;1;1
-42;0;17;1;1
-39;0;17;1;1
-33;0;41;1;1
-40;0;28;1;1
-46;0;26;1;1
-26;0;30;1;1
-31;0;39;1;1
-47;-1;17;1;1
-36;0;29;1;1
-28;0;29;1;1
-19;0;35;1;1
-29;0;27;1;1
-21;0;45;1;1
-26;0;30;1;1
-42;0;17;1;1
-40;0;31;1;1
-42;0;17;1;1
-26;0;42;1;1
-29;0;41;1;1
-36;0;30;1;1
-28;0;42;1;1
-38;0;13;1;1
-44;0;27;1;1
-28;0;42;1;1
-42;0;23;1;1
-42;0;23;1;1
-32;0;41;1;1
-33;0;30;1;1
-28;0;40;1;1
-47;-1;18;1;1
-32;0;40;1;1
-32;0;40;1;1
-40;0;28;1;1
-40;0;24;1;1
-30;0;45;1;1
-46;-1;18;1;1
-42;0;17;1;1
-31;0;39;1;1
-36;0;30;1;1
-33;0;41;1;1
-32;0;32;1;1
-21;0;45;1;1
-42;0;16;1;1
-38;0;21;1;1
-29;0;38;1;1
-40;0;28;1;1
-31;0;41;1;1
-27;0;31;1;1
-29;0;30;1;1
-32;0;41;1;1
-29;0;37;1;1
-42;0;16;1;1
-27;0;31;1;1
-38;0;13;1;1
-27;0;41;1;1
-42;0;18;1;1
-31;0;40;1;1
-42;0;17;1;1
-33;0;43;1;1
-47;-1;13;1;1
-39;0;28;1;1
-39;0;28;1;1
-41;0;17;1;1
-32;0;31;1;1
-31;0;40;1;1
-41;0;17;1;1
-40;0;24;1;1
-21;0;45;1;1
-30;0;45;1;1
-39;0;28;1;1
-31;0;27;1;1
-34;0;26;1;1
-28;0;41;1;1
-28;0;41;1;1
-33;0;31;1;1
-28;0;39;1;1
-26;0;32;1;1
-32;0;40;1;1
-42;-1;17;1;1
-31;0;41;1;1
-34;0;43;1;1
-32;0;40;1;1
-24;0;32;1;1
-42;-1;33;1;1
-42;-1;16;1;1
-39;0;11;1;1
-31;0;33;1;1
-43;-1;22;1;1
-42;-1;33;1;1
-39;0;14;1;1
-33;0;41;1;1
-29;0;40;1;1
-41;0;17;1;1
-39;0;28;1;1
-38;0;13;1;1
-46;-1;17;1;1
-28;0;41;1;1
-42;-1;17;1;1
-46;-1;13;1;1
-28;0;35;1;1
-32;0;38;1;1
-34;0;25;1;1
-28;0;41;1;1
-27;0;33;1;1
-31;0;39;1;1
-42;-1;18;1;1
-32;0;31;1;1
-49;-1;21;1;1
-39;0;34;1;1
-34;0;43;1;1
-34;0;26;1;1
-38;0;13;1;1
-28;0;34;1;1
-43;-1;22;1;1
-28;0;31;1;1
-42;-1;17;1;1
-38;0;14;1;1
-49;-1;15;1;1
-33;0;42;1;1
-39;0;28;1;1
-46;-1;13;1;1
-28;0;42;1;1
-27;0;31;1;1
-42;-1;18;1;1
-32;0;30;1;1
-20;0;48;1;1
-38;0;14;1;1
-28;0;29;1;1
-42;-1;35;1;1
-42;-1;18;1;1
-42;-1;16;1;1
-27;0;31;1;1
-40;-1;14;1;1
-22;0;42;1;1
-29;0;40;1;1
-30;0;36;1;1
-41;-1;17;1;1
-43;-1;35;1;1
-32;0;40;1;1
-36;0;30;1;1
-38;0;13;1;1
-42;-1;18;1;1
-36;0;29;1;1
-42;-1;17;1;1
-32;0;40;1;1
-43;-1;35;1;1
-47;-1;13;1;1
-20;0;49;1;1
-36;0;17;1;1
-36;0;30;1;1
-34;0;43;1;1
-32;0;40;1;1
-36;0;29;1;1
-40;-1;14;1;1
-35;0;21;1;1
-36;0;30;1;1
-48;-1;13;1;1
-32;0;32;1;1
-31;0;40;1;1
-37;0;20;1;1
-46;-1;29;1;1
-28;0;43;1;1
-42;-1;18;1;1
-29;0;40;1;1
-40;-1;28;1;1
-32;0;40;1;1
-40;-1;28;1;1
-28;0;35;1;1
-44;-1;18;1;1
-47;-1;21;1;1
-43;-1;35;1;1
-32;0;37;1;1
-30;0;39;1;1
-41;-1;16;1;1
-22;0;38;1;1
-29;0;46;1;1
-33;0;33;1;1
-39;-1;13;1;1
-47;-1;13;1;1
-38;-1;12;1;1
-42;-1;17;1;1
-27;0;32;1;1
-37;0;15;1;1
-26;0;35;1;1
-28;0;42;1;1
-40;-1;33;1;1
-34;0;43;1;1
-29;0;45;1;1
-32;0;40;1;1
-50;-1;21;1;1
-40;-1;25;1;1
-30;0;32;1;1
-47;-1;20;1;1
-38;-1;21;1;1
-40;-1;24;1;1
-34;0;23;1;1
-41;-1;12;1;1
-40;-1;25;1;1
-41;-1;17;1;1
-39;-1;13;1;1
-28;0;29;1;1
-42;-1;16;1;1
-46;-1;30;1;1
-40;-1;28;1;1
-37;-1;36;1;1
-40;-1;24;1;1
-36;0;30;1;1
-40;-1;26;1;1
-38;-1;21;1;1
-49;-1;15;1;1
-37;-1;29;1;1
-33;0;33;1;1
-28;0;43;1;1
-28;0;41;1;1
-28;0;34;1;1
-29;0;44;1;1
-27;0;33;1;1
-41;-1;19;1;1
-40;-1;25;1;1
-33;0;30;1;1
-37;-1;34;1;1
-33;0;31;1;1
-33;0;31;1;1
-40;-1;26;1;1
-28;0;41;1;1
-29;0;44;1;1
-21;0;42;1;1
-36;-1;29;1;1
-21;0;34;1;1
-33;0;30;1;1
-49;-1;22;1;1
-40;-1;24;1;1
-30;0;39;1;1
-38;-1;14;1;1
-36;-1;30;1;1
-38;-1;13;1;1
-42;-1;19;1;1
-49;-1;22;1;1
-28;0;34;1;1
-30;0;46;1;1
-28;0;34;1;1
-40;-1;24;1;1
-40;-1;11;1;1
-31;0;41;1;1
-38;-1;14;1;1
-32;0;33;1;1
-37;-1;34;1;1
-47;-1;12;1;1
-39;-1;14;1;1
-32;0;40;1;1
-32;0;41;1;1
-36;-1;29;1;1
-32;0;40;1;1
-41;-1;14;1;1
-31;0;43;1;1
-35;-1;30;1;1
-29;0;40;1;1
-33;0;31;1;1
-29;0;40;1;1
-42;-1;17;1;1
-36;-1;30;1;1
-40;-1;24;1;1
-28;0;42;1;1
-37;-1;15;1;1
-38;-1;29;1;1
-40;-1;24;1;1
-42;-1;17;1;1
-46;-1;13;1;1
-46;-1;13;1;1
-42;-1;18;1;1
-41;-1;19;1;1
-36;-1;30;1;1
-37;-1;23;1;1
-38;-1;14;1;1
-38;-1;34;1;1
-42;-1;32;1;1
-28;0;29;1;1
-36;-1;30;1;1
-40;-1;26;1;1
-26;0;30;1;1
-42;-1;17;1;1
-42;-1;17;1;1
-43;-1;20;1;1
-32;0;38;1;1
-38;-1;14;1;1
-42;-1;17;1;1
-30;0;40;1;1
-43;-1;18;1;1
-38;-1;35;1;1
-42;-1;17;1;1
-38;-1;21;1;1
-46;-1;19;1;1
-41;-1;19;1;1
-32;0;38;1;1
-29;0;44;1;1
-44;-1;20;1;1
-37;-1;14;1;1
-21;0;34;1;1
-26;0;30;1;1
-40;-1;25;1;1
-28;0;35;1;1
-47;-1;21;1;1
-31;0;38;1;1
-29;0;47;1;1
-38;-1;15;1;1
-34;-1;28;1;1
-42;-1;18;1;1
-42;-1;17;1;1
-46;-1;17;1;1
-49;-1;22;1;1
-48;-1;21;1;1
-27;0;30;1;1
-37;-1;14;1;1
-32;0;37;1;1
-38;-1;21;1;1
-40;-1;25;1;1
-19;0;45;1;1
-46;-1;24;1;1
-33;-1;23;1;1
-28;0;29;1;1
-38;-1;35;1;1
-38;-1;35;1;1
-32;0;39;1;1
-34;-1;30;1;1
-30;0;41;1;1
-38;-1;22;1;1
-46;-1;24;1;1
-37;-1;26;1;1
-43;-1;22;1;1
-31;0;27;1;1
-36;-1;30;1;1
-43;-1;22;1;1
