x;y;z;E;n
-51;-1;14;0;1
-51;3;14;0;1
-51;5;14;1;1
-50;-11;14;0;1
-50;-8;16;0;1
-50;-7;16;0;1
-50;-6;14;1;1
-50;-6;17;1;1
-50;-5;17;1;1
-50;-3;18;0;1
-50;-2;14;0;1
-50;-2;15;0;1
-50;-2;17;0;1
-50;-1;14;0;1
-50;-1;15;0;1
-50;0;16;0;1
-50;0;17;1;1
-50;1;14;0;1
-50;1;16;0;1
-50;2;14;0;1
-50;2;16;1;1
-50;2;18;0;1
-50;3;18;0;1
-50;4;15;0;1
-50;5;15;0;1
-50;6;14;0;1
-50;6;17;0;1
-50;7;16;0;1
-50;8;16;0;1
-50;9;14;0;1
-50;9;16;0;1
-49;-14;14;1;1
-49;-12;14;0;1
-49;-12;15;1;1
-49;-11;16;0;1
-49;-11;17;0;1
-49;-10;15;0;1
-49;-10;16;0;1
-49;-8;15;0;1
-49;-8;16;0;1
-49;-8;17;0;1
-49;-8;18;0;1
-49;-7;15;1;1
-49;-7;17;0;1
-49;-6;14;1;1
-49;-6;15;1;1
-49;-6;16;1;1
-49;-6;17;0;1
-49;-6;19;0;1
-49;-6;20;0;1
-49;-5;14;0;1
-49;-5;16;1;1
-49;-5;19;0;1
-49;-5;20;0;1
-49;-4;15;1;1
-49;-4;18;0;1
-49;-4;19;0;1
-49;-4;20;0;1
-49;-3;14;0;1
-49;-3;16;0;1
-49;-3;19;0;1
-49;-2;18;0;1
-49;-2;19;0;1
-49;-2;20;0;1
-49;-1;18;0;1
-49;0;17;0;1
-49;1;14;0;1
-49;1;16;0;1
-49;1;20;0;1
-49;2;14;0;1
-49;3;14;0;1
-49;3;15;1;1
-49;3;16;0;1
-49;3;17;1;1
-49;3;18;0;1
-49;3;19;1;1
-49;4;14;1;1
-49;4;17;1;1
-49;4;20;1;1
-49;5;14;0;1
-49;5;16;0;1
-49;5;17;0;1
-49;5;18;0;1
-49;5;20;1;1
-49;6;15;1;1
-49;6;16;0;1
-49;6;18;0;1
-49;6;19;0;1
-49;6;20;0;1
-49;7;14;0;1
-49;7;15;0;1
-49;7;16;1;1
-49;7;19;1;1
-49;8;14;0;1
-49;8;15;0;1
-49;8;16;0;1
-49;8;17;0;1
-49;8;18;0;1
-49;10;14;0;1
-49;10;16;0;1
-49;10;17;0;1
-49;12;14;0;1
-49;12;15;0;1
-49;13;14;1;1
-49;14;14;0;1
-49;14;15;1;1
-49;15;14;0;1
-48;-16;14;0;1
-48;-15;16;1;1
-48;-14;14;1;1
-48;-13;14;0;1
-48;-13;16;1;1
-48;-11;17;0;1
-48;-11;19;0;1
-48;-10;15;0;1
-48;-10;17;0;1
-48;-10;19;1;1
-48;-10;20;0;1
-48;-9;14;0;1
-48;-9;19;0;1
-48;-8;15;1;1
-48;-8;16;0;1
-48;-8;18;0;1
-48;-8;19;0;1
-48;-8;20;0;1
-48;-7;15;0;1
-48;-7;16;0;1
-48;-7;17;0;1
-48;-7;19;0;1
-48;-7;21;0;1
-48;-6;17;1;1
-48;-6;18;0;1
-48;-6;22;0;1
-48;-5;16;0;1
-48;-5;17;0;1
-48;-5;18;0;1
-48;-5;20;0;1
-48;-5;21;0;1
-48;-4;17;0;1
-48;-4;18;0;1
-48;-4;19;1;1
-48;-4;22;0;1
-48;-3;13;0;1
-48;-3;19;0;1
-48;-3;21;0;1
-48;-3;22;0;1
-48;-2;14;0;1
-48;-2;17;0;1
-48;-2;21;0;1
-48;-2;23;1;1
-48;-1;23;0;1
-48;0;13;1;1
-48;0;14;0;1
-48;0;15;1;1
-48;0;17;0;1
-48;0;19;1;1
-48;0;22;0;1
-48;0;23;0;1
-48;1;13;0;1
-48;1;14;1;1
-48;1;21;1;1
-48;1;23;1;1
-48;2;13;0;1
-48;2;17;0;1
-48;2;22;0;1
-48;3;13;0;1
-48;3;17;0;1
-48;3;19;0;1
-48;4;13;1;1
-48;4;16;1;1
-48;4;17;0;1
-48;4;19;1;1
-48;5;14;0;1
-48;5;15;1;1
-48;5;17;0;1
-48;5;19;0;1
-48;5;20;0;1
-48;5;22;0;1
-48;6;16;0;1
-48;6;17;1;1
-48;6;19;0;1
-48;7;13;0;1
-48;7;14;0;1
-48;7;17;0;1
-48;7;22;0;1
-48;8;15;0;1
-48;8;17;1;1
-48;8;18;0;1
-48;8;20;1;1
-48;9;15;1;1
-48;9;16;1;1
-48;9;18;0;1
-48;9;20;0;1
-48;10;15;0;1
-48;10;19;1;1
-48;10;20;0;1
-48;11;14;0;1
-48;12;14;0;1
-48;12;15;0;1
-48;12;17;0;1
-48;12;18;1;1
-48;12;19;0;1
-48;13;14;0;1
-48;13;15;0;1
