Galaxias;Celdas;Ocup.Med;Ocupadas;Ocup.Az;Ocup.AzAj
171445;72846;4,6908;36549;36938;35968
Den. = milesimas de galaxia por Mal al cubo
Dist.;Numero;Cel.Ocup;Cel.Ocup;;;
10^6al;Galaxias;Azar;Azar.Aj;Den.;Den.Az;Den.AzAj
555;1264;112;231;0,32061;0,13326;0,274843
565;1213;136;234;0,29688;0,15614;0,268645
575;1394;132;256;0,32941;0,14632;0,283768
585;1305;132;264;0,29793;0,14136;0,282717
595;1148;103;234;0,25335;0,10663;0,242238
605;1923;173;332;0,41047;0,17322;0,332421
615;1427;130;251;0,29477;0,12597;0,243212
625;1590;152;301;0,31802;0,14261;0,282402
635;1293;141;302;0,25053;0,12815;0,274487
645;1517;166;318;0,28489;0,14623;0,280136
655;1286;175;238;0,23419;0,14949;0,203309
665;1392;181;288;0,24593;0,15000;0,238678
675;1391;174;286;0,23852;0,13996;0,230049
685;1530;172;328;0,25476;0,13434;0,256186
695;1789;197;391;0,28937;0,14947;0,296668
705;1489;189;289;0,23406;0,13936;0,213100
715;1799;206;378;0,27494;0,14768;0,270984
725;1374;201;293;0,20423;0,14015;0,204294
735;1735;211;376;0,25092;0,14314;0,255080
745;1300;187;303;0,18300;0,12348;0,200076
755;1313;199;272;0,17996;0,12795;0,174880
765;1380;242;292;0,18423;0,15155;0,182862
775;1357;225;299;0,17652;0,13729;0,182445
785;1340;271;249;0,16990;0,16117;0,148090
795;1368;223;285;0,16911;0,12931;0,165263
805;1621;267;333;0,19544;0,15100;0,188329
815;2111;296;422;0,24831;0,16332;0,232843
825;1729;248;366;0,19847;0,13354;0,197078
835;2209;276;446;0,24754;0,14508;0,234438
845;2173;285;435;0,23777;0,14628;0,223276
855;2200;268;467;0,23513;0,13436;0,234126
865;2681;325;547;0,27995;0,15919;0,267930
875;2109;259;461;0,21522;0,12398;0,220674
885;2339;291;480;0,23332;0,13617;0,224606
895;2471;344;505;0,24101;0,15739;0,231053
905;2493;326;524;0,23782;0,14588;0,234477
915;2241;330;486;0,20913;0,14446;0,212745
925;2146;318;478;0,19596;0,13621;0,204744
935;2100;320;448;0,18768;0,13415;0,187811
945;2519;365;524;0,22038;0,14979;0,215047
955;2642;338;568;0,22633;0,13582;0,228249
965;2788;375;566;0,23391;0,14759;0,222756
975;2420;335;523;0,19889;0,12915;0,201632
985;2786;379;582;0,22435;0,14316;0,219845
995;2611;372;551;0,20605;0,13771;0,203973
1005;2591;393;556;0,20043;0,14260;0,201748
1015;2853;418;600;0,21637;0,14870;0,213445
1025;2416;404;515;0,17967;0,14093;0,179650
1035;2349;430;491;0,17132;0,14711;0,167984
1045;2098;420;445;0,15010;0,14096;0,149346
1055;1954;397;406;0,13716;0,13072;0,133687
1065;2240;402;515;0,15430;0,12990;0,166408
1075;2289;481;459;0,15476;0,15254;0,145567
1085;2126;416;465;0,14110;0,12951;0,144764
1095;2387;474;490;0,15554;0,14488;0,149774
1105;2277;428;501;0,14570;0,12847;0,150377
1115;2300;510;494;0,14454;0,15034;0,145628
1125;2035;446;414;0,12563;0,12915;0,119884
1135;2190;502;462;0,13282;0,14282;0,131437
1145;1678;497;350;0,10000;0,13894;0,097842
1155;2044;523;447;0,11971;0,14368;0,122804
1165;1809;506;374;0,10414;0,13664;0,100992
1175;1670;497;358;0,09451;0,13193;0,095033
1185;2138;568;467;0,11896;0,14824;0,121884
1195;1880;542;411;0,10286;0,13910;0,105481
1205;1858;572;448;0,09997;0,14437;0,113076
1215;1707;566;347;0,09034;0,14052;0,086148
1225;1816;560;365;0,09455;0,13677;0,089143
1235;1672;560;362;0,08565;0,13456;0,086985
1245;1689;547;407;0,08514;0,12934;0,096233
1255;1620;614;314;0,08036;0,14287;0,073065
1265;1844;641;355;0,09003;0,14681;0,081305
1275;1856;680;374;0,08920;0,15331;0,084318
1285;1646;597;364;0,07788;0,13251;0,080791
1295;1923;649;427;0,08959;0,14183;0,093316
1305;1797;687;380;0,08244;0,14784;0,081777
1315;1570;634;364;0,07094;0,13437;0,077147
1325;1738;700;366;0,07735;0,14613;0,076404
1335;1879;733;376;0,08237;0,15073;0,077320
1345;1719;662;366;0,07424;0,13412;0,074149
1355;2012;713;412;0,08562;0,14232;0,082241
1365;1743;703;360;0,07309;0,13828;0,070812
1375;1902;717;407;0,07860;0,13899;0,078896
1385;1963;746;421;0,07995;0,14253;0,080436
1395;1814;717;360;0,07283;0,13503;0,067799
1405;2009;779;429;0,07951;0,14463;0,079648
1415;2162;777;494;0,08436;0,14223;0,090424
1425;1939;789;383;0,07460;0,14240;0,069125
1435;1906;793;420;0,07232;0,14114;0,074751
1445;2031;801;445;0,07600;0,14059;0,078108
1455;0;0;0;0,00000;0,00000;0,000000
1465;0;0;0;0,00000;0,00000;0,000000
