Galaxias;Celdas;Ocup.Med;Ocupadas;Ocup.Az;Ocup.AzAj
79884;72605;3,1141;25652;25884;25488
Den. = milesimas de galaxia por Mal al cubo
Dist.;Numero;Cel.Ocup;Cel.Ocup;;;
10^6al;Galaxias;Azar;Azar.Aj;Den.;Den.Az;Den.AzAj
1005;2759;420;974;0,21342;0,10118;0,234630
1015;2620;445;863;0,19869;0,10510;0,203814
1025;2622;482;849;0,19499;0,11162;0,196615
1035;2363;465;749;0,17235;0,10562;0,170121
1045;2163;487;668;0,15475;0,10851;0,148833
1055;2262;503;716;0,15878;0,10996;0,156518
1065;2070;479;708;0,14259;0,10275;0,151877
1075;2143;520;671;0,14488;0,10948;0,141274
1085;2412;555;723;0,16008;0,11471;0,149429
1095;2249;511;697;0,14655;0,10369;0,141436
1105;2158;553;657;0,13808;0,11019;0,130917
1115;2167;558;639;0,13618;0,10920;0,125057
1125;2389;582;776;0,14748;0,11189;0,149181
1135;1902;549;597;0,11536;0,10369;0,112756
1145;2036;604;579;0,12133;0,11209;0,107455
1155;1879;591;607;0,11005;0,10779;0,110709
1165;1806;600;602;0,10396;0,10756;0,107920
1175;1924;593;608;0,10888;0,10450;0,107148
1185;2063;652;661;0,11478;0,11297;0,114531
1195;1915;673;556;0,10477;0,11467;0,094732
1205;1894;633;622;0,10191;0,10607;0,104225
1215;1842;666;564;0,09749;0,10977;0,092957
1225;1639;638;519;0,08533;0,10344;0,084150
1235;1760;611;610;0,09016;0,09747;0,097309
1245;1731;660;621;0,08725;0,10360;0,097479
1255;1697;725;511;0,08418;0,11200;0,078939
1265;1813;758;564;0,08852;0,11525;0,085754
1275;1745;755;519;0,08387;0,11300;0,077679
1285;1791;724;553;0,08474;0,10668;0,081485
1295;1915;739;688;0,08922;0,10722;0,099817
1305;1704;797;511;0,07817;0,11387;0,073006
1315;1733;788;550;0,07830;0,11087;0,077387
1325;1598;739;546;0,07112;0,10242;0,075669
1335;1784;739;621;0,07821;0,10089;0,084779
1345;1722;764;594;0,07437;0,10276;0,079891
1355;1851;846;597;0,07877;0,11211;0,079114
1365;1897;857;564;0,07955;0,11191;0,073650
1375;2088;873;625;0,08629;0,11235;0,080433
1385;1776;851;567;0,07234;0,10794;0,071919
1395;2002;899;642;0,08038;0,11240;0,080268
1405;0;0;0;0,00000;0,00000;0,000000
1415;0;0;0;0,00000;0,00000;0,000000
