x;y;z;E;n
-49;0;14;1;1
-48;-9;14;0;1
-48;-6;14;1;1
-48;-5;14;1;1
-48;-4;13;0;1
-48;-4;16;0;1
-48;-3;16;0;1
-48;-2;14;0;1
-48;-1;14;0;1
-48;0;16;0;1
-48;0;17;0;1
-48;1;14;1;1
-48;1;16;0;1
-48;2;13;0;1
-48;2;16;1;1
-48;2;17;1;1
-48;3;13;0;1
-48;3;14;1;1
-48;3;17;0;1
-48;4;13;0;1
-48;4;15;1;1
-48;4;16;0;1
-48;5;13;1;1
-48;5;16;0;1
-48;6;14;1;1
-48;6;15;1;1
-48;8;15;1;1
-48;9;14;1;1
-47;-14;14;1;1
-47;-12;14;0;1
-47;-11;13;0;1
-47;-11;16;0;1
-47;-9;14;0;1
-47;-9;15;1;1
-47;-8;13;1;1
-47;-8;15;1;1
-47;-8;16;1;1
-47;-7;13;1;1
-47;-7;17;1;1
-47;-7;18;1;1
-47;-6;16;1;1
-47;-6;19;0;1
-47;-5;13;0;1
-47;-5;15;0;1
-47;-5;16;1;1
-47;-5;17;1;1
-47;-5;18;0;1
-47;-5;19;1;1
-47;-4;14;1;1
-47;-4;15;1;1
-47;-4;16;1;1
-47;-4;18;0;1
-47;-4;19;0;1
-47;-3;16;1;1
-47;-3;18;0;1
-47;-3;19;0;1
-47;-2;13;0;1
-47;-2;15;0;1
-47;-2;16;1;1
-47;-2;17;1;1
-47;-1;16;1;1
-47;-1;17;0;1
-47;-1;18;1;1
-47;1;13;0;1
-47;1;17;0;1
-47;2;14;1;1
-47;3;14;0;1
-47;3;16;0;1
-47;3;17;0;1
-47;3;18;1;1
-47;3;19;1;1
-47;4;15;1;1
-47;4;19;1;1
-47;5;13;0;1
-47;5;16;0;1
-47;5;17;1;1
-47;5;18;1;1
-47;6;13;1;1
-47;6;14;0;1
-47;6;16;0;1
-47;6;17;1;1
-47;6;18;0;1
-47;6;19;0;1
-47;7;13;0;1
-47;7;16;1;1
-47;7;17;0;1
