x;y;z;E;n
-16;-14;46;0;0
-35;-16;31;1;1
-16;23;40;0;0
-24;1;40;0;0
-24;-27;25;1;5
-36;-7;29;0;0
-16;21;18;1;1
-19;27;21;0;0
-32;9;36;0;0
-22;-1;32;0;0
-18;-27;21;1;5
-20;12;29;1;5
-47;-3;21;0;0
-37;-8;25;0;0
-18;21;32;0;0
-24;19;30;1;1
-16;1;33;1;5
-23;-28;22;0;0
-20;24;39;0;0
-17;19;29;0;0
-10;-15;22;0;0
-31;2;32;1;2
-42;6;31;1;5
-48;-12;18;0;0
-30;-22;40;1;4
-26;-27;25;1;2
-27;-35;19;1;7
-14;-11;26;1;4
-33;-6;23;0;0
-22;-4;47;1;1
-25;-15;24;1;1
-45;13;27;0;0
-16;26;18;1;7
-36;0;30;1;1
-37;28;19;1;1
-18;26;27;0;0
-31;27;35;0;0
-35;11;20;1;1
-33;16;35;0;0
-18;17;45;0;0
-35;-30;14;0;0
-45;6;13;0;0
-45;-19;15;0;0
-24;41;16;1;4
-17;9;24;0;0
-42;-12;22;0;0
-19;12;34;1;1
-22;33;24;0;0
-13;6;35;0;0
-35;-7;21;0;0
-20;31;31;1;15
-36;-7;22;1;1
-15;-2;29;0;0
-21;12;12;1;12
-51;1;16;0;0
-26;8;10;1;1
-39;14;34;1;1
-16;-1;25;1;2
-35;14;38;0;0
-42;-4;18;0;0
-21;25;39;0;0
-12;13;19;1;17
-26;-4;46;0;0
-23;1;44;1;2
-39;-24;15;1;1
-20;20;25;0;0
-17;29;41;0;0
-18;-7;42;1;3
-10;8;32;0;0
-8;13;26;0;0
-34;-3;39;1;2
-23;12;24;1;21
-31;-25;18;1;35
-14;22;19;0;0
-23;8;23;1;1
-13;-17;41;0;0
-32;-4;33;0;0
-28;23;21;0;0
-38;2;22;0;0
-33;18;24;1;7
-21;-4;24;1;2
-19;-31;27;1;10
-11;3;31;0;0
-44;20;23;0;0
-15;7;44;0;0
-31;17;41;0;0
-39;11;17;1;5
-37;-21;23;0;0
-36;-4;31;1;3
-22;-37;25;0;0
-22;29;31;1;4
-27;-11;14;1;13
-7;7;26;0;0
-36;31;20;0;0
-41;8;31;1;3
-34;-10;17;0;0
-26;-6;26;1;10
-30;32;21;0;0
-27;20;12;1;7
-41;-12;13;0;0
-36;15;23;0;0
-11;5;32;0;0
-21;-13;49;1;2
-13;13;50;0;0
-11;-18;49;0;0
-40;24;22;0;0
-17;26;38;1;6
-12;17;42;1;1
-42;-4;17;0;0
-43;-13;17;0;0
-35;-33;16;1;3
-22;-1;38;0;0
-21;13;18;0;0
-13;-16;44;0;0
-30;-35;20;0;0
-12;-14;25;0;0
-9;-15;43;0;0
-28;34;29;1;2
-21;32;14;0;0
-20;34;15;1;2
-23;-27;20;1;1
-22;35;14;0;0
-24;29;17;1;14
-32;24;33;1;1
-32;-26;31;0;0
-19;-24;23;0;0
-23;14;43;0;0
-40;16;28;0;0
-17;-28;20;0;0
-30;38;21;1;1
-29;17;21;1;8
-14;-21;12;0;0
-12;9;30;0;0
-43;-1;33;0;0
-42;13;30;0;0
-20;-27;19;0;0
-43;-10;24;0;0
-46;-22;15;0;0
-42;20;28;0;0
-19;-5;42;1;2
-27;7;25;1;9
-37;-19;19;1;2
-41;-13;33;0;0
-39;17;15;0;0
-28;-6;46;0;0
-48;14;15;0;0
-20;3;43;0;0
-44;21;19;1;1
-17;-3;23;1;3
-39;16;22;0;0
-34;12;11;0;0
-44;14;17;1;6
-23;37;20;1;4
-21;15;22;1;9
-28;38;18;0;0
-26;-21;11;1;2
-31;28;27;1;1
-30;12;34;1;3
-23;14;21;1;1
-36;-15;25;0;0
-27;-23;36;0;0
-20;-15;26;1;27
-39;-9;20;0;0
-22;7;37;0;0
-23;-4;25;0;0
-33;29;19;0;0
-21;-5;22;1;8
-23;37;28;0;0
-17;14;26;1;10
-23;-31;19;1;2
-15;-18;18;1;2
-12;11;20;1;7
-30;1;32;0;0
-13;5;27;0;0
-33;-5;35;1;5
-28;14;12;1;4
-24;7;18;0;0
-27;-14;19;0;0
-16;0;26;1;19
-33;4;41;0;0
-47;-3;23;1;5
-24;-16;33;0;0
-33;-41;15;0;0
-22;37;18;0;0
-39;1;28;0;0
-30;-24;31;0;0
-34;9;31;0;0
-35;28;31;1;6
-24;-5;13;1;23
-25;18;9;1;1
-30;3;20;1;17
-22;-6;48;1;1
-30;-5;38;0;0
-16;21;23;1;1
-32;-3;25;0;0
-20;-18;40;1;4
-45;2;24;0;0
-29;-8;24;1;1
-27;33;22;1;11
-38;-15;16;0;0
-32;-27;22;1;2
-41;-1;19;1;1
-36;-9;28;0;0
-35;-3;22;0;0
-34;-33;18;1;5
-33;26;30;0;0
-22;-7;39;0;0
-21;-11;40;1;12
-28;-9;42;0;0
-49;9;20;0;0
-15;1;26;1;3
-16;3;44;0;0
-26;-39;18;1;1
-30;-37;19;1;1
-37;-5;20;0;0
-16;1;25;1;14
-27;-16;18;1;2
-28;-34;24;0;0
-25;-24;32;0;0
-33;-28;29;0;0
-45;-9;16;0;0
-27;-19;41;0;0
-43;-11;18;0;0
-33;4;29;1;2
-34;-25;20;1;9
-35;-15;34;1;1
-24;-23;40;0;0
-27;7;37;0;0
-23;-9;16;1;11
-26;28;16;1;13
-29;6;28;0;0
-36;-11;37;0;0
-11;4;25;0;0
-21;26;37;0;0
-10;-9;31;0;0
-14;-10;25;0;0
-30;37;16;0;0
-45;14;14;1;2
-28;14;19;0;0
-17;-26;14;1;21
-22;21;32;0;0
-25;-26;38;1;3
-19;16;9;1;4
-24;-23;42;0;0
-22;-23;41;0;0
-27;26;12;1;9
-37;-15;31;0;0
-48;-1;18;1;1
-21;-5;32;0;0
-28;-34;14;1;2
-34;30;27;0;0
-24;10;38;0;0
-17;16;21;1;2
-35;4;16;1;8
-40;-5;21;1;1
-18;12;38;1;3
-45;-21;23;0;0
-15;17;30;0;0
-10;-16;49;0;0
-47;0;25;1;1
-21;-19;31;1;5
-37;22;23;1;3
-42;-11;29;0;0
-15;1;41;0;0
-24;-14;37;1;1
-21;-16;17;1;9
-15;1;25;1;4
-19;-27;25;1;2
-30;-1;40;0;0
-34;-9;27;0;0
-27;2;13;0;0
-28;-30;22;1;2
-11;6;30;0;0
-21;-13;42;0;0
-25;37;23;1;1
-27;6;38;0;0
-22;0;18;1;3
-27;-25;19;1;3
-24;33;33;0;0
-20;-14;15;1;3
-44;-5;26;1;3
-25;24;10;1;16
-19;-24;10;0;0
-36;3;25;0;0
-33;-34;26;0;0
-18;-24;23;1;4
-31;-15;29;0;0
-20;-13;10;1;9
-24;33;32;1;1
-38;6;29;1;4
-16;21;36;0;0
-27;-5;12;0;0
-43;-12;14;0;0
-28;-26;33;0;0
-39;-4;14;0;0
-26;-40;21;1;1
-27;-24;12;1;1
-16;21;29;1;1
-8;-11;22;0;0
-12;-15;30;1;16
-24;-15;27;1;1
-29;-30;21;0;0
-23;-10;37;0;0
-28;30;31;1;3
-13;-5;25;0;0
-18;25;41;0;0
-23;-16;12;1;2
-38;-15;22;1;2
-23;14;44;0;0
-23;-33;13;1;6
-38;-19;18;0;0
-25;0;44;1;12
-33;20;19;0;0
-35;19;37;0;0
-11;-17;46;0;0
-39;-7;35;1;3
-29;-2;30;1;1
-16;-18;34;0;0
-23;-9;21;1;3
-19;-5;26;1;3
-30;-17;30;0;0
-38;11;14;1;3
-38;-2;33;0;0
-35;-16;11;0;0
-31;35;17;0;0
-50;-3;15;1;4
-30;-11;28;1;1
-26;37;20;1;3
-25;30;21;1;2
-42;-10;29;0;0
-48;16;18;1;1
-19;3;21;1;8
-27;-15;13;1;4
-22;-37;13;1;2
-38;-6;34;1;2
-23;19;19;0;0
-13;-19;12;1;1
-32;-6;44;0;0
-34;5;23;1;3
-28;-24;30;0;0
-37;-2;20;0;0
-37;32;20;0;0
-41;4;17;1;1
-8;-9;26;0;0
-49;11;19;0;0
-32;31;19;0;0
-37;32;16;0;0
-18;7;29;0;0
-28;32;22;0;0
-51;-11;17;1;9
-41;-9;31;0;0
-24;-3;33;1;3
-34;-1;11;0;0
-36;19;14;0;0
-24;-23;24;0;0
-28;-30;33;0;0
-34;-26;16;1;2
-29;4;9;1;3
-41;21;25;0;0
-13;-16;43;0;0
-28;25;26;0;0
-41;-16;21;0;0
-25;15;23;0;0
-25;19;11;0;0
-24;9;31;0;0
-31;27;36;0;0
-42;22;17;0;0
-23;-14;28;0;0
-42;14;12;1;4
-32;12;11;0;0
-36;-28;17;1;15
-41;14;12;1;3
-24;24;10;1;8
-36;-5;16;0;0
-24;12;15;0;0
-37;7;32;0;0
-43;-7;23;0;0
-38;9;22;0;0
-36;21;16;1;1
-46;18;23;0;0
-18;-12;20;1;2
-25;-24;23;1;2
-42;-7;27;0;0
-25;28;28;0;0
-10;-13;43;0;0
-29;7;19;1;10
-26;21;25;1;14
-34;27;32;1;21
-42;-28;14;0;0
-21;5;16;0;0
-29;-9;11;1;5
-26;4;28;1;2
-36;15;28;1;1
-32;3;28;1;1
-11;-6;23;0;0
-42;25;18;1;1
-24;31;37;1;10
-26;2;40;1;19
-30;21;12;0;0
-23;19;34;0;0
-34;-34;14;1;1
-25;-10;35;1;3
-20;-24;44;1;1
-38;-34;19;1;7
-18;-21;12;1;1
-9;5;24;0;0
-10;-3;26;1;1
-44;13;22;0;0
-24;0;29;1;11
-29;-9;29;1;5
-30;-14;41;1;1
-42;19;21;1;4
-36;4;41;0;0
-43;17;28;1;2
-39;-18;31;0;0
-15;18;11;1;8
-48;-2;23;1;1
-9;12;34;0;0
-24;-21;15;1;7
-36;-31;27;1;1
-18;7;19;1;1
-18;-4;47;0;0
-25;-2;26;0;0
-30;-29;14;0;0
-15;17;29;1;4
-22;-24;17;0;0
-16;24;42;1;3
-32;-35;19;1;1
-35;-6;28;0;0
-26;-2;38;0;0
-25;1;24;1;34
-26;28;20;1;1
-20;32;21;1;1
-25;-5;34;0;0
-19;8;18;1;3
-34;8;13;0;0
-18;-24;34;0;0
-14;15;22;0;0
-20;27;24;0;0
-9;-11;35;0;0
-28;-37;15;0;0
-27;-9;23;1;8
-22;-26;40;0;0
-22;-28;24;1;1
-31;4;24;0;0
-32;17;27;1;3
-32;15;25;1;3
-39;14;15;1;2
-37;29;17;0;0
-43;-7;19;1;1
-42;-21;26;1;4
-23;-29;10;1;1
-14;19;17;1;5
-36;-8;12;1;1
-18;14;19;1;1
-29;19;14;1;6
-8;-11;26;0;0
-30;-5;18;1;5
-35;9;26;1;2
