Galaxias;Celdas;Ocup.Med;Ocupadas;Ocup.Az;Ocup.AzAj
160446;65845;4,8803;32876;33217;30981
Den. = milesimas de galaxia por Mal al cubo
Dist.;Numero;Cel.Ocup;Cel.Ocup;;;
10^6al;Galaxias;Azar;Azar.Aj;Den.;Den.Az;Den.AzAj
205;343;27;48;0,63756;0,24493;0,435430
215;524;31;61;0,88552;0,25567;0,503090
225;285;22;47;0,43977;0,16568;0,353942
235;347;32;66;0,49085;0,22091;0,455632
245;555;38;71;0,72231;0,24136;0,450959
255;418;37;88;0,50218;0,21694;0,515962
265;521;34;72;0,57958;0,18459;0,390895
275;678;47;85;0,70039;0,23695;0,428526
285;682;47;86;0,65595;0,22061;0,403678
295;1136;47;94;1,01980;0,20591;0,411826
305;1133;56;104;0,95151;0,22952;0,426251
315;1364;59;113;1,07394;0,22671;0,434202
325;1338;71;133;0,98964;0,25629;0,480089
335;1071;65;115;0,74557;0,22083;0,390703
345;1416;69;149;0,92943;0,22103;0,477297
355;1013;69;140;0,62798;0,20875;0,423559
365;1323;61;154;0,77583;0,17458;0,440736
375;1101;91;172;0,61167;0,24673;0,466349
385;972;80;155;0,51232;0,20579;0,398710
395;1049;88;183;0,52527;0,21505;0,447203
405;994;84;174;0,47345;0,19526;0,404472
415;1456;110;228;0,66049;0,24353;0,504764
425;1099;105;213;0,47536;0,22165;0,449627
435;1241;99;202;0,51238;0,19948;0,407029
445;1348;126;254;0,53183;0,24261;0,489065
455;1124;123;194;0,42418;0,22654;0,357300
465;1102;120;220;0,39818;0,21161;0,387946
475;1243;140;241;0,43042;0,23659;0,407272
485;1029;146;188;0,34177;0,23666;0,304740
495;1061;144;219;0,33831;0,22408;0,340793
505;1306;144;271;0,40010;0,21530;0,405176
515;1217;149;261;0,35850;0,21420;0,375218
525;1301;171;272;0,36878;0,23656;0,376278
535;1004;145;215;0,27405;0,19316;0,286411
545;1195;175;236;0,31433;0,22465;0,302955
555;1230;186;262;0,31198;0,23024;0,324321
565;1223;180;270;0,29932;0,21500;0,322498
575;1258;178;260;0,29727;0,20528;0,299846
585;1409;181;302;0,32167;0,20166;0,336477
595;1322;201;275;0,29175;0,21648;0,296183
605;1661;232;339;0,35454;0,24168;0,353143
615;1568;223;313;0,32390;0,22481;0,315541
625;1308;222;251;0,26161;0,21670;0,245005
635;1452;215;295;0,28134;0,20331;0,278957
645;1342;234;287;0,25203;0,21447;0,263042
655;1417;266;271;0,25805;0,23641;0,240852
665;1266;255;238;0,22367;0,21987;0,205209
675;1403;247;312;0,24058;0,20671;0,261102
685;1668;282;331;0,27773;0,22916;0,268974
695;1712;303;340;0,27692;0,23919;0,268394
705;1510;292;268;0,23736;0,22401;0,205599
715;1650;322;306;0,25217;0,24016;0,228230
725;1669;291;369;0,24808;0,21110;0,267679
735;1523;311;294;0,22026;0,21951;0,207509
745;1400;330;285;0,19707;0,22671;0,195793
755;1474;321;299;0,20203;0,21472;0,200006
765;1262;349;267;0,16848;0,22739;0,173962
775;1383;338;274;0,17990;0,21457;0,173945
785;1297;350;259;0,16444;0,21657;0,160260
795;1577;377;330;0,19495;0,22744;0,199088
805;1330;356;270;0,16035;0,20947;0,158868
815;1957;393;397;0,23019;0,22560;0,227898
825;1900;357;393;0,21810;0,20000;0,220166
835;2010;452;358;0,22524;0,24719;0,195783
845;2128;407;404;0,23285;0,21734;0,215742
855;2417;429;508;0,25832;0,22376;0,264971
865;2354;448;466;0,24580;0,22830;0,237476
875;2509;455;502;0,25604;0,22660;0,250008
885;2474;498;454;0,24679;0,24244;0,221022
895;2138;462;425;0,20853;0,21992;0,202306
905;2402;468;477;0,22914;0,21788;0,222069
915;2255;483;470;0,21044;0,21997;0,214054
925;2362;509;490;0,21568;0,22683;0,218363
935;2074;504;404;0,18535;0,21982;0,176208
945;2286;472;482;0,20000;0,20153;0,205802
955;2688;559;512;0,23027;0,23371;0,214057
965;2736;568;554;0,22955;0,23257;0,226841
975;2619;509;546;0,21525;0,20416;0,219003
985;2776;563;574;0,22354;0,22126;0,225583
995;2781;571;551;0,21947;0,21992;0,212213
1005;2370;533;513;0,18333;0,20122;0,193666
1015;2699;597;547;0,20469;0,22096;0,202452
1025;2596;596;563;0,19305;0,21630;0,204328
1035;2243;609;450;0,16359;0,21677;0,160177
1045;2294;690;451;0,16413;0,24093;0,157475
1055;2111;600;454;0,14818;0,20555;0,155532
1065;2191;695;431;0,15092;0,23364;0,144893
1075;2214;665;435;0,14969;0,21942;0,143529
1085;2226;724;473;0,14774;0,23450;0,153204
1095;2232;668;450;0,14544;0,21243;0,143104
1105;2336;727;460;0,14947;0,22703;0,143649
1115;2213;728;449;0,13908;0,22328;0,137710
1125;2162;728;427;0,13347;0,21933;0,128644
1135;2009;742;427;0,12184;0,21962;0,126388
1145;1893;751;411;0,11281;0,21842;0,119536
1155;2060;793;420;0,12065;0,22666;0,120048
1165;1869;776;411;0,10759;0,21801;0,115467
1175;1946;775;393;0,11012;0,21404;0,108539
1185;1766;780;373;0,09826;0,21180;0,101284
1195;1847;839;385;0,10105;0,22402;0,102800
1205;0;0;0;0,00000;0,00000;0,000000
1215;0;0;0;0,00000;0,00000;0,000000
