Galaxias;Celdas;Ocup.Med;Ocupadas;Ocup.Az;Ocup.AzAj
77562;52307;3,5997;21547;21713;21521
Den. = milesimas de galaxia por Mal al cubo
Dist.;Numero;Cel.Ocup;Cel.Ocup;;;
10^6al;Galaxias;Azar;Azar.Aj;Den.;Den.Az;Den.AzAj
905;2466;457;686;0,23524;0,15693;0,235562
915;2307;439;592;0,21529;0,14747;0,198865
925;2059;439;593;0,18801;0,14430;0,194917
935;2510;474;747;0,22432;0,15249;0,240313
945;2501;464;693;0,21881;0,14613;0,218247
955;2184;448;572;0,18710;0,13815;0,176388
965;2738;509;735;0,22972;0,15372;0,221979
975;2773;537;699;0,22791;0,15887;0,206799
985;2735;518;727;0,22024;0,15015;0,210737
995;2592;528;750;0,20455;0,14999;0,213057
1005;2676;510;794;0,20700;0,14201;0,221090
1015;2649;529;737;0,20089;0,14441;0,201194
1025;2782;579;780;0,20688;0,15499;0,208798
1035;2262;542;664;0,16498;0,14230;0,174328
1045;2097;575;568;0,15003;0,14809;0,146284
1055;2248;623;616;0,15780;0,15742;0,155652
1065;2071;564;601;0,14266;0,13985;0,149024
1075;2288;608;660;0,15469;0,14797;0,160623
1085;2250;652;607;0,14933;0,15576;0,145014
1095;2291;676;590;0,14928;0,15856;0,138390
1105;2148;663;550;0,13744;0,15271;0,126683
1115;2405;678;659;0,15114;0,15338;0,149079
1125;2060;644;587;0,12717;0,14311;0,130441
1135;2060;628;613;0,12494;0,13710;0,133829
1145;2037;722;572;0,12139;0,15488;0,122706
1155;1630;665;474;0,09546;0,14020;0,099930
1165;2076;756;603;0,11951;0,15666;0,124953
1175;1914;731;534;0,10831;0,14891;0,108779
1185;2087;758;597;0,11612;0,15181;0,119569
1195;1916;775;547;0,10483;0,15263;0,107729
1205;1865;747;510;0,10035;0,14469;0,098782
1215;1705;833;463;0,09024;0,15870;0,088208
1225;1801;803;483;0,09377;0,15050;0,090522
1235;1799;830;522;0,09215;0,15305;0,096254
1245;1564;805;393;0,07883;0,14606;0,071307
1255;16;4;3;0,00079;0,00071;0,000536
1265;0;0;0;0,00000;0,00000;0,000000
1275;0;0;0;0,00000;0,00000;0,000000
