Galaxias;Celdas;Ocup.Med;Ocupadas;Ocup.Az;Ocup.AzAj
160748;71578;4,6804;34345;34736;32466
Den. = milesimas de galaxia por Mal al cubo
Dist.;Numero;Cel.Ocup;Cel.Ocup;;;
10^6al;Galaxias;Azar;Azar.Aj;Den.;Den.Az;Den.AzAj
205;382;18;44;0,71005;0,15660;0,382791
215;363;25;55;0,61344;0,19774;0,435022
225;464;31;65;0,71598;0,22389;0,469440
235;359;34;65;0,50783;0,22510;0,430344
245;392;44;79;0,51017;0,26802;0,481214
255;533;37;78;0,64034;0,20805;0,438593
265;484;40;83;0,53842;0,20827;0,432154
275;588;40;100;0,60741;0,19340;0,483493
285;909;40;92;0,87428;0,18006;0,414149
295;1035;46;102;0,92913;0,19327;0,428566
305;1359;74;129;1,14131;0,29087;0,507054
315;1154;63;121;0,90859;0,23216;0,445893
325;1275;67;131;0,94304;0,23194;0,453496
335;1354;57;139;0,94258;0,18572;0,452894
345;1025;64;150;0,67279;0,19661;0,460814
355;1294;72;154;0,80218;0,20891;0,446826
365;993;73;172;0,58231;0,20036;0,472083
375;1065;80;155;0,59167;0,20802;0,403039
385;1265;92;205;0,66675;0,22696;0,505721
395;1067;106;207;0,53428;0,24842;0,485128
405;1185;102;201;0,56443;0,22739;0,448092
415;1081;111;213;0,49038;0,23567;0,452237
425;1121;100;214;0,48487;0,20244;0,433231
435;1450;105;254;0,59868;0,20291;0,490839
445;1082;111;234;0,42688;0,20497;0,432097
455;1255;115;252;0,47361;0,20312;0,445106
465;1148;131;249;0,41480;0,22154;0,421095
475;1126;136;239;0,38990;0,22041;0,387345
485;1119;148;225;0,37167;0,23007;0,349774
495;1145;143;265;0,36509;0,21341;0,395479
505;1229;149;255;0,37651;0,21364;0,365634
515;1481;175;340;0,43626;0,24128;0,468764
525;972;147;208;0,27552;0,19502;0,275953
535;1080;174;248;0,29480;0,22230;0,316836
545;1235;176;251;0,32485;0,21668;0,309009
555;1110;185;213;0,28154;0,21962;0,252863
565;1204;163;287;0,29467;0,18672;0,328758
575;1461;212;304;0,34524;0,23447;0,336225
585;1382;208;295;0,31551;0,22225;0,315212
595;1309;212;270;0,28888;0,21898;0,278884
605;1449;229;311;0,30929;0,22878;0,310701
615;1554;234;306;0,32101;0,22623;0,295845
625;1519;242;318;0,30382;0,22654;0,297688
635;1419;220;301;0,27495;0,19951;0,272969
645;1231;242;243;0,23118;0,21271;0,213590
655;1423;291;283;0,25914;0,24803;0,241212
665;1407;259;318;0,24858;0,21417;0,262953
675;1496;275;325;0,25653;0,22071;0,260838
685;1555;277;355;0,25892;0,21587;0,276658
695;1589;304;320;0,25702;0,23014;0,242257
705;1641;306;313;0,25796;0,22513;0,230283
715;1640;312;325;0,25064;0,22317;0,232470
725;1631;340;341;0,24243;0,23654;0,237233
735;1482;324;305;0,21433;0,21931;0,206453
745;1438;328;313;0,20242;0,21610;0,206219
755;1421;356;325;0,19477;0,22838;0,208491
765;1421;362;296;0,18971;0,22619;0,184955
775;1237;358;278;0,16091;0,21796;0,169254
785;1502;416;305;0,19043;0,24686;0,180991
795;1320;370;259;0,16318;0,21407;0,149852
805;1539;412;313;0,18555;0,23249;0,176624
815;1763;396;362;0,20737;0,21801;0,199293
825;1915;448;372;0,21982;0,24070;0,199863
835;2081;463;372;0,23319;0,24283;0,195105
845;2202;446;442;0,24095;0,22841;0,226364
855;2422;460;498;0,25886;0,23010;0,249112
865;2300;448;483;0,24017;0,21895;0,236055
875;2360;499;455;0,24083;0,23833;0,217317
885;2226;459;459;0,22205;0,21430;0,214301
895;2321;482;489;0,22638;0,22004;0,223235
905;2221;458;479;0,21187;0,20449;0,213864
915;2371;543;519;0,22126;0,23717;0,226686
925;2287;502;479;0,20883;0,21455;0,204716
935;2263;496;486;0,20225;0,20747;0,203288
945;2487;536;571;0,21759;0,21948;0,233815
955;2470;518;523;0,21160;0,20769;0,209698
965;2903;596;620;0,24356;0,23404;0,243465
975;2581;550;568;0,21213;0,21157;0,218494
985;2554;561;569;0,20567;0,21144;0,214457
995;2670;595;561;0,21071;0,21977;0,207213
1005;2759;624;553;0,21342;0,22592;0,200213
1015;2620;621;562;0,19869;0,22042;0,199482
1025;2622;638;579;0,19499;0,22206;0,201526
1035;2363;646;504;0,17235;0,22052;0,172048
1045;2163;653;464;0,15475;0,21867;0,155377
1055;2262;694;482;0,15878;0,22801;0,158359
1065;2070;659;452;0,14259;0,21246;0,145727
1075;2143;689;442;0,14488;0,21802;0,139864
1085;2412;718;524;0,16008;0,22303;0,162769
1095;2249;672;504;0,14655;0,20495;0,153710
1105;2158;751;463;0,13808;0,22491;0,138662
1115;2167;743;451;0,13618;0,21854;0,132656
1125;2389;858;473;0,14748;0,24790;0,136665
1135;1902;758;421;0,11536;0,21517;0,119506
1145;2036;805;402;0,12133;0,22454;0,112128
1155;1879;817;400;0,11005;0,22395;0,109647
1165;1806;784;412;0,10396;0,21123;0,111006
1175;1924;813;383;0,10888;0,21534;0,101443
1185;2063;915;465;0,11478;0,23828;0,121092
1195;1915;859;427;0,10477;0,21997;0,109343
1205;0;0;0;0,00000;0,00000;0,000000
1215;0;0;0;0,00000;0,00000;0,000000
