Galaxias;Celdas;Ocup.Med;Ocupadas;Ocup.Az;Ocup.AzAj
84117;37823;4,4620;18852;19012;18744
Den. = milesimas de galaxia por Mal al cubo
Dist.;Numero;Cel.Ocup;Cel.Ocup;;;
10^6al;Galaxias;Azar;Azar.Aj;Den.;Den.Az;Den.AzAj
705;1510;262;329;0,23736;0,18377;0,230759
715;1650;310;375;0,25217;0,21139;0,255717
725;1669;303;397;0,24808;0,20096;0,263303
735;1523;304;345;0,22026;0,19617;0,222631
745;1400;335;292;0,19707;0,21041;0,183405
755;1474;308;355;0,20203;0,18836;0,217108
765;1262;333;280;0,16848;0,19836;0,166793
775;1383;348;331;0,17990;0,20198;0,192117
785;1297;336;294;0,16444;0,19008;0,166322
795;1577;391;337;0,19495;0,21567;0,185882
805;1330;368;293;0,16035;0,19797;0,157622
815;1957;387;442;0,23019;0,20311;0,231979
825;1900;366;420;0,21810;0,18746;0,215121
835;2010;415;439;0,22524;0,20750;0,219500
845;2128;367;477;0,23285;0,17918;0,232888
855;2417;432;543;0,25832;0,20601;0,258947
865;2354;409;557;0,24580;0,19056;0,259517
875;2509;472;517;0,25604;0,21492;0,235406
885;2474;485;543;0,24679;0,21587;0,241689
895;2138;424;504;0,20853;0,18453;0,219345
905;2402;472;510;0,22914;0,20090;0,217078
915;2255;496;489;0,21044;0,20653;0,203615
925;2362;537;539;0,21568;0,21879;0,219608
935;2074;495;454;0,18535;0,19739;0,181041
945;2286;503;482;0,20000;0,19636;0,188160
955;2688;519;648;0,23027;0,19838;0,247692
965;2736;585;600;0,22955;0,21900;0,224616
975;2619;534;598;0,21525;0,19583;0,219299
985;2776;595;613;0,22354;0,21379;0,220258
995;2781;558;630;0,21947;0,19649;0,221839
1005;2370;557;541;0,18333;0,19225;0,186728
1015;2699;608;582;0,20469;0,20574;0,196940
1025;2596;596;595;0,19305;0,19776;0,197430
1035;2243;599;459;0,16359;0,19494;0,149374
1045;2294;653;519;0,16413;0,20846;0,165683
1055;2111;639;466;0,14818;0,20014;0,145957
1065;2191;690;465;0,15092;0,21208;0,142922
1075;2214;668;482;0,14969;0,20151;0,145403
1085;2226;671;526;0,14774;0,19870;0,155765
1095;2232;682;476;0,14544;0,19829;0,138396
1105;0;0;0;0,00000;0,00000;0,000000
1115;0;0;0;0,00000;0,00000;0,000000
