x;y;z;E;n
-52;-1;14;0;0
-52;3;15;0;0
-52;4;15;1;8
-51;-11;15;1;1
-51;-8;15;1;3
-51;-7;16;0;0
-51;-7;17;0;0
-51;-6;14;1;1
-51;-5;14;1;1
-51;-5;15;1;2
-51;-4;17;0;0
-51;-3;14;1;3
-51;-2;14;0;0
-51;-2;15;0;0
-51;-2;16;0;0
-51;-1;14;1;2
-51;-1;15;0;0
-51;0;16;1;5
-51;0;18;0;0
-51;1;16;1;1
-51;1;17;1;1
-51;2;15;1;2
-51;2;17;0;0
-51;2;18;0;0
-51;3;18;1;3
-51;4;14;1;2
-51;5;14;0;0
-51;5;17;0;0
-51;6;17;0;0
-51;7;14;0;0
-51;7;17;1;4
-51;9;14;0;0
-51;9;15;0;0
-51;9;16;1;1
-51;10;15;0;0
-50;-14;14;1;5
-50;-11;15;0;0
-50;-11;17;1;1
-50;-11;18;0;0
-50;-10;16;0;0
-50;-8;14;0;0
-50;-8;15;0;0
-50;-8;16;0;0
-50;-8;17;0;0
-50;-8;18;1;1
-50;-7;14;0;0
-50;-7;19;1;1
-50;-7;20;0;0
-50;-6;14;1;1
-50;-6;15;0;0
-50;-6;16;0;0
-50;-6;18;0;0
-50;-6;19;0;0
-50;-6;20;0;0
-50;-5;16;1;2
-50;-5;17;1;1
-50;-5;20;0;0
-50;-4;14;1;2
-50;-4;16;1;1
-50;-4;19;0;0
-50;-4;20;0;0
-50;-3;14;1;1
-50;-3;15;0;0
-50;-3;17;0;0
-50;-3;19;0;0
-50;-3;21;1;2
-50;-2;16;0;0
-50;-2;20;0;0
-50;-2;21;0;0
-50;-1;15;0;0
-50;0;15;0;0
-50;0;17;0;0
-50;0;18;0;0
-50;1;14;0;0
-50;1;16;0;0
-50;1;19;0;0
-50;1;21;1;1
-50;2;15;1;7
-50;2;21;0;0
-50;3;14;1;3
-50;3;15;1;3
-50;3;16;0;0
-50;3;17;0;0
-50;3;19;1;4
-50;3;20;1;3
-50;4;14;1;4
-50;4;18;0;0
-50;4;19;0;0
-50;5;14;1;4
-50;5;15;1;2
-50;5;17;0;0
-50;5;20;0;0
-50;6;14;0;0
-50;6;15;1;1
-50;6;17;1;4
-50;6;18;1;1
-50;6;19;1;1
-50;6;20;0;0
-50;7;14;0;0
-50;7;15;0;0
-50;7;16;0;0
-50;7;19;1;3
-50;7;20;1;1
-50;8;14;0;0
-50;8;15;0;0
-50;8;16;1;1
-50;8;17;1;2
-50;8;19;0;0
-50;9;14;0;0
-50;10;15;0;0
-50;10;16;0;0
-50;10;17;0;0
-50;11;18;1;3
-50;12;16;0;0
-50;13;16;0;0
-50;14;14;0;0
-50;14;15;0;0
-49;-18;14;1;1
-49;-17;14;1;3
-49;-16;16;1;1
-49;-15;14;1;1
-49;-14;14;0;0
-49;-14;16;1;1
-49;-14;18;1;1
-49;-12;18;1;3
-49;-11;14;0;0
-49;-11;16;0;0
-49;-11;19;0;0
-49;-11;20;0;0
-49;-10;15;0;0
-49;-10;16;0;0
-49;-10;17;0;0
-49;-9;14;1;1
-49;-9;17;1;2
-49;-9;19;0;0
-49;-9;20;0;0
-49;-9;21;0;0
-49;-8;15;0;0
-49;-8;16;0;0
-49;-8;20;1;8
-49;-8;21;1;1
-49;-8;22;1;1
-49;-7;16;0;0
-49;-7;19;1;1
-49;-7;22;0;0
-49;-6;16;0;0
-49;-6;19;0;0
-49;-6;21;0;0
-49;-5;16;1;1
-49;-5;18;0;0
-49;-5;19;0;0
-49;-5;21;0;0
-49;-4;17;0;0
-49;-4;18;0;0
-49;-4;20;1;1
-49;-4;22;0;0
-49;-4;23;1;3
-49;-3;15;0;0
-49;-3;16;1;1
-49;-3;23;1;1
-49;-2;14;0;0
-49;-2;17;0;0
-49;-2;20;0;0
-49;-2;23;0;0
-49;-1;22;1;2
-49;0;20;1;7
-49;0;21;1;2
-49;0;23;1;2
-49;1;14;1;1
-49;1;16;0;0
-49;1;19;0;0
-49;1;20;1;1
-49;1;21;0;0
-49;1;22;1;3
-49;1;23;1;4
-49;2;21;1;1
-49;2;23;1;17
-49;3;16;1;1
-49;3;21;1;2
-49;3;23;1;2
-49;4;19;0;0
-49;4;20;1;3
-49;5;18;1;1
-49;5;19;1;1
-49;5;20;0;0
-49;5;21;0;0
-49;6;15;1;2
-49;6;19;1;1
-49;6;20;0;0
-49;6;22;0;0
-49;7;17;1;15
-49;7;19;1;4
-49;7;21;1;4
-49;8;15;0;0
-49;8;16;0;0
-49;8;20;1;2
-49;8;21;0;0
-49;9;15;0;0
-49;9;16;0;0
-49;9;20;0;0
-49;10;15;0;0
-49;10;17;0;0
-49;10;18;1;11
-49;10;19;0;0
-49;10;20;0;0
-49;11;15;0;0
-49;11;17;1;2
-49;11;20;0;0
-49;12;16;0;0
-49;12;17;0;0
-49;13;15;0;0
-49;13;16;0;0
-49;13;17;0;0
-49;14;17;0;0
-49;15;14;1;3
-49;15;15;1;7
-49;15;18;0;0
-49;16;14;0;0
-49;16;15;1;10
-49;16;16;1;6
-49;16;17;1;1
-49;18;15;1;2
-48;-19;14;0;0
-48;-18;14;0;0
-48;-17;14;1;5
-48;-17;15;1;3
-48;-17;16;0;0
-48;-17;17;0;0
-48;-17;18;0;0
-48;-16;19;0;0
-48;-15;14;0;0
-48;-15;16;0;0
-48;-15;18;0;0
-48;-15;19;1;2
-48;-14;19;0;0
-48;-14;21;0;0
-48;-13;14;0;0
-48;-13;15;0;0
-48;-13;16;1;2
-48;-13;18;0;0
-48;-13;20;0;0
-48;-12;18;0;0
-48;-12;22;0;0
-48;-11;14;1;1
-48;-11;16;1;1
-48;-11;18;1;1
-48;-11;19;0;0
-48;-11;20;0;0
-48;-11;21;0;0
-48;-11;22;1;1
-48;-10;14;1;1
-48;-10;20;0;0
-48;-10;21;0;0
-48;-10;23;0;0
-48;-9;15;0;0
-48;-9;18;0;0
-48;-9;21;1;1
-48;-8;16;0;0
-48;-8;17;0;0
-48;-8;21;1;4
-48;-8;23;1;4
-48;-7;13;0;0
-48;-7;15;0;0
-48;-7;17;0;0
-48;-7;18;0;0
-48;-7;19;1;1
-48;-7;20;1;4
-48;-7;21;1;8
-48;-7;22;1;3
-48;-6;13;1;2
-48;-6;14;0;0
-48;-6;15;0;0
-48;-6;16;0;0
-48;-6;18;1;3
-48;-5;13;1;3
-48;-5;16;0;0
-48;-5;23;1;1
-48;-4;14;0;0
-48;-4;18;0;0
-48;-4;20;0;0
-48;-4;23;0;0
-48;-4;24;1;1
-48;-3;13;1;1
-48;-3;16;1;4
-48;-3;17;0;0
-48;-3;18;0;0
-48;-3;19;1;1
-48;-3;20;1;13
-48;-3;22;0;0
-48;-2;15;0;0
-48;-2;16;0;0
-48;-2;20;1;3
-48;-2;21;1;3
-48;-2;22;0;0
-48;-2;23;1;3
-48;-1;14;0;0
-48;-1;15;0;0
-48;-1;17;0;0
-48;-1;25;1;18
-48;0;15;0;0
-48;0;17;0;0
-48;0;19;1;4
-48;0;20;1;24
-48;0;21;1;15
-48;1;14;1;3
-48;1;16;1;7
-48;1;18;0;0
-48;2;13;1;7
