Galaxias;Celdas;Ocup.Med;Ocupadas;Ocup.Az;Ocup.AzAj
74336;33146;4,4987;16524;16673;16507
Den. = milesimas de galaxia por Mal al cubo
Dist.;Numero;Cel.Ocup;Cel.Ocup;;;
10^6al;Galaxias;Azar;Azar.Aj;Den.;Den.Az;Den.AzAj
605;1415;208;326;0,33224;0,21971;0,344346
615;1499;234;352;0,34061;0,23920;0,359816
625;1382;247;299;0,30406;0,24447;0,295937
635;1406;262;292;0,29967;0,25121;0,279978
645;1487;286;298;0,30718;0,26579;0,276940
655;1327;255;318;0,26582;0,22980;0,286572
665;1360;303;297;0,26430;0,26490;0,259659
675;1516;322;348;0,28595;0,27324;0,295299
685;1567;277;369;0,28701;0,22824;0,304043
695;1459;271;324;0,25959;0,21692;0,259338
705;1535;326;338;0,26542;0,25359;0,262923
715;1727;328;358;0,29033;0,24806;0,270746
725;1625;345;368;0,26570;0,25377;0,270684
735;1465;312;354;0,23306;0,22329;0,253349
745;1477;365;299;0,22870;0,25426;0,208281
755;1473;401;319;0,22208;0,27198;0,216366
765;1191;383;265;0,17490;0,25303;0,175071
775;1379;383;296;0,19732;0,24654;0,190537
785;1308;394;292;0,18242;0,24720;0,183204
795;1226;375;262;0,16671;0,22940;0,160273
805;1676;396;413;0,22227;0,23626;0,246406
815;1766;439;370;0,22850;0,25553;0,215367
825;1863;421;393;0,23524;0,23915;0,223243
835;2152;485;456;0,26526;0,26894;0,252863
845;1884;391;471;0,22677;0,21172;0,255035
855;2443;458;525;0,28721;0,24223;0,277664
865;2321;468;516;0,26659;0,24183;0,266631
875;2234;504;475;0,25077;0,25451;0,239867
885;2220;458;486;0,24360;0,22609;0,239907
895;2360;532;533;0,25321;0,25678;0,257261
905;2243;553;508;0,23536;0,26105;0,239806
915;2168;489;522;0,22255;0,22582;0,241058
925;2387;585;514;0,23976;0,26434;0,232259
935;2335;585;506;0,22955;0,25872;0,223780
945;2266;569;491;0,21808;0,24634;0,212575
955;2575;606;574;0,24265;0,25690;0,243332
965;2500;576;556;0,23073;0,23915;0,230842
975;2757;597;640;0,24925;0,24281;0,260294
985;2408;602;512;0,21330;0,23989;0,204029
995;2954;682;672;0,25643;0,26634;0,262432
1005;0;0;0;0,00000;0,00000;0,000000
1015;0;0;0;0,00000;0,00000;0,000000
