x;y;z;E;n
-53;-9;15;1;1
-53;-5;15;0;1
-53;-5;16;1;1
-53;-4;16;1;1
-53;-3;18;0;1
-53;-2;18;1;1
-53;-1;18;1;1
-53;0;15;0;1
-53;0;16;1;1
-53;1;17;0;1
-53;3;15;1;1
-53;5;17;1;1
-53;6;15;0;1
-53;6;16;1;1
-53;7;16;1;1
-53;7;17;0;1
-52;-14;15;1;1
-52;-12;17;0;1
-52;-11;17;1;1
-52;-10;17;1;1
-52;-10;18;1;1
-52;-9;16;1;1
-52;-8;15;0;1
-52;-8;16;1;1
-52;-8;19;0;1
-52;-7;18;1;1
-52;-6;15;1;1
-52;-6;19;0;1
-52;-5;14;0;1
-52;-5;15;1;1
-52;-4;14;0;1
-52;-4;15;0;1
-52;-4;16;1;1
-52;-4;18;1;1
-52;-2;14;1;1
-52;-2;20;1;1
-52;-1;15;0;1
-52;-1;16;1;1
-52;-1;19;0;1
-52;0;19;0;1
-52;0;21;1;1
-52;1;14;0;1
-52;1;15;0;1
-52;1;16;0;1
-52;1;17;1;1
-52;1;19;1;1
-52;2;16;0;1
-52;2;17;0;1
-52;2;18;0;1
-52;2;19;0;1
-52;2;20;1;1
-52;3;14;0;1
-52;3;16;0;1
-52;3;17;1;1
-52;3;20;1;1
-52;4;14;1;1
-52;4;16;1;1
-52;4;18;0;1
-52;4;19;1;1
-52;5;14;1;1
-52;5;16;0;1
-52;5;18;0;1
-52;5;19;0;1
-52;5;20;1;1
-52;6;15;1;1
-52;6;18;1;1
-52;6;20;1;1
-52;7;19;1;1
-52;8;17;1;1
-52;8;18;0;1
-52;9;16;1;1
-52;10;18;0;1
-52;11;15;1;1
-52;11;17;1;1
-52;12;17;1;1
-52;14;15;0;1
-51;-17;15;1;1
-51;-16;16;0;1
-51;-15;15;0;1
-51;-15;17;1;1
-51;-13;16;0;1
-51;-13;17;1;1
-51;-13;18;1;1
-51;-13;19;1;1
-51;-12;15;0;1
-51;-12;16;1;1
-51;-12;18;0;1
-51;-12;20;1;1
-51;-11;14;1;1
-51;-11;18;0;1
-51;-11;19;0;1
-51;-10;14;0;1
-51;-10;17;1;1
-51;-10;20;0;1
-51;-10;21;0;1
-51;-9;14;1;1
-51;-9;16;0;1
-51;-9;17;1;1
-51;-9;18;0;1
-51;-9;19;1;1
-51;-9;20;0;1
-51;-9;21;1;1
-51;-8;14;0;1
-51;-8;15;1;1
-51;-8;18;0;1
-51;-8;19;0;1
-51;-8;20;0;1
-51;-8;21;0;1
-51;-7;14;1;1
-51;-7;15;0;1
-51;-7;17;1;1
-51;-7;18;1;1
-51;-6;15;0;1
-51;-6;17;1;1
-51;-6;18;1;1
-51;-6;19;0;1
-51;-5;16;1;1
-51;-5;18;0;1
-51;-5;21;0;1
-51;-4;15;0;1
-51;-4;16;1;1
-51;-4;17;1;1
-51;-4;20;1;1
-51;-4;22;1;1
-51;-3;17;1;1
-51;-3;19;1;1
-51;-3;20;0;1
-51;-2;18;0;1
-51;-1;17;0;1
-51;-1;20;0;1
-51;0;14;0;1
-51;0;17;1;1
-51;0;18;1;1
-51;0;19;1;1
-51;0;21;1;1
-51;0;22;0;1
-51;0;23;1;1
-51;1;20;0;1
-51;1;22;0;1
-51;2;14;1;1
-51;2;15;0;1
-51;2;16;1;1
-51;2;18;0;1
-51;2;22;1;1
-51;3;14;1;1
-51;3;15;1;1
-51;3;18;0;1
-51;3;21;1;1
-51;3;23;1;1
-51;4;17;1;1
-51;4;18;1;1
-51;4;20;0;1
-51;4;23;1;1
-51;5;17;0;1
-51;5;19;1;1
-51;5;20;0;1
-51;5;22;1;1
-51;6;16;1;1
-51;6;19;1;1
-51;6;20;0;1
-51;6;22;1;1
-51;7;17;1;1
-51;7;18;0;1
-51;7;19;1;1
-51;8;17;0;1
-51;8;18;0;1
-51;8;20;1;1
-51;9;16;0;1
-51;9;17;1;1
-51;10;15;1;1
-51;11;19;0;1
-51;12;15;0;1
-51;12;18;1;1
-51;12;19;1;1
-51;13;15;1;1
-51;13;17;1;1
-51;13;19;0;1
-51;14;15;0;1
-51;14;16;1;1
-51;14;17;0;1
-51;14;18;0;1
-51;16;17;1;1
-50;-19;15;1;1
-50;-18;16;1;1
-50;-18;17;0;1
-50;-17;18;1;1
-50;-15;15;1;1
-50;-15;16;1;1
-50;-15;17;1;1
-50;-14;18;1;1
-50;-14;19;1;1
-50;-14;20;1;1
-50;-14;21;1;1
-50;-13;15;1;1
-50;-13;17;1;1
-50;-13;19;1;1
-50;-12;14;0;1
-50;-12;18;0;1
-50;-12;20;0;1
-50;-12;22;1;1
-50;-11;14;1;1
-50;-11;17;1;1
-50;-11;19;1;1
-50;-11;22;1;1
-50;-10;15;1;1
-50;-10;18;0;1
-50;-10;22;0;1
-50;-9;14;1;1
-50;-9;19;1;1
-50;-9;20;0;1
-50;-9;21;1;1
-50;-9;22;1;1
-50;-8;15;1;1
-50;-8;16;1;1
-50;-8;19;0;1
-50;-8;21;0;1
-50;-8;24;0;1
-50;-7;15;0;1
-50;-7;19;1;1
-50;-7;20;0;1
-50;-7;21;1;1
-50;-6;15;1;1
-50;-6;17;0;1
-50;-6;19;1;1
-50;-6;20;0;1
-50;-6;24;0;1
-50;-5;14;0;1
-50;-5;15;1;1
-50;-5;16;1;1
-50;-5;20;0;1
-50;-5;22;1;1
-50;-4;15;0;1
-50;-4;17;0;1
-50;-4;21;1;1
-50;-4;22;0;1
-50;-4;23;1;1
-50;-4;24;0;1
-50;-4;25;0;1
-50;-3;19;0;1
-50;-3;20;0;1
-50;-3;22;1;1
-50;-3;23;0;1
-50;-3;25;0;1
-50;-2;17;1;1
-50;-2;21;0;1
-50;-2;23;1;1
-50;-2;25;0;1
-50;-1;14;1;1
-50;-1;15;0;1
-50;-1;19;1;1
-50;0;16;1;1
-50;0;17;0;1
-50;0;18;0;1
-50;0;20;1;1
-50;0;22;1;1
-50;0;23;1;1
-50;0;24;0;1
-50;0;25;1;1
-50;1;14;0;1
-50;1;15;0;1
-50;1;16;0;1
-50;1;22;1;1
-50;1;23;1;1
-50;1;25;1;1
-50;2;15;1;1
