Galaxias;Celdas;Ocup.Med;Ocupadas;Ocup.Az;Ocup.AzAj
89721;39813;4,5243;19831;19987;19822
Den. = milesimas de galaxia por Mal al cubo
Dist.;Numero;Cel.Ocup;Cel.Ocup;;;
10^6al;Galaxias;Azar;Azar.Aj;Den.;Den.Az;Den.AzAj
805;1563;335;323;0,18844;0,18273;0,176188
815;1830;302;465;0,21525;0,16072;0,247459
825;2061;320;469;0,23658;0,16619;0,243574
835;2146;347;473;0,24048;0,17592;0,239802
845;2218;372;460;0,24270;0,18416;0,227725
855;2254;357;451;0,24090;0,17262;0,218077
865;2156;359;474;0,22513;0,16960;0,223930
875;2489;376;562;0,25400;0,17360;0,259469
885;2421;372;568;0,24150;0,16789;0,256347
895;2266;392;476;0,22102;0,17298;0,210052
905;2237;390;493;0,21340;0,16832;0,212773
915;2407;422;555;0,22462;0,17817;0,234324
925;2210;399;466;0,20180;0,16484;0,192517
935;2423;505;500;0,21654;0,20419;0,202168
945;2459;428;565;0,21514;0,16941;0,223641
955;2358;425;489;0,20200;0,16472;0,189526
965;2752;458;636;0,23089;0,17385;0,241418
975;2689;482;601;0,22100;0,17923;0,223477
985;2355;448;520;0,18964;0,16322;0,189451
995;2839;471;616;0,22405;0,16817;0,219939
1005;2696;518;614;0,20855;0,18129;0,214884
1015;2736;519;604;0,20749;0,17807;0,207239
1025;2443;519;539;0,18167;0,17462;0,181346
1035;2470;549;551;0,18015;0,18116;0,181819
1045;2152;528;485;0,15397;0,17091;0,156992
1055;1862;520;424;0,13071;0,16515;0,134657
1065;2285;553;511;0,15740;0,17234;0,159254
1075;2206;609;462;0,14914;0,18628;0,141316
1085;2456;557;572;0,16300;0,16725;0,171753
1095;2210;617;479;0,14401;0,18190;0,141213
1105;2287;612;494;0,14634;0,17717;0,143011
1115;2134;596;470;0,13411;0,16946;0,133634
1125;2229;665;489;0,13760;0,18573;0,136575
1135;1924;580;438;0,11669;0,15915;0,120185
1145;2042;704;451;0,12169;0,18981;0,121600
1155;1820;661;381;0,10659;0,17515;0,100955
1165;1944;650;435;0,11191;0,16929;0,113294
1175;1838;687;384;0,10401;0,17589;0,098316
1185;1956;700;424;0,10883;0,17621;0,106733
1195;1898;683;453;0,10384;0,16906;0,112132
1205;0;0;0;0,00000;0,00000;0,000000
1215;0;0;0;0,00000;0,00000;0,000000
