x;y;z;E;n
-47;-3;14;1;1
-47;-1;14;1;2
-47;1;13;0;0
-47;2;14;0;0
-47;3;13;1;1
-47;4;13;1;1
-47;6;13;0;0
-46;-9;14;1;1
-46;-6;13;1;3
-46;-6;14;0;0
-46;-6;16;0;0
-46;-5;13;0;0
-46;-5;14;0;0
-46;-5;16;0;0
-46;-4;15;0;0
-46;-4;16;0;0
-46;-3;13;0;0
-46;-3;15;0;0
-46;-3;17;0;0
-46;-2;14;0;0
-46;-1;14;0;0
-46;-1;17;0;0
-46;0;14;0;0
-46;1;14;0;0
-46;1;16;0;0
-46;3;17;1;2
-46;4;15;0;0
-46;4;16;1;3
-46;5;14;0;0
-46;5;15;1;1
-46;5;16;1;2
-46;6;15;0;0
-46;7;14;1;1
-46;7;15;1;4
-46;8;13;1;1
-46;9;13;1;4
-46;9;14;1;4
-46;10;13;1;10
-45;-15;13;1;1
-45;-13;15;1;4
-45;-12;13;1;1
-45;-10;14;1;2
-45;-10;15;0;0
-45;-10;17;0;0
-45;-9;16;0;0
-45;-8;13;1;3
-45;-8;16;1;4
-45;-7;14;0;0
-45;-7;15;1;1
-45;-7;17;0;0
-45;-7;18;0;0
-45;-6;13;1;4
-45;-6;15;0;0
-45;-6;16;1;2
-45;-5;13;0;0
-45;-5;15;1;1
-45;-5;17;0;0
-45;-5;19;0;0
-45;-4;15;0;0
-45;-4;18;0;0
-45;-4;19;0;0
-45;-3;17;1;1
-45;-3;18;0;0
-45;-2;16;0;0
-45;-2;17;0;0
-45;-1;16;0;0
-45;-1;17;0;0
-45;0;13;0;0
-45;0;15;0;0
-45;0;17;0;0
-45;0;18;0;0
-45;0;19;1;8
-45;1;18;0;0
-45;1;19;1;1
-45;2;16;1;1
-45;2;17;0;0
-45;2;19;0;0
-45;3;13;1;7
-45;3;17;0;0
-45;4;14;1;1
-45;4;18;0;0
-45;5;14;1;3
-45;5;15;1;2
-45;5;16;0;0
-45;6;13;0;0
-45;6;17;1;3
-45;7;16;1;6
-45;7;17;0;0
-45;9;14;1;1
-45;10;14;1;1
-45;10;17;0;0
-45;11;14;1;5
-45;11;15;1;11
-45;12;14;1;2
-45;14;14;0;0
-44;-15;16;0;0
-44;-14;15;1;1
-44;-13;13;1;3
-44;-13;15;1;4
-44;-13;17;1;3
-44;-12;13;0;0
-44;-12;14;0;0
-44;-12;15;1;3
-44;-11;13;0;0
-44;-11;14;1;2
-44;-10;15;0;0
-44;-10;16;1;4
-44;-10;18;0;0
-44;-10;19;0;0
-44;-9;14;1;1
-44;-9;18;0;0
-44;-9;19;1;1
-44;-9;20;0;0
-44;-8;13;0;0
-44;-8;14;0;0
-44;-8;16;0;0
-44;-8;20;0;0
-44;-7;14;1;1
-44;-7;15;0;0
-44;-7;18;0;0
-44;-6;12;1;1
-44;-6;14;1;7
-44;-6;16;0;0
-44;-6;17;1;1
-44;-6;19;0;0
-44;-6;21;0;0
-44;-5;14;1;8
-44;-5;15;1;3
-44;-5;18;0;0
-44;-5;21;0;0
-44;-4;14;1;3
-44;-4;17;0;0
-44;-3;12;1;13
-44;-3;13;1;1
-44;-3;14;1;1
-44;-3;15;1;1
-44;-3;19;0;0
-44;-3;20;0;0
-44;-3;21;0;0
-44;-2;12;0;0
-44;-2;14;1;2
-44;-2;15;1;2
-44;-2;16;1;1
-44;-2;17;1;2
-44;-1;14;0;0
-44;-1;17;0;0
-44;-1;19;1;1
-44;0;16;1;1
-44;0;19;1;6
-44;0;21;1;4
-44;1;12;1;3
-44;1;14;1;2
-44;1;18;0;0
-44;1;19;1;2
-44;2;12;0;0
-44;2;13;0;0
-44;2;15;1;3
-44;2;18;0;0
-44;2;20;1;15
-44;3;12;1;10
-44;3;14;1;2
-44;3;16;0;0
-44;3;17;0;0
-44;3;21;1;1
-44;4;15;1;1
-44;4;18;0;0
-44;4;19;0;0
-44;4;21;1;2
-44;5;15;1;4
-44;5;20;0;0
-44;5;21;0;0
-44;6;12;1;4
-44;6;13;1;5
-44;6;19;1;2
-44;7;12;1;7
-44;7;14;1;13
-44;7;15;1;3
-44;7;16;0;0
-44;7;18;1;2
-44;8;14;0;0
-44;8;16;1;2
-44;8;19;1;1
-44;8;20;1;2
-44;9;14;1;2
-44;9;17;0;0
-44;9;18;0;0
-44;9;20;0;0
-44;10;13;1;11
-44;10;18;0;0
-44;11;18;1;2
-44;12;13;1;2
-44;12;16;1;11
-44;12;17;1;4
-44;13;13;1;2
-44;13;15;0;0
-44;13;16;0;0
-44;13;17;0;0
-44;14;13;1;3
