Galaxias;Celdas;Ocup.Med;Ocupadas;Ocup.Az;Ocup.AzAj
154794;65963;4,6930;32984;33316;32675
Den. = milesimas de galaxia por Mal al cubo
Dist.;Numero;Cel.Ocup;Cel.Ocup;;;
10^6al;Galaxias;Azar;Azar.Aj;Den.;Den.Az;Den.AzAj
605;1579;147;308;0,33704;0,14725;0,308533
615;1507;156;297;0,31130;0,15123;0,287918
625;1536;160;318;0,30722;0,15018;0,298490
635;1158;148;239;0,22437;0,13458;0,217327
645;1545;162;321;0,29015;0,14278;0,282910
655;1486;204;288;0,27061;0,17435;0,246135
665;1085;157;225;0,19169;0,13017;0,186553
675;1590;190;360;0,27265;0,15290;0,289707
685;1639;160;339;0,27290;0,12503;0,264901
695;1569;223;327;0,25379;0,16928;0,248223
705;1656;190;351;0,26031;0,14017;0,258937
715;1505;201;322;0,23001;0,14416;0,230945
725;1589;182;358;0,23619;0,12696;0,249731
735;1578;225;355;0,22822;0,15271;0,240946
745;1581;227;347;0,22255;0,14996;0,229236
755;1159;213;221;0,15886;0,13701;0,142156
765;1566;239;322;0,20907;0,14974;0,201743
775;1126;222;250;0,14647;0,13552;0,152617
785;1399;251;292;0,17738;0,14935;0,173744
795;1493;252;312;0,18456;0,14620;0,181003
805;1742;268;352;0,21003;0,15164;0,199167
815;1744;250;364;0,20514;0,13800;0,200934
825;1974;283;426;0,22660;0,15246;0,229492
835;2011;287;396;0,22535;0,15093;0,208252
845;2248;307;423;0,24598;0,15765;0,217217
855;2251;306;461;0,24058;0,15348;0,231226
865;2389;273;545;0,24946;0,13378;0,267074
875;2549;311;554;0,26012;0,14894;0,265314
885;2186;317;447;0,21806;0,14840;0,209261
895;2582;342;538;0,25184;0,15655;0,246266
905;2276;309;531;0,21712;0,13833;0,237720
915;2160;327;453;0,20157;0,14321;0,198392
925;1882;280;402;0,17185;0,11999;0,172270
935;2625;379;558;0,23460;0,15896;0,234034
945;2342;346;470;0,20490;0,14206;0,192976
955;2684;366;553;0,22993;0,14714;0,222324
965;2641;355;570;0,22158;0,13978;0,224434
975;2798;392;605;0,22996;0,15120;0,233354
985;2458;375;525;0,19794;0,14172;0,198406
995;2558;364;559;0,20187;0,13481;0,207030
1005;2866;435;597;0,22170;0,15792;0,216726
1015;2676;430;547;0,20294;0,15304;0,194681
1025;2592;441;536;0,19275;0,15391;0,187062
1035;2075;394;410;0,15134;0,13486;0,140337
1045;2258;452;468;0,16155;0,15177;0,157138
1055;2002;420;438;0,14053;0,13836;0,144291
1065;2219;461;478;0,15285;0,14903;0,154525
1075;2113;428;453;0,14286;0,13580;0,143731
1085;2527;511;519;0,16771;0,15916;0,161650
1095;2323;479;478;0,15137;0,14648;0,146174
1105;2114;456;464;0,13527;0,13693;0,139336
1115;2357;491;517;0,14812;0,14481;0,152479
1125;1952;480;415;0,12050;0,13906;0,120230
1135;1720;495;382;0,10432;0,14089;0,108728
1145;2074;512;427;0,12360;0,14320;0,119422
1155;1950;548;412;0,11421;0,15062;0,113241
1165;1956;532;433;0,11260;0,14372;0,116978
1175;2049;566;410;0,11595;0,15032;0,108887
1185;1904;525;369;0,10594;0,13709;0,096352
1195;1750;562;352;0,09575;0,14430;0,090381
1205;2010;577;452;0,10815;0,14570;0,114139
1215;1713;594;340;0,09066;0,14754;0,084449
1225;1659;554;341;0,08638;0,13537;0,083320
1235;1764;602;393;0,09036;0,14472;0,094477
1245;1630;609;359;0,08216;0,14406;0,084923
1255;1804;609;379;0,08949;0,14177;0,088231
1265;1725;670;357;0,08422;0,15352;0,081801
1275;1705;642;348;0,08195;0,14481;0,078493
1285;1863;635;420;0,08815;0,14101;0,093264
1295;1787;649;394;0,08325;0,14190;0,086144
1305;1841;733;414;0,08446;0,15782;0,089135
1315;1727;674;356;0,07803;0,14292;0,075486
1325;1770;703;373;0,07877;0,14682;0,077902
1335;1529;643;328;0,06703;0,13229;0,067481
1345;1820;729;405;0,07860;0,14776;0,082088
1355;1869;759;357;0,07953;0,15158;0,071295
1365;1969;732;433;0,08257;0,14405;0,085210
1375;1794;701;397;0,07414;0,13595;0,076994
1385;1998;797;396;0,08138;0,15235;0,075695
1395;1894;740;444;0,07604;0,13943;0,083657
1405;0;0;0;0,00000;0,00000;0,000000
1415;0;0;0;0,00000;0,00000;0,000000
