x;y;z;E;n
-46;-2;13;1;1
-46;-1;13;0;0
-46;0;13;0;0
-46;0;14;0;0
-46;1;13;0;0
-46;2;14;0;0
-46;5;13;1;4
-45;-10;13;0;0
-45;-10;14;0;0
-45;-9;14;0;0
-45;-8;13;0;0
-45;-8;14;1;1
-45;-7;14;0;0
-45;-7;15;1;1
-45;-6;14;1;3
-45;-6;16;0;0
-45;-5;14;0;0
-45;-4;16;0;0
-45;-3;13;0;0
-45;-2;15;1;1
-45;0;14;1;1
-45;1;13;0;0
-45;1;15;1;1
-45;1;17;1;6
-45;2;13;1;3
-45;2;14;1;3
-45;2;15;1;2
-45;2;17;0;0
-45;3;13;1;1
-45;3;16;1;5
-45;4;13;0;0
-45;4;16;1;1
-45;5;16;1;2
-45;6;16;0;0
-45;7;13;1;1
-45;8;15;1;7
-45;9;14;1;5
-45;10;13;1;24
-44;-14;14;1;3
-44;-13;13;1;1
-44;-12;13;0;0
-44;-12;14;0;0
-44;-12;15;0;0
-44;-11;14;0;0
-44;-11;15;0;0
-44;-10;15;0;0
-44;-9;15;0;0
-44;-9;17;0;0
-44;-8;13;1;2
-44;-8;15;0;0
-44;-8;17;0;0
-44;-8;18;0;0
-44;-7;13;1;1
-44;-7;14;1;1
-44;-7;16;1;1
-44;-6;12;0;0
-44;-6;14;0;0
-44;-6;18;1;2
-44;-5;14;0;0
-44;-5;15;0;0
-44;-5;16;0;0
-44;-5;17;1;4
-44;-5;18;0;0
-44;-5;19;0;0
-44;-4;17;0;0
-44;-3;12;0;0
-44;-3;15;0;0
-44;-3;17;1;1
-44;-3;18;0;0
-44;-3;19;0;0
-44;-2;17;1;1
-44;-1;15;0;0
-44;-1;16;0;0
-44;0;12;0;0
-44;0;13;0;0
-44;0;18;1;2
-44;0;19;1;1
-44;1;12;0;0
-44;2;12;0;0
-44;2;13;1;1
-44;2;14;0;0
-44;3;12;0;0
-44;3;13;1;1
-44;3;14;1;4
-44;3;15;0;0
-44;3;17;1;6
-44;3;19;1;1
-44;4;12;1;1
-44;4;14;0;0
-44;4;15;1;2
-44;4;19;0;0
-44;5;14;0;0
-44;5;15;1;1
-44;5;17;1;2
-44;5;19;0;0
-44;6;12;1;2
-44;6;15;0;0
-44;6;16;1;6
-44;7;13;0;0
-44;7;15;1;2
-44;7;17;1;3
-44;7;18;1;4
-44;8;12;1;1
-44;8;14;1;1
-44;8;17;1;1
-44;8;18;1;1
-44;9;13;1;8
-44;10;13;1;12
-44;10;14;0;0
-44;10;17;0;0
-44;13;13;1;10
-44;13;14;0;0
-44;14;13;1;3
-44;14;14;0;0
-43;-16;13;0;0
-43;-16;14;0;0
-43;-15;13;0;0
-43;-13;13;0;0
-43;-13;14;0;0
-43;-13;15;1;8
-43;-12;13;1;1
-43;-12;18;0;0
-43;-11;13;1;2
-43;-11;14;0;0
-43;-11;15;0;0
-43;-11;17;0;0
-43;-10;12;0;0
-43;-10;14;0;0
-43;-10;16;0;0
-43;-10;17;0;0
-43;-9;14;0;0
-43;-9;16;1;3
-43;-9;17;0;0
-43;-9;19;1;1
-43;-8;18;0;0
-43;-8;20;1;2
-43;-7;12;0;0
-43;-7;15;1;2
-43;-7;18;0;0
-43;-6;12;1;3
-43;-6;15;1;1
-43;-6;16;1;1
-43;-6;21;0;0
-43;-5;13;0;0
-43;-5;15;0;0
-43;-5;20;0;0
-43;-5;21;0;0
