Galaxias;Celdas;Ocup.Med;Ocupadas;Ocup.Az;Ocup.AzAj
179370;111527;3,9102;45872;46327;44970
Den. = milesimas de galaxia por Mal al cubo
Dist.;Numero;Cel.Ocup;Cel.Ocup;;;
10^6al;Galaxias;Azar;Azar.Aj;Den.;Den.Az;Den.AzAj
405;1185;88;201;0,56443;0,16390;0,374358
415;1081;91;213;0,49038;0,16142;0,377821
425;1121;87;214;0,48487;0,14714;0,361942
435;1450;112;254;0,59868;0,18082;0,410071
445;1082;91;234;0,42688;0,14039;0,360995
455;1255;104;252;0,47361;0,15347;0,371864
465;1148;115;268;0,41480;0,16248;0,378648
475;1126;128;253;0,38990;0,17331;0,342563
485;1119;124;269;0,37167;0,16104;0,349363
495;1145;136;284;0,36509;0,16957;0,354092
505;1229;129;297;0,37651;0,15453;0,355781
515;1481;174;342;0,43626;0,20042;0,393932
525;972;130;235;0,27552;0,14409;0,260471
535;1080;165;257;0,29480;0,17611;0,274307
545;1235;153;309;0,32485;0,15737;0,317817
555;1110;160;264;0,28154;0,15869;0,261836
565;1204;147;331;0,29467;0,14068;0,316769
575;1461;166;395;0,34524;0,15339;0,364984
585;1382;183;359;0,31551;0,16336;0,320476
595;1309;169;337;0,28888;0,14584;0,290810
605;1449;199;361;0,30929;0,16609;0,301307
615;1554;206;372;0,32101;0,16639;0,300474
625;1519;204;375;0,30382;0,15955;0,293282
635;1419;209;318;0,27495;0,15835;0,240932
645;1231;181;342;0,23118;0,13291;0,251143
655;1423;237;356;0,25914;0,16876;0,253503
665;1407;220;355;0,24858;0,15198;0,245245
675;1496;249;390;0,25653;0,16696;0,261500
685;1555;241;417;0,25892;0,15691;0,271500
695;1589;236;438;0,25702;0,14927;0,277026
705;1641;236;448;0,25796;0,14506;0,275370
715;1640;251;424;0,25064;0,15000;0,253379
725;1631;296;397;0,24243;0,17204;0,230744
735;1482;264;372;0,21433;0,14930;0,210371
745;1438;274;362;0,20242;0,15082;0,199257
755;1421;298;357;0,19477;0,15971;0,191334
765;1421;283;379;0,18971;0,14773;0,197849
775;1237;337;300;0,16091;0,17141;0,152593
785;1502;339;364;0,19043;0,16807;0,180459
795;1320;306;365;0,16318;0,14791;0,176432
805;1539;341;395;0,18555;0,16076;0,186219
815;1763;335;431;0,20737;0,15408;0,198235
825;1915;354;490;0,21982;0,15890;0,219941
835;2081;357;546;0,23319;0,15643;0,239242
845;2202;373;567;0,24095;0,15959;0,242598
855;2422;382;636;0,25886;0,15964;0,265793
865;2300;387;586;0,24017;0,15801;0,239268
875;2360;416;592;0,24083;0,16600;0,236224
885;2226;400;554;0,22205;0,15602;0,216094
895;2321;410;574;0,22638;0,15637;0,218920
905;2221;411;542;0,21187;0,15331;0,202172
915;2371;460;587;0,22126;0,16786;0,214198
925;2287;429;610;0,20883;0,15318;0,217804
935;2263;466;550;0,20225;0,16285;0,192202
945;2487;469;668;0,21759;0,16045;0,228524
955;2470;478;574;0,21160;0,16012;0,192276
965;2903;529;700;0,24356;0,17355;0,229648
975;2581;463;688;0,21213;0,14880;0,221105
985;2554;473;661;0,20567;0,14894;0,208137
995;2670;510;659;0,21071;0,15738;0,203357
1005;2759;550;691;0,21342;0,16636;0,209009
1015;2620;533;677;0,19869;0,15806;0,200760
1025;2622;551;646;0,19499;0,16022;0,187847
1035;2363;556;588;0,17235;0,15857;0,167694
1045;2163;567;574;0,15475;0,15862;0,160583
1055;2262;614;572;0,15878;0,16853;0,157004
1065;2070;581;496;0,14259;0,15649;0,133599
1075;2143;599;543;0,14488;0,15835;0,143550
1085;2412;611;618;0,16008;0,15856;0,160380
1095;2249;587;611;0,14655;0,14957;0,155680
1105;2158;613;579;0,13808;0,15338;0,144869
1115;2167;659;520;0,13618;0,16194;0,127783
1125;2389;682;631;0,14748;0,16463;0,152316
1135;1902;657;493;0,11536;0,15581;0,116916
1145;2036;637;543;0,12133;0,14844;0,126535
1155;1879;712;426;0,11005;0,16306;0,097559
1165;1806;687;440;0,10396;0,15464;0,099042
1175;1924;682;509;0,10888;0,15091;0,112632
1185;2063;776;515;0,11478;0,16883;0,112045
1195;1915;761;456;0,10477;0,16281;0,097555
1205;1894;723;497;0,10191;0,15212;0,104569
1215;1842;811;474;0,09749;0,16784;0,098095
1225;1639;755;431;0,08533;0,15371;0,087746
1235;1760;760;443;0,09016;0,15223;0,088734
1245;1731;781;481;0,08725;0,15393;0,094804
1255;1697;812;412;0,08418;0,15750;0,079915
1265;1813;853;450;0,08852;0,16285;0,085912
1275;1745;849;440;0,08387;0,15955;0,082690
1285;1791;800;448;0,08474;0,14801;0,082888
1295;1915;913;519;0,08922;0,16632;0,094547
1305;1704;871;423;0,07817;0,15625;0,075882
1315;1733;916;414;0,07830;0,16183;0,073143
1325;1598;860;412;0,07112;0,14965;0,071695
1335;1784;905;459;0,07821;0,15513;0,078681
1345;1722;937;452;0,07437;0,15824;0,076334
1355;1851;985;455;0,07877;0,16390;0,075710
1365;1897;947;506;0,07955;0,15528;0,082967
1375;2088;1020;497;0,08629;0,16482;0,080311
1385;1776;1000;453;0,07234;0,15927;0,072147
1395;2002;1053;506;0,08038;0,16531;0,079437
1405;0;0;0;0,00000;0,00000;0,000000
1415;0;0;0;0,00000;0,00000;0,000000
