Galaxias;Celdas;Ocup.Med;Ocupadas;Ocup.Az;Ocup.AzAj
85561;38211;4,4773;19110;19273;19047
Den. = milesimas de galaxia por Mal al cubo
Dist.;Numero;Cel.Ocup;Cel.Ocup;;;
10^6al;Galaxias;Azar;Azar.Aj;Den.;Den.Az;Den.AzAj
905;2276;316;530;0,21712;0,13497;0,226366
915;2160;346;450;0,20157;0,14457;0,188019
925;1882;286;427;0,17185;0,11693;0,174573
935;2625;414;549;0,23460;0,16566;0,219675
945;2342;325;530;0,20490;0,12731;0,207608
955;2684;384;578;0,22993;0,14728;0,221694
965;2641;350;604;0,22158;0,13148;0,226890
975;2798;377;637;0,22996;0,13873;0,234403
985;2458;378;510;0,19794;0,13629;0,183878
995;2558;382;554;0,20187;0,13497;0,195748
1005;2866;444;608;0,22170;0,15377;0,210574
1015;2676;406;599;0,20294;0,13786;0,203389
1025;2592;426;594;0,19275;0,14184;0,197775
1035;2075;385;493;0,15134;0,12572;0,160990
1045;2258;440;485;0,16155;0,14095;0,155361
1055;2002;388;531;0,14053;0,12194;0,166887
1065;2219;462;502;0,15285;0,14249;0,154824
1075;2113;425;492;0,14286;0,12865;0,148930
1085;2527;513;530;0,16771;0,15244;0,157489
1095;2323;491;523;0,15137;0,14325;0,152583
1105;2114;473;444;0,13527;0,13551;0,127201
1115;2357;498;529;0,14812;0,14012;0,148847
1125;1952;476;422;0,12050;0,13156;0,116638
1135;1720;503;354;0,10432;0,13659;0,096127
1145;2074;511;486;0,12360;0,13635;0,129676
1155;1950;527;417;0,11421;0,13819;0,109347
1165;1956;559;428;0,11260;0,14408;0,110313
1175;2049;598;430;0,11595;0,15152;0,108950
1185;1904;526;418;0,10594;0,13103;0,104129
1195;1750;565;379;0,09575;0,13840;0,092840
1205;2010;618;431;0,10815;0,14888;0,103833
1215;1713;586;395;0,09066;0,13886;0,093601
1225;1659;544;406;0,08638;0,12681;0,094643
1235;1764;577;420;0,09036;0,13234;0,096327
1245;1630;581;382;0,08216;0,13112;0,086210
1255;1804;611;386;0,08949;0,13570;0,085730
1265;1725;653;391;0,08422;0,14275;0,085473
1275;1705;638;384;0,08195;0,13729;0,082631
1285;1863;662;415;0,08815;0,14024;0,087918
1295;1787;629;404;0,08325;0,13120;0,084271
1305;0;0;0;0,00000;0,00000;0,000000
1315;0;0;0;0,00000;0,00000;0,000000
