x;y;z;E;n
-55;-6;15;0;1
-55;-4;15;0;1
-55;-2;15;0;1
-55;-1;16;0;1
-55;-1;17;0;1
-55;0;15;0;1
-55;2;16;0;1
-55;3;17;0;1
-55;4;15;0;1
-55;4;16;1;1
-55;5;16;1;1
-55;6;16;0;1
-55;7;15;0;1
-55;8;15;0;1
-54;-11;15;0;1
-54;-9;17;0;1
-54;-8;16;0;1
-54;-7;19;0;1
-54;-6;15;0;1
-54;-5;16;0;1
-54;-4;16;0;1
-54;-3;15;0;1
-54;-3;16;0;1
-54;-3;19;0;1
-54;-3;20;0;1
-54;-2;20;0;1
-54;-1;15;1;1
-54;-1;17;0;1
-54;-1;19;0;1
-54;0;16;0;1
-54;0;17;1;1
-54;0;18;0;1
-54;1;16;1;1
-54;2;15;1;1
-54;2;16;0;1
-54;2;19;0;1
-54;2;20;0;1
-54;3;19;0;1
-54;4;15;0;1
-54;4;19;1;1
-54;5;15;0;1
-54;5;17;0;1
-54;7;16;0;1
-54;8;15;1;1
-54;8;18;1;1
-54;9;16;0;1
-54;10;15;1;1
-54;10;16;1;1
-54;10;17;0;1
-54;12;15;1;1
-53;-17;15;0;1
-53;-15;15;0;1
-53;-14;15;0;1
-53;-14;16;0;1
-53;-14;17;0;1
-53;-12;16;0;1
-53;-12;17;0;1
-53;-12;19;1;1
-53;-11;15;0;1
-53;-11;16;0;1
-53;-11;17;0;1
-53;-11;18;0;1
-53;-11;19;0;1
-53;-11;20;0;1
-53;-10;15;0;1
-53;-10;18;0;1
-53;-10;20;0;1
-53;-9;15;0;1
-53;-9;16;1;1
-53;-9;17;0;1
-53;-9;20;0;1
-53;-9;21;0;1
-53;-8;17;0;1
-53;-8;19;0;1
-53;-8;21;1;1
-53;-7;15;0;1
-53;-7;16;1;1
-53;-6;15;1;1
-53;-6;16;0;1
-53;-6;17;0;1
-53;-6;20;0;1
-53;-6;21;1;1
-53;-5;17;0;1
-53;-5;20;1;1
-53;-5;21;0;1
-53;-4;15;0;1
-53;-4;18;0;1
-53;-4;22;1;1
-53;-3;17;1;1
-53;-3;18;0;1
-53;-3;20;0;1
-53;-3;21;0;1
-53;-2;17;0;1
-53;-2;19;1;1
-53;-2;20;0;1
-53;-2;22;0;1
-53;-1;16;0;1
