x;y;z;E;n
-50;0;14;1;6
-49;-10;14;0;0
-49;-7;14;1;1
-49;-6;15;0;0
-49;-5;14;1;3
-49;-4;14;1;4
-49;-4;17;1;3
-49;-2;14;0;0
-49;0;15;1;5
-49;0;17;0;0
-49;1;15;1;2
-49;2;14;1;1
-49;2;17;0;0
-49;3;14;0;0
-49;3;15;1;4
-49;3;17;1;4
-49;4;15;1;7
-49;4;17;0;0
-49;5;14;0;0
-49;5;15;1;7
-49;6;16;1;1
-49;7;14;0;0
-49;9;15;1;1
-49;10;14;0;0
-48;-13;14;1;2
-48;-12;16;0;0
-48;-11;14;0;0
-48;-10;14;1;1
-48;-9;17;1;4
-48;-8;14;1;1
-48;-8;17;1;1
-48;-8;18;1;6
-48;-7;18;0;0
-48;-6;13;0;0
-48;-6;15;0;0
-48;-6;19;1;2
-48;-5;14;1;1
-48;-5;15;1;1
-48;-5;17;1;1
-48;-5;18;0;0
-48;-5;19;0;0
-48;-4;14;0;0
-48;-4;15;1;3
-48;-4;16;1;1
-48;-4;18;0;0
-48;-4;19;0;0
-48;-3;16;1;1
-48;-3;18;0;0
-48;-3;19;1;2
-48;-2;13;0;0
-48;-2;14;1;1
-48;-2;15;1;2
-48;-2;20;0;0
-48;-1;14;0;0
-48;-1;16;1;5
-48;0;17;0;0
-48;0;18;1;2
-48;0;19;1;3
-48;1;13;0;0
-48;1;19;0;0
-48;2;14;1;7
-48;2;16;0;0
-48;2;17;0;0
-48;2;18;0;0
-48;3;14;1;1
-48;3;16;0;0
-48;3;17;1;1
-48;4;13;1;9
-48;4;14;1;3
-48;4;15;0;0
-48;4;17;0;0
-48;4;18;0;0
-48;5;13;1;1
-48;5;14;1;2
-48;5;15;1;9
-48;5;16;1;1
-48;5;19;0;0
-48;6;13;0;0
-48;6;14;0;0
-48;6;16;1;12
-48;7;13;0;0
-48;7;14;0;0
-48;7;15;0;0
-48;8;17;1;9
-48;8;18;0;0
-48;9;15;0;0
-48;9;18;0;0
-48;12;14;0;0
-48;13;14;0;0
-48;14;14;1;1
-47;-15;16;0;0
-47;-14;16;0;0
-47;-14;17;1;2
-47;-13;16;1;1
-47;-13;17;1;1
-47;-13;18;0;0
-47;-12;14;0;0
-47;-12;15;0;0
-47;-12;18;0;0
-47;-11;14;0;0
-47;-11;18;0;0
-47;-10;14;0;0
-47;-10;15;0;0
-47;-10;17;1;1
-47;-10;18;0;0
-47;-10;19;0;0
-47;-10;20;0;0
-47;-9;16;1;1
-47;-9;17;1;1
-47;-8;14;0;0
-47;-8;15;0;0
-47;-8;20;1;3
-47;-7;13;0;0
-47;-7;14;0;0
-47;-7;15;0;0
-47;-7;20;0;0
-47;-6;15;0;0
-47;-6;16;0;0
-47;-6;21;0;0
-47;-5;13;1;1
-47;-5;15;0;0
-47;-5;16;0;0
-47;-4;13;1;1
-47;-4;15;1;4
-47;-4;20;0;0
-47;-3;15;1;1
-47;-3;18;1;3
-47;-3;21;0;0
-47;-3;22;0;0
-47;-2;15;1;1
-47;-2;17;0;0
-47;-2;21;0;0
-47;-1;13;1;1
-47;-1;14;0;0
-47;-1;15;1;1
-47;0;14;1;1
-47;0;17;1;4
-47;0;20;1;2
-47;1;16;0;0
-47;1;18;0;0
-47;1;19;1;1
-47;1;20;0;0
-47;1;21;1;3
-47;2;13;1;1
-47;2;15;0;0
-47;2;18;0;0
-47;2;19;0;0
-47;3;15;1;3
-47;3;16;1;2
-47;4;15;1;2
-47;4;16;1;1
-47;4;19;1;2
-47;4;20;0;0
-47;4;21;1;1
-47;5;13;1;1
-47;5;14;1;2
-47;5;15;1;1
-47;5;19;0;0
-47;6;16;1;6
-47;6;17;1;2
-47;6;18;1;1
-47;6;19;1;1
-47;7;13;0;0
-47;7;15;0;0
-47;7;17;1;19
-47;7;18;1;6
-47;7;20;1;3
-47;7;21;0;0
-47;8;13;1;1
-47;8;18;1;1
-47;8;20;0;0
-47;9;13;0;0
-47;9;14;0;0
-47;9;18;1;1
-47;9;19;0;0
-47;10;13;1;1
-47;10;15;0;0
-47;10;16;1;3
-47;10;18;0;0
-47;10;19;0;0
-47;10;20;0;0
-47;11;15;0;0
-47;11;17;1;11
-47;11;18;1;4
-47;12;14;0;0
-47;12;16;0;0
-47;12;17;0;0
-47;12;18;0;0
-47;13;16;0;0
-47;13;17;0;0
-47;14;14;0;0
-47;14;15;0;0
-47;14;16;0;0
-47;15;14;1;15
-46;-19;15;0;0
-46;-18;15;1;2
-46;-18;16;1;2
-46;-16;14;1;2
-46;-16;15;1;1
-46;-16;16;1;2
-46;-16;18;0;0
-46;-15;13;0;0
-46;-15;17;1;1
-46;-15;19;0;0
-46;-14;14;0;0
-46;-14;18;0;0
-46;-14;20;0;0
-46;-13;14;0;0
-46;-12;13;0;0
-46;-12;17;0;0
-46;-12;18;0;0
-46;-12;21;0;0
-46;-11;14;1;1
-46;-11;16;0;0
-46;-11;17;0;0
-46;-10;14;1;1
-46;-10;15;1;1
-46;-10;16;0;0
-46;-10;17;1;1
-46;-10;19;0;0
-46;-10;21;1;3
-46;-9;13;1;1
-46;-9;18;0;0
-46;-9;19;1;1
-46;-8;15;0;0
-46;-8;16;0;0
-46;-8;19;1;3
-46;-8;20;1;3
-46;-8;21;1;2
-46;-8;22;1;5
-46;-7;14;0;0
-46;-7;16;0;0
-46;-7;20;1;9
-46;-7;22;0;0
-46;-6;20;1;3
-46;-6;23;0;0
-46;-5;17;0;0
-46;-5;19;0;0
-46;-5;21;1;2
-46;-5;23;1;5
-46;-4;13;1;2
-46;-4;20;1;1
-46;-4;21;0;0
-46;-4;22;1;1
-46;-4;24;1;2
-46;-3;16;1;2
-46;-3;17;0;0
-46;-3;19;1;13
-46;-3;22;1;2
-46;-3;23;0;0
-46;-2;13;0;0
-46;-2;17;0;0
-46;-2;21;0;0
-46;-2;24;1;2
-46;-1;14;0;0
-46;-1;16;0;0
-46;-1;17;0;0
-46;-1;18;1;1
-46;-1;19;1;3
-46;-1;20;1;4
-46;0;13;1;2
-46;0;17;1;2
-46;0;18;1;3
-46;0;20;1;21
-46;0;21;1;2
-46;1;13;1;7
-46;1;14;1;5
-46;1;16;1;2
-46;1;18;0;0
-46;1;20;1;2
-46;1;21;1;2
-46;1;23;1;3
-46;2;15;1;1
-46;2;16;0;0
-46;2;21;1;4
-46;2;23;0;0
-46;2;24;1;7
-46;3;14;0;0
-46;3;16;1;3
-46;3;18;1;3
-46;3;19;0;0
-46;3;23;0;0
-46;4;19;0;0
-46;4;21;0;0
-46;5;13;1;3
-46;5;15;1;3
-46;5;21;1;4
-46;6;14;0;0
-46;6;17;0;0
-46;6;20;1;4
-46;6;23;1;3
-46;7;14;0;0
-46;7;16;1;5
-46;7;21;1;6
-46;7;23;1;6
-46;8;15;0;0
-46;8;16;1;4
-46;8;17;1;2
-46;8;18;0;0
-46;8;22;0;0
-46;8;23;0;0
-46;9;16;0;0
-46;9;17;1;2
-46;9;18;1;2
-46;9;19;1;1
-46;9;20;1;1
-46;10;14;0;0
-46;10;16;1;1
-46;10;17;1;2
-46;10;18;1;3
-46;10;19;0;0
-46;10;20;1;2
-46;10;21;0;0
-46;10;22;1;3
-46;11;14;1;2
-46;11;15;0;0
-46;11;16;0;0
-46;11;17;1;4
-46;11;20;0;0
-46;11;21;0;0
-46;12;15;0;0
-46;12;17;1;16
-46;12;19;0;0
-46;12;21;0;0
-46;13;16;1;2
-46;13;18;1;5
-46;13;19;1;3
-46;13;20;0;0
-46;14;15;0;0
-46;14;19;1;1
-46;15;17;0;0
-46;16;18;0;0
-46;18;15;0;0
-46;18;16;1;1
-46;19;14;1;1
-45;-19;18;1;2
-45;-18;17;0;0
-45;-17;15;0;0
-45;-17;18;0;0
-45;-16;14;1;3
-45;-16;18;0;0
-45;-16;19;0;0
-45;-15;15;0;0
-45;-15;20;0;0
-45;-15;21;0;0
-45;-14;14;1;1
-45;-14;16;0;0
-45;-14;18;0;0
-45;-14;22;0;0
-45;-13;15;1;3
-45;-13;20;0;0
-45;-13;22;0;0
-45;-12;14;1;5
-45;-12;17;0;0
-45;-12;20;0;0
-45;-11;14;0;0
-45;-11;15;0;0
-45;-11;19;0;0
-45;-11;20;0;0
-45;-11;21;0;0
-45;-11;22;0;0
-45;-10;15;0;0
-45;-10;16;0;0
-45;-10;18;0;0
-45;-10;19;0;0
-45;-10;23;0;0
-45;-10;24;0;0
-45;-9;15;0;0
-45;-9;20;0;0
-45;-8;13;1;2
-45;-8;14;0;0
-45;-8;16;0;0
-45;-8;17;0;0
-45;-7;13;0;0
-45;-7;14;0;0
-45;-7;17;0;0
-45;-7;18;0;0
-45;-7;20;1;4
-45;-7;21;1;1
-45;-7;22;0;0
-45;-7;23;1;1
-45;-7;25;0;0
-45;-6;13;0;0
-45;-6;15;0;0
-45;-6;16;0;0
-45;-6;17;0;0
-45;-6;21;0;0
-45;-6;22;1;2
-45;-6;23;1;1
-45;-6;24;0;0
-45;-6;25;1;1
-45;-5;13;0;0
-45;-5;17;0;0
-45;-5;20;0;0
-45;-5;21;0;0
-45;-5;22;0;0
-45;-4;16;1;1
-45;-4;19;1;7
-45;-4;20;0;0
-45;-4;22;0;0
-45;-4;25;1;1
-45;-3;13;1;7
-45;-3;16;0;0
-45;-3;17;0;0
-45;-3;22;1;1
-45;-2;14;0;0
-45;-2;15;1;2
-45;-2;16;0;0
-45;-2;19;1;3
-45;-2;23;1;6
-45;-2;25;1;8
-45;-1;13;0;0
-45;-1;14;0;0
-45;-1;16;0;0
-45;-1;25;1;3
-45;-1;26;1;3
-45;0;14;0;0
-45;0;16;1;2
-45;0;17;1;5
-45;0;21;1;7
-45;0;24;1;2
-45;0;25;1;1
-45;1;13;0;0
-45;1;14;0;0
-45;1;15;1;11
-45;1;16;1;10
-45;1;17;0;0
-45;1;26;1;1
-45;2;13;1;1
-45;2;15;1;3
-45;2;17;1;5
-45;2;21;0;0
-45;2;23;0;0
-45;3;15;1;5
-45;3;16;1;7
-45;3;17;0;0
-45;3;21;0;0
-45;3;24;1;2
-45;3;25;1;3
-45;4;13;0;0
-45;4;15;1;8
-45;4;18;0;0
-45;4;19;0;0
-45;4;20;0;0
-45;4;21;0;0
-45;4;22;0;0
-45;4;24;1;5
-45;4;25;1;1
-45;5;15;1;6
-45;5;18;0;0
-45;5;19;0;0
-45;5;21;0;0
