x;y;z;E;n
-22;0;38;1;1
-43;0;11;1;1
-35;0;30;1;1
-37;0;25;1;1
-39;0;24;1;1
-21;0;16;1;1
-31;0;32;1;1
-22;0;32;1;1
-27;0;16;1;1
-25;0;31;1;1
-23;0;29;1;1
-40;0;27;1;1
-32;0;36;1;1
-21;0;33;1;1
-18;0;25;1;1
-16;0;10;1;1
-22;0;26;1;1
-32;0;30;1;1
-19;0;34;1;1
-21;0;19;1;1
-18;0;27;1;1
-43;0;23;1;1
-18;0;23;1;1
-17;0;24;1;1
-19;0;32;1;1
-31;0;12;1;1
-24;0;13;1;1
-31;0;40;1;1
-21;0;36;1;1
-29;0;27;1;1
-16;0;28;1;1
-22;0;26;1;1
-28;0;37;1;1
-31;0;40;1;1
-25;0;29;1;1
-43;0;23;1;1
-18;0;25;1;1
-40;0;25;1;1
-19;0;34;1;1
-11;0;14;1;1
-23;0;22;1;1
-24;0;19;1;1
-23;0;22;1;1
-16;0;11;1;1
-17;0;25;1;1
-39;0;27;1;1
-21;0;33;1;1
-19;0;18;1;1
-24;0;10;1;1
-39;0;29;1;1
-26;0;29;1;1
-39;0;27;1;1
-35;0;11;1;1
-17;0;25;1;1
-17;0;27;1;1
-29;0;17;1;1
-21;0;36;1;1
-32;0;37;1;1
-14;0;26;1;1
-17;0;15;1;1
-18;0;26;1;1
-19;0;32;1;1
-15;0;8;1;1
-39;0;15;1;1
-27;0;33;1;1
-21;0;33;1;1
-31;0;23;1;1
-26;0;29;1;1
-19;0;32;1;1
-18;0;34;1;1
-25;0;8;1;1
-16;0;8;1;1
-27;0;42;1;1
-36;0;19;1;1
-18;0;8;1;1
-32;0;36;1;1
-13;0;34;1;1
-45;0;19;1;1
-10;0;22;1;1
-32;0;39;1;1
-31;0;21;1;1
-30;0;39;1;1
-20;0;19;1;1
-31;0;37;1;1
-31;0;37;1;1
-21;0;28;1;1
-32;0;30;1;1
-31;0;30;1;1
-23;0;30;1;1
-27;0;11;1;1
-21;0;33;1;1
-19;0;35;1;1
-32;0;30;1;1
-19;0;32;1;1
-18;0;32;1;1
-19;0;35;1;1
-45;0;14;1;1
-26;0;15;1;1
-35;0;31;1;1
-41;0;16;1;1
-28;0;29;1;1
-19;0;24;1;1
-17;0;12;1;1
-35;0;31;1;1
-23;0;20;1;1
-16;0;8;1;1
-23;0;29;1;1
-14;0;27;1;1
-24;0;22;1;1
-37;0;19;1;1
-24;0;22;1;1
-30;0;38;1;1
-32;0;37;1;1
-10;0;17;1;1
-28;0;12;1;1
-30;0;22;1;1
-27;0;30;1;1
-24;0;22;1;1
-17;0;25;1;1
-21;0;33;1;1
-18;0;33;1;1
-31;0;20;1;1
-19;0;34;1;1
-19;0;34;1;1
-37;0;19;1;1
-16;0;28;1;1
-40;0;25;1;1
-38;0;12;1;1
-32;0;30;1;1
-31;0;22;1;1
-23;0;9;1;1
-18;0;11;1;1
-25;0;18;1;1
-30;0;22;1;1
-23;0;30;1;1
-10;0;22;1;1
-32;0;36;1;1
-24;0;21;1;1
-37;0;19;1;1
-37;0;19;1;1
-21;0;33;1;1
-36;0;15;1;1
-48;0;15;1;1
-23;0;21;1;1
-28;0;29;1;1
-40;0;24;1;1
-46;0;22;1;1
-28;0;12;1;1
-17;0;25;1;1
-17;0;9;1;1
-43;0;22;1;1
-40;0;24;1;1
-10;0;22;1;1
-19;0;34;1;1
-30;0;16;1;1
-38;0;35;1;1
-23;0;30;1;1
-45;0;24;1;1
-16;0;8;1;1
-41;0;16;1;1
-27;0;34;1;1
-42;0;16;1;1
-19;0;34;1;1
-41;0;15;1;1
-18;0;25;1;1
-38;0;13;1;1
-10;0;22;1;1
-19;0;24;1;1
-31;0;12;1;1
-32;0;30;1;1
-15;0;27;1;1
-30;0;10;1;1
-29;0;38;1;1
-41;0;33;1;1
-23;0;32;1;1
-40;0;25;1;1
-32;0;36;1;1
-14;0;11;1;1
-30;0;22;1;1
-32;0;34;1;1
-12;0;16;1;1
-25;0;11;1;1
-41;0;15;1;1
-19;0;25;1;1
-18;0;14;1;1
-29;0;10;1;1
-14;0;21;1;1
-32;0;37;1;1
-22;0;32;1;1
-19;0;28;1;1
-32;0;33;1;1
-23;0;30;1;1
-42;0;22;1;1
-30;0;39;1;1
-23;0;30;1;1
-43;0;23;1;1
-23;0;21;1;1
-24;0;22;1;1
-42;0;23;1;1
-32;0;30;1;1
-30;0;24;1;1
-30;0;22;1;1
-32;0;30;1;1
-19;0;43;1;1
-11;0;23;1;1
-31;0;36;1;1
-29;0;13;1;1
-21;0;29;1;1
-13;0;32;1;1
-18;0;20;1;1
-21;0;33;1;1
-21;0;33;1;1
-28;0;29;1;1
-12;0;21;1;1
-14;0;21;1;1
-38;0;13;1;1
-36;0;30;1;1
-39;0;15;1;1
-18;0;9;1;1
-24;0;22;1;1
-25;0;22;1;1
-46;0;20;1;1
-24;0;21;1;1
-22;0;34;1;1
-30;0;23;1;1
-30;0;19;1;1
-37;0;29;1;1
-23;0;29;1;1
-43;0;20;1;1
-24;0;22;1;1
-46;0;20;1;1
-18;0;25;1;1
-41;0;16;1;1
-42;0;14;1;1
-24;0;9;1;1
-24;0;22;1;1
-15;0;28;1;1
-42;0;22;1;1
-21;0;20;1;1
-25;0;7;1;1
-26;0;29;1;1
-39;0;13;1;1
-18;0;44;1;1
-37;0;37;1;1
-30;0;39;1;1
-27;0;14;1;1
-39;0;17;1;1
-16;0;10;1;1
-30;0;25;1;1
-30;0;19;1;1
-30;0;40;1;1
-17;0;14;1;1
-23;0;12;1;1
-35;0;31;1;1
-41;0;24;1;1
-18;0;15;1;1
-28;0;40;1;1
-36;0;29;1;1
-41;0;23;1;1
-28;0;12;1;1
-25;0;7;1;1
-42;0;23;1;1
-29;0;18;1;1
-42;0;23;1;1
-39;0;17;1;1
-17;0;24;1;1
-42;0;16;1;1
-25;0;16;1;1
-11;0;23;1;1
-36;0;30;1;1
-24;0;10;1;1
-25;0;29;1;1
-30;0;39;1;1
-17;0;24;1;1
-24;0;22;1;1
-42;0;17;1;1
-18;0;24;1;1
-30;0;24;1;1
-28;0;17;1;1
-25;0;29;1;1
-31;0;40;1;1
-19;0;26;1;1
-28;0;16;1;1
-27;0;14;1;1
-34;0;11;1;1
-28;0;39;1;1
-35;0;31;1;1
-23;0;30;1;1
-35;0;10;1;1
-27;0;25;1;1
-32;0;15;1;1
-30;0;24;1;1
-24;0;14;1;1
-24;0;22;1;1
-39;0;10;1;1
-41;0;24;1;1
-41;0;17;1;1
-27;0;33;1;1
-22;0;19;1;1
-17;0;25;1;1
-27;0;32;1;1
-17;0;24;1;1
-24;0;21;1;1
-26;0;29;1;1
-29;0;39;1;1
-19;0;32;1;1
-30;0;19;1;1
-25;0;23;1;1
-19;0;35;1;1
-39;0;13;1;1
-42;0;16;1;1
-28;0;40;1;1
-28;0;40;1;1
-32;0;32;1;1
-27;0;33;1;1
-18;0;11;1;1
-24;0;22;1;1
-21;0;19;1;1
-17;0;29;1;1
-11;0;19;1;1
-25;0;20;1;1
-28;0;39;1;1
-34;0;15;1;1
-40;0;23;1;1
-41;0;20;1;1
-32;0;40;1;1
-42;0;17;1;1
-23;0;30;1;1
-17;0;29;1;1
-25;0;8;1;1
-30;0;19;1;1
-38;0;21;1;1
-23;0;21;1;1
-23;0;30;1;1
-15;0;28;1;1
-16;0;19;1;1
-27;0;33;1;1
-38;0;12;1;1
-14;0;11;1;1
-18;0;26;1;1
-16;0;28;1;1
-30;0;19;1;1
-25;0;29;1;1
-37;0;11;1;1
-16;0;29;1;1
-21;0;29;1;1
-17;0;24;1;1
-27;0;15;1;1
-32;0;30;1;1
-20;0;18;1;1
-22;0;19;1;1
-30;0;19;1;1
-27;0;17;1;1
-21;0;16;1;1
-27;0;28;1;1
-38;0;12;1;1
-18;0;25;1;1
-24;0;22;1;1
-10;0;22;1;1
-42;0;16;1;1
-35;0;30;1;1
-42;0;17;1;1
-39;0;17;1;1
-24;0;22;1;1
-22;0;28;1;1
-26;0;30;1;1
-30;0;19;1;1
-22;0;29;1;1
-32;0;40;1;1
-40;0;27;1;1
-46;0;26;1;1
-35;0;10;1;1
-26;0;30;1;1
-15;0;18;1;1
-17;0;28;1;1
-31;0;38;1;1
-28;0;17;1;1
-30;0;19;1;1
-47;-1;17;1;1
-17;0;14;1;1
-18;0;25;1;1
-36;0;29;1;1
-11;0;22;1;1
-18;0;14;1;1
-35;0;11;1;1
-24;0;23;1;1
-28;0;29;1;1
-28;0;26;1;1
-19;0;35;1;1
-37;0;11;1;1
-29;0;27;1;1
-21;0;45;1;1
-23;0;30;1;1
-23;0;21;1;1
-28;0;16;1;1
-28;0;12;1;1
-21;0;19;1;1
-23;0;27;1;1
-19;0;35;1;1
-26;0;30;1;1
-41;0;17;1;1
-16;0;8;1;1
-40;0;31;1;1
-12;0;25;1;1
-18;0;19;1;1
-18;0;26;1;1
-13;0;16;1;1
-42;0;17;1;1
-26;0;42;1;1
-29;0;40;1;1
-23;0;30;1;1
-36;0;29;1;1
-25;0;29;1;1
-25;0;29;1;1
-21;0;9;1;1
-28;0;42;1;1
-38;0;13;1;1
-23;0;20;1;1
-44;0;27;1;1
-16;0;10;1;1
-23;0;32;1;1
-24;0;20;1;1
-25;0;8;1;1
-31;0;19;1;1
-24;0;21;1;1
-30;0;19;1;1
-26;0;29;1;1
-18;0;26;1;1
-19;0;25;1;1
-19;0;26;1;1
-28;0;41;1;1
-24;0;20;1;1
-25;0;18;1;1
-15;0;24;1;1
-22;0;7;1;1
-24;0;20;1;1
-23;0;21;1;1
-18;0;25;1;1
-42;0;23;1;1
-18;0;15;1;1
-24;0;29;1;1
-42;0;23;1;1
-16;0;13;1;1
-24;0;21;1;1
-32;0;40;1;1
-18;0;25;1;1
-32;0;30;1;1
-21;0;32;1;1
-28;0;12;1;1
-37;0;13;1;1
-28;0;39;1;1
-46;-1;17;1;1
-32;0;40;1;1
-18;0;15;1;1
-25;0;14;1;1
-13;0;29;1;1
-10;0;16;1;1
-14;0;27;1;1
-32;0;40;1;1
-16;0;21;1;1
-40;0;27;1;1
-10;0;22;1;1
-40;0;24;1;1
-28;0;18;1;1
-46;-1;18;1;1
-15;0;28;1;1
-42;0;17;1;1
-31;0;38;1;1
-35;0;30;1;1
-24;0;21;1;1
-33;0;41;1;1
-32;0;12;1;1
-14;0;27;1;1
-24;0;20;1;1
-32;0;32;1;1
-21;0;45;1;1
-17;0;14;1;1
-42;0;16;1;1
-38;0;21;1;1
-25;0;28;1;1
-27;0;17;1;1
-27;0;17;1;1
-28;0;37;1;1
-20;0;18;1;1
-37;0;13;1;1
-23;0;22;1;1
-40;0;28;1;1
-17;0;14;1;1
-18;0;15;1;1
-31;0;41;1;1
-27;0;30;1;1
-23;0;21;1;1
-24;0;14;1;1
-29;0;30;1;1
-17;0;14;1;1
-15;0;28;1;1
-11;0;25;1;1
-32;0;40;1;1
-17;0;24;1;1
-26;0;29;1;1
-29;0;37;1;1
-24;0;23;1;1
-26;0;29;1;1
-42;0;16;1;1
-23;0;22;1;1
-27;0;30;1;1
