Galaxias;Celdas;Ocup.Med;Ocupadas;Ocup.Az;Ocup.AzAj
80672;35064;4,6254;17441;17581;17401
Den. = milesimas de galaxia por Mal al cubo
Dist.;Numero;Cel.Ocup;Cel.Ocup;;;
10^6al;Galaxias;Azar;Azar.Aj;Den.;Den.Az;Den.AzAj
455;1465;152;301;0,55286;0,26532;0,525411
465;1212;153;257;0,43793;0,25571;0,429520
475;1218;150;255;0,42176;0,24025;0,408422
485;951;169;196;0,31587;0,25963;0,301113
495;1244;191;249;0,39666;0,28170;0,367237
505;1336;165;303;0,40929;0,23381;0,429357
515;1177;180;264;0,34671;0,24525;0,359707
525;1201;193;243;0,34043;0,25305;0,318601
535;989;178;225;0,26996;0,22474;0,284076
545;1278;189;322;0,33616;0,22995;0,391763
555;1173;188;274;0,29752;0,22056;0,321459
565;1218;230;253;0,29810;0,26037;0,286408
575;1249;215;268;0,29515;0,23500;0,292928
585;1348;256;272;0,30774;0,27033;0,287223
595;1439;228;338;0,31757;0,23274;0,345021
605;1376;254;265;0,29371;0,25078;0,261636
615;1509;268;316;0,31171;0,25606;0,301926
625;1431;253;292;0,28621;0,23406;0,270138
635;1590;286;357;0,30808;0,25632;0,319952
645;1440;299;309;0,27043;0,25973;0,268413
655;1195;267;253;0,21762;0,22490;0,213109
665;1410;324;307;0,24911;0,26477;0,250876
675;1414;310;293;0,24247;0,24588;0,232394
685;1686;362;326;0,28073;0,27880;0,251074
695;1413;314;325;0,22855;0,23492;0,243153
705;1713;320;389;0,26927;0,23267;0,282837
715;1677;362;348;0,25629;0,25590;0,245999
725;1469;356;302;0,21835;0,24476;0,207633
735;1644;390;338;0,23776;0,26089;0,226104
745;1484;379;353;0,20890;0,24677;0,229841
755;1461;427;301;0,20025;0,27071;0,190827
765;1325;360;298;0,17689;0,22230;0,184018
775;1317;431;275;0,17132;0,25932;0,165461
785;1254;414;265;0,15899;0,24279;0,155408
795;1514;448;311;0,18716;0,25616;0,177825
805;1484;407;332;0,17892;0,22697;0,185146
815;1717;470;386;0,20196;0,25571;0,210010
825;1974;474;449;0,22660;0,25167;0,238400
835;2051;480;451;0,22983;0,24879;0,233760
845;2348;483;524;0,25692;0,24446;0,265207
855;2236;486;476;0,23898;0,24025;0,235311
865;2277;542;466;0,23776;0,26178;0,225072
875;2342;518;470;0,23899;0,24450;0,221845
885;2453;569;563;0,24470;0,26254;0,259771
895;2325;512;538;0,22677;0,23099;0,242719
905;2276;545;500;0,21712;0,24047;0,220618
915;2405;599;507;0,22443;0,25856;0,218844
925;2280;610;490;0,20819;0,25764;0,206957
935;2139;589;450;0,19116;0,24348;0,186019
945;2545;636;556;0,22266;0,25737;0,224999
955;0;0;0;0,00000;0,00000;0,000000
965;0;0;0;0,00000;0,00000;0,000000
