Galaxias;Celdas;Ocup.Med;Ocupadas;Ocup.Az;Ocup.AzAj
163315;68889;4,7439;34426;34767;33702
Den. = milesimas de galaxia por Mal al cubo
Dist.;Numero;Cel.Ocup;Cel.Ocup;;;
10^6al;Galaxias;Azar;Azar.Aj;Den.;Den.Az;Den.AzAj
455;1026;69;159;0,38719;0,12353;0,284654
465;1270;123;213;0,45888;0,21084;0,365105
475;1095;91;191;0,37917;0,14949;0,313755
485;1061;99;199;0,35240;0,15599;0,313556
495;1160;108;204;0,36987;0,16337;0,308579
505;1119;104;212;0,34281;0,15115;0,308106
515;1318;126;244;0,38825;0,17608;0,340975
525;1131;123;229;0,32059;0,16540;0,307939
535;1064;130;207;0,29043;0,16834;0,268047
545;1055;147;209;0,27750;0,18343;0,260797
555;1191;142;234;0,30209;0,17086;0,281565
565;1368;141;267;0,33481;0,16371;0,310001
575;1437;167;300;0,33957;0,18721;0,336307
585;1212;138;265;0,27670;0,14946;0,287002
595;1344;151;301;0,29660;0,15809;0,315125
605;1287;137;288;0,27471;0,13873;0,291630
615;1780;200;326;0,36769;0,19599;0,319461
625;1467;162;316;0,29341;0,15371;0,299832
635;1491;167;339;0,28890;0,15350;0,311605
645;1177;181;219;0,22104;0,16125;0,195109
655;1453;201;291;0,26460;0,17365;0,251398
665;1349;183;284;0,23833;0,15338;0,238028
675;1508;231;297;0,25859;0,18791;0,241603
685;1542;209;327;0,25675;0,16509;0,258297
695;1675;175;376;0,27093;0,13428;0,288517
705;1562;246;331;0,24554;0,18345;0,246833
715;1662;211;330;0,25400;0,15298;0,239252
725;1502;254;328;0,22326;0,17911;0,231287
735;1628;250;328;0,23545;0,17152;0,225037
745;1437;231;273;0,20228;0,15426;0,182307
755;1383;248;274;0,18956;0,16125;0,178160
765;1338;250;315;0,17863;0,15833;0,199500
775;1310;280;239;0,17041;0,17279;0,147485
785;1221;284;236;0,15481;0,17082;0,141947
795;1626;274;345;0,20100;0,16068;0,202320
805;1418;276;294;0,17096;0,15786;0,168155
815;1844;282;373;0,21690;0,15736;0,208137
825;1971;328;411;0,22625;0,17862;0,223815
835;2092;277;467;0,23443;0,14725;0,248256
845;2200;337;455;0,24073;0,17493;0,236186
855;2387;329;500;0,25512;0,16681;0,253509
865;2547;361;530;0,26596;0,17883;0,262542
875;2193;338;406;0,22379;0,16363;0,196547
885;2404;335;528;0,23981;0,15853;0,249864
895;2218;349;460;0,21634;0,16149;0,212847
905;2367;334;495;0,22580;0,15115;0,224008
915;2167;370;435;0,20222;0,16380;0,192577
925;2364;402;513;0,21586;0,17414;0,222224
935;2337;357;510;0,20886;0,15136;0,216224
945;2198;396;453;0,19230;0,16436;0,188014
955;2930;384;666;0,25100;0,15606;0,270660
965;2609;410;506;0,21890;0,16319;0,201397
975;2559;426;514;0,21032;0,16610;0,200406
985;2631;408;571;0,21187;0,15586;0,218133
995;2755;436;551;0,21742;0,16323;0,206283
1005;2682;451;513;0,20746;0,16550;0,188253
1015;2752;481;563;0,20871;0,17305;0,202551
1025;2392;463;477;0,17788;0,16334;0,168278
1035;2171;469;439;0,15834;0,16227;0,151894
1045;2278;474;515;0,16298;0,16088;0,174796
1055;2066;499;414;0,14503;0,16617;0,137865
1065;2072;495;404;0,14273;0,16176;0,132020
1075;2447;525;516;0,16544;0,16838;0,165497
1085;2181;528;450;0,14475;0,16624;0,141681
1095;2301;513;492;0,14994;0,15858;0,152088
1105;2145;530;448;0,13725;0,16088;0,135991
1115;2312;576;472;0,14530;0,17172;0,140718
1125;2111;529;448;0,13032;0,15492;0,131199
1135;1837;560;378;0,11141;0,16112;0,108757
1145;2097;582;428;0,12497;0,16454;0,121001
1155;1857;572;381;0,10876;0,15892;0,105857
1165;1979;598;440;0,11392;0,16331;0,120160
1175;1885;559;450;0,10667;0,15007;0,120808
1185;2162;633;479;0,12029;0,16708;0,126432
1195;1770;604;391;0,09684;0,15677;0,101484
1205;1808;600;372;0,09728;0,15316;0,094957
1215;1809;685;360;0,09574;0,17199;0,090387
1225;1722;645;368;0,08966;0,15931;0,090894
1235;1628;671;331;0,08339;0,16306;0,080436
1245;1787;689;388;0,09008;0,16476;0,092779
1255;1698;667;369;0,08423;0,15696;0,086836
1265;1941;727;403;0,09477;0,16839;0,093343
1275;1736;751;363;0,08344;0,17123;0,082765
1285;1753;736;329;0,08295;0,16521;0,073850
1295;1762;756;346;0,08209;0,16709;0,076471
1305;1722;724;395;0,07900;0,15757;0,085968
1315;1654;706;369;0,07473;0,15133;0,079092
1325;1744;783;323;0,07761;0,16531;0,068191
1335;1809;848;375;0,07930;0,17636;0,077988
1345;1805;770;379;0,07796;0,15776;0,077652
1355;0;0;0;0,00000;0,00000;0,000000
1365;0;0;0;0,00000;0,00000;0,000000
