x;y;z;E;n
-36;-5;11;1;1
-36;-4;10;1;1
-36;-3;10;0;1
-36;-3;11;1;1
-36;-2;12;0;1
-36;0;10;0;1
-36;0;12;0;1
-36;1;11;0;1
-36;1;12;1;1
-36;3;12;0;1
-36;5;11;1;1
-35;-8;12;1;1
-35;-7;13;0;1
-35;-6;11;0;1
-35;-6;12;1;1
-35;-6;13;0;1
-35;-5;13;0;1
-35;-5;14;1;1
-35;-4;10;1;1
-35;-3;14;0;1
-35;-2;10;0;1
-35;-2;12;0;1
-35;-2;14;0;1
-35;-1;10;0;1
-35;-1;11;1;1
-35;-1;13;0;1
-35;-1;14;0;1
-35;0;12;1;1
-35;1;10;0;1
-35;1;12;0;1
-35;1;13;0;1
-35;1;14;0;1
-35;2;11;1;1
-35;3;10;0;1
-35;3;11;1;1
-35;3;14;0;1
-35;4;12;0;1
-35;5;12;0;1
-35;6;10;1;1
-35;6;12;1;1
-35;7;10;1;1
-35;7;13;0;1
-35;8;10;0;1
-35;8;12;0;1
-35;9;10;1;1
-35;9;11;1;1
-35;9;12;1;1
-35;10;11;0;1
-35;11;10;1;1
-34;-12;11;1;1
-34;-12;12;1;1
-34;-10;11;1;1
-34;-9;14;0;1
-34;-8;10;1;1
-34;-8;11;1;1
-34;-8;12;1;1
-34;-8;13;1;1
-34;-7;12;0;1
-34;-7;14;1;1
-34;-6;11;1;1
-34;-6;12;0;1
-34;-6;13;1;1
-34;-6;14;1;1
-34;-6;15;0;1
-34;-6;16;0;1
-34;-5;10;0;1
-34;-5;11;0;1
-34;-5;12;0;1
-34;-5;13;1;1
-34;-4;10;0;1
-34;-4;12;0;1
-34;-3;11;1;1
-34;-3;13;1;1
-34;-3;14;1;1
-34;-3;16;0;1
-34;-2;12;0;1
-34;-2;14;1;1
-34;-2;15;0;1
-34;-2;16;1;1
-34;-1;10;0;1
-34;-1;12;1;1
-34;-1;15;0;1
-34;-1;16;0;1
-34;-1;17;0;1
-34;0;10;0;1
-34;0;14;0;1
-34;1;12;1;1
-34;1;14;1;1
-34;2;10;0;1
-34;2;11;1;1
-34;2;12;1;1
-34;3;10;0;1
-34;3;11;0;1
-34;3;15;1;1
-34;4;11;0;1
-34;4;12;0;1
-34;4;14;0;1
-34;5;10;1;1
-34;5;11;1;1
-34;5;13;0;1
-34;5;14;0;1
-34;5;15;0;1
