Galaxias;Celdas;Ocup.Med;Ocupadas;Ocup.Az;Ocup.AzAj
149091;60941;4,8980;30439;30793;28969
Den. = milesimas de galaxia por Mal al cubo
Dist.;Numero;Cel.Ocup;Cel.Ocup;;;
10^6al;Galaxias;Azar;Azar.Aj;Den.;Den.Az;Den.AzAj
255;563;42;84;0,67638;0,24715;0,494294
265;539;57;93;0,59961;0,31058;0,506736
275;621;38;76;0,64150;0,19227;0,384541
285;839;51;100;0,80695;0,24026;0,471094
295;1185;57;118;1,06379;0,25063;0,518846
305;1171;63;115;0,98342;0,25915;0,473044
315;1259;71;118;0,99126;0,27381;0,455058
325;1265;55;125;0,93564;0,19925;0,452847
335;1119;67;128;0,77899;0,22845;0,436446
345;1369;93;172;0,89858;0,29899;0,552971
355;1096;64;134;0,67943;0,19433;0,406876
365;974;70;148;0,57117;0,20106;0,425100
375;1029;93;166;0,57167;0,25307;0,451712
385;1319;105;198;0,69522;0,27107;0,511166
395;1037;98;182;0,51926;0,24035;0,446371
405;1122;110;200;0,53442;0,25663;0,466595
415;1161;108;215;0,52667;0,23997;0,477709
425;1210;116;221;0,52337;0,24575;0,468206
435;1194;120;249;0,49298;0,24268;0,503552
445;1279;112;227;0,50461;0,21643;0,438662
455;1182;120;231;0,44607;0,22181;0,426986
465;1243;134;263;0,44913;0,23715;0,465452
475;1202;155;228;0,41622;0,26289;0,386700
485;889;121;194;0,29527;0,19685;0,315606
495;1198;138;250;0,38199;0,21552;0,390443
505;1220;165;250;0,37375;0,24759;0,375133
515;1377;174;288;0,40563;0,25105;0,415534
525;1094;162;221;0,31010;0,22492;0,306834
535;1152;193;215;0,31445;0,25804;0,287449
545;1098;192;212;0,28881;0,24737;0,273132
555;1191;195;232;0,30209;0,24226;0,288226
565;1324;226;233;0,32404;0,27092;0,279312
575;1387;193;284;0,32776;0,22338;0,328711
585;1140;184;208;0,26026;0,20575;0,232586
595;1532;222;330;0,33809;0,23997;0,356707
605;1513;225;313;0,32295;0,23524;0,327240
615;1393;235;293;0,28775;0,23777;0,296449
625;1404;219;279;0,28081;0,21454;0,273324
635;1552;261;302;0,30072;0,24770;0,286611
645;1341;239;266;0,25184;0,21984;0,244678
655;1252;290;255;0,22800;0,25867;0,227453
665;1519;298;272;0,26837;0,25787;0,235375
675;1535;262;332;0,26322;0,22005;0,278846
685;1462;303;285;0,24343;0,24711;0,232433
695;1634;295;328;0,26430;0,23372;0,259860
705;1661;295;337;0,26110;0,22713;0,259470
715;1602;297;327;0,24483;0,22232;0,244777
725;1611;330;313;0,23946;0,24026;0,227879
735;1579;352;286;0,22836;0,24935;0,202594
745;1427;313;317;0,20088;0,21581;0,218566
755;1470;356;293;0,20148;0,23900;0,196702
765;1297;369;255;0,17315;0,24129;0,166745
775;1372;348;300;0,17847;0,22172;0,191141
785;1185;396;233;0,15024;0,24592;0,144695
795;1535;421;293;0,18975;0,25491;0,177407
805;1572;423;293;0,18953;0,24980;0,173026
815;1789;399;382;0,21043;0,22988;0,220082
825;2070;398;429;0,23762;0,22378;0,241205
835;1880;405;432;0,21067;0,22229;0,237109
845;2173;434;445;0,23777;0,23260;0,238497
855;2465;472;497;0,26345;0,24709;0,260173
865;2224;434;447;0,23223;0,22197;0,228619
875;2433;490;478;0,24828;0,24492;0,238918
885;2432;462;495;0,24260;0,22573;0,241856
895;2110;455;429;0,20580;0,21737;0,204950
905;2423;509;516;0,23114;0,23783;0,241096
915;2147;487;480;0,20036;0,22260;0,219400
925;2290;546;440;0,20911;0,24420;0,196792
935;2316;509;472;0,20698;0,22281;0,206613
945;2595;555;537;0,22703;0,23783;0,230117
955;2569;554;524;0,22008;0,23246;0,219868
965;2566;578;512;0,21529;0,23753;0,210404
975;2735;576;534;0,22478;0,23187;0,214966
985;2518;572;528;0,20277;0,22561;0,208257
995;2704;558;582;0,21339;0,21569;0,224965
1005;2706;659;548;0,20932;0,24968;0,207629
1015;2743;642;576;0,20802;0,23847;0,213958
1025;2401;601;469;0,17855;0,21891;0,170830
1035;2468;689;526;0,18000;0,24614;0,187907
1045;2243;690;447;0,16048;0,24180;0,156644
1055;2072;670;429;0,14545;0,23036;0,147500
1065;2253;717;461;0,15520;0,24191;0,155540
1075;2048;702;423;0,13846;0,23247;0,140076
1085;2185;684;436;0,14501;0,22235;0,141731
1095;2385;776;468;0,15541;0,24767;0,149368
1105;2298;750;488;0,14704;0,23506;0,152945
1115;2174;769;443;0,13662;0,23671;0,136362
1125;2069;752;411;0,12772;0,22738;0,124273
1135;2357;842;456;0,14295;0,25013;0,135460
1145;1754;766;349;0,10453;0,22359;0,101872
1155;0;0;0;0,00000;0,00000;0,000000
1165;0;0;0;0,00000;0,00000;0,000000
