Galaxias;Celdas;Ocup.Med;Ocupadas;Ocup.Az;Ocup.AzAj
137986;59761;4,6216;29857;30171;29661
Den. = milesimas de galaxia por Mal al cubo
Dist.;Numero;Cel.Ocup;Cel.Ocup;;;
10^6al;Galaxias;Azar;Azar.Aj;Den.;Den.Az;Den.AzAj
655;1129;157;240;0,20560;0,13214;0,201990
665;1362;183;293;0,24063;0,14942;0,239236
675;1514;183;315;0,25962;0,14503;0,249635
685;1768;208;383;0,29438;0,16006;0,294727
695;1632;227;346;0,26398;0,16969;0,258648
705;1462;183;347;0,22982;0,13295;0,252089
715;1655;186;370;0,25293;0,13137;0,261332
725;1388;213;287;0,20631;0,14632;0,197156
735;1655;222;366;0,23935;0,14838;0,244630
745;1522;241;316;0,21425;0,15679;0,205579
755;1386;237;288;0,18997;0,15013;0,182433
765;1273;259;266;0,16995;0,15980;0,164120
775;1350;247;302;0,17561;0,14849;0,181555
785;1360;239;304;0,17243;0,14004;0,178131
795;1624;259;363;0,20076;0,14797;0,207385
805;1338;254;278;0,16132;0,14153;0,154902
815;2048;285;414;0,24090;0,15493;0,225056
825;1892;287;416;0,21718;0,15226;0,220694
835;2072;297;437;0,23218;0,15381;0,226315
845;2339;276;528;0,25594;0,13957;0,267009
855;2210;298;455;0,23620;0,14719;0,224742
865;2394;290;541;0,24998;0,13995;0,261078
875;2170;292;464;0,22144;0,13771;0,218830
885;2491;370;515;0,24849;0,17058;0,237425
895;2428;345;524;0,23682;0,15552;0,236206
905;2256;319;507;0,21521;0,14064;0,223520
915;2271;358;483;0,21193;0,15440;0,208310
925;2162;327;476;0,19742;0,13800;0,200877
935;2387;379;492;0,21333;0,15654;0,203211
945;2112;353;438;0,18478;0,14273;0,177099
955;2893;397;614;0,24783;0,15718;0,243090
965;2613;383;558;0,21923;0,14851;0,216364
975;2738;444;576;0,22503;0,16865;0,218786
985;2713;395;564;0,21847;0,14700;0,209900
995;2611;416;526;0,20605;0,15172;0,191843
1005;2692;432;597;0,20824;0,15444;0,213427
1015;2722;434;612;0,20643;0,15211;0,214499
1025;2314;396;521;0,17208;0,13610;0,179059
1035;2246;486;432;0,16381;0,16382;0,145616
1045;2328;445;498;0,16656;0,14714;0,164666
1055;2190;458;486;0,15373;0,14858;0,157666
1065;1942;441;400;0,13377;0,14039;0,127341
1075;2309;442;517;0,15611;0,13811;0,161540
1085;2614;560;570;0,17349;0,17177;0,174833
1095;2098;470;430;0,13671;0,14154;0,129493
1105;2200;511;493;0,14077;0,15111;0,145791
1115;2034;511;432;0,12783;0,14842;0,125470
1125;2267;510;490;0,13995;0,14550;0,139797
1135;1846;519;394;0,11196;0,14547;0,110436
1145;1992;534;420;0,11871;0,14707;0,115677
1155;1886;549;411;0,11046;0,14860;0,111246
1165;1904;569;398;0,10961;0,15138;0,105886
1175;1817;605;390;0,10282;0,15823;0,101999
1185;2056;578;444;0,11439;0,14863;0,114170
1195;1986;619;419;0,10866;0,15652;0,105946
1205;1835;589;407;0,09874;0,14647;0,101211
1215;1763;589;384;0,09331;0,14407;0,093926
1225;1781;661;374;0,09273;0,15905;0,089993
1235;1526;557;363;0,07817;0,13186;0,085937
1245;1778;640;392;0,08962;0,14909;0,091318
1255;1700;674;350;0,08433;0,15452;0,080240
1265;1741;671;392;0,08500;0,15141;0,088453
1275;1954;717;411;0,09391;0,15926;0,091291
1285;1778;662;386;0,08413;0,14476;0,084409
1295;1827;727;362;0,08512;0,15653;0,077943
1305;1702;692;383;0,07808;0,14672;0,081206
1315;1612;656;364;0,07283;0,13698;0,076008
1325;1719;719;384;0,07650;0,14788;0,078978
1335;1810;785;373;0,07935;0,15904;0,075571
1345;1799;754;390;0,07770;0,15050;0,077845
1355;0;0;0;0,00000;0,00000;0,000000
1365;0;0;0;0,00000;0,00000;0,000000
